Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,106,299
Aaron_Sorkin_,518,1077
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,235,594
Abdullah_,349,819
Abdullah_Gul_,95,266
Abdullah_al-Attiyah_,2,4
Abdullatif_Sener_,327,779
Abel_Pacheco_,1129,1604
Abid_Hamid_Mahmud_Al-Tikriti_,418,923
Adam_Sandler_,493,1038
Adam_Scott_,3,7
Adel_Al-Jubeir_,587,1180
Adolfo_Aguilar_Zinser_,4,10
Adolfo_Rodriguez_Saa_,73,209
Adrian_McPherson_,1560,1680
Adrian_Nastase_,5,13
Adrien_Brody_,39,113
Ahmad_Masood_,285,694
Ahmed_Chalabi_,377,861
Ahmet_Necdet_Sezer_,931,1489
Ai_Sugiyama_,974,1518
Aicha_El_Ouafi_,368,851
Aitor_Gonzalez_,676,1285
Akbar_Hashemi_Rafsanjani_,230,583
Akhmed_Zakayev_,694,1303
Al_Davis_,6,16
Al_Gore_,7,19
Al_Pacino_,684,1296
Al_Sharpton_,167,449
Alan_Ball_,8,22
Alan_Greenspan_,530,1095
Alan_Mulally_,914,1478
Alastair_Campbell_,218,559
Albert_Costa_,523,1086
Alberto_Fujimori_,9,25
Alberto_Ruiz_Gallardon_,75,214
Albrecht_Mentz_,10,28
Aldo_Paredes_,420,928
Alec_Baldwin_,311,751
Alejandro_Atchugarry_,315,761
Alejandro_Avila_,11,31
Alejandro_Toledo_,417,922
Aleksander_Kwasniewski_,196,507
Alex_Barros_,4,11
Alex_Penelas_,293,710
Alex_Sink_,356,833
Alexander_Downer_,10,29
Alexander_Losyukov_,12,34
Alexander_Rumyantsev_,254,633
Alexandra_Stevenson_,749,1354
Alexandra_Vodjanikova_,68,195
Ali_Abbas_,344,811
Ali_Khamenei_,959,1509
Ali_Naimi_,164,441
Alice_Fisher_,232,587
Alicia_Silverstone_,13,37
Alimzhan_Tokhtakhounov_,554,1140
Alison_Lohman_,14,40
Allen_Iverson_,15,43
Allison_Janney_,614,1219
Allyson_Felix_,1156,1611
Alvaro_Noboa_,376,860
Alvaro_Silva_Calderon_,43,124
Alvaro_Uribe_,846,1428
Amanda_Beard_,522,1084
Amanda_Bynes_,545,1124
Amanda_Coetzer_,821,1405
Amber_Tamblyn_,16,46
Amelia_Vega_,32,93
Amelie_Mauresmo_,435,954
Amer_al-Saadi_,18,52
Amram_Mitzna_,832,1417
Ana_Guevara_,755,1359
Ana_Palacio_,4,12
Anastasia_Myskina_,670,1279
Anders_Ebbeson_,186,487
Anders_Fogh_Rasmussen_,256,637
Andre_Agassi_,760,1364
Andrei_Mikhnevich_,888,1465
Andrew_Bunner_,647,1258
Andrew_Cuomo_,158,427
Andrew_Niccol_,187,490
Andrew_Weissmann_,757,1362
Andy_Hebb_,17,49
Andy_Roddick_,706,1317
Angela_Bassett_,784,1384
Angela_Lansbury_,265,653
Angela_Merkel_,45,130
Angelina_Jolie_,341,804
Angelo_Reyes_,332,788
Anibal_Ibarra_,868,1445
Ann_Veneman_,291,706
Anna_Kournikova_,478,1022
Anna_Nicole_Smith_,365,849
Anne_Krueger_,501,1050
Anne_McLellan_,256,638
