Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,1.15374,1619
Aaron_Sorkin_,0.926586,1327
Abdel_Nasser_Assidi_,0.626134,440
Abdoulaye_Wade_,0.668724,599
Abdullah_,0.621567,419
Abdullah_Gul_,1.15163,1618
Abdullah_al-Attiyah_,0.691095,685
Abdullatif_Sener_,1.08932,1558
Abel_Pacheco_,0.789197,988
Abid_Hamid_Mahmud_Al-Tikriti_,0.446116,41
Adam_Sandler_,1.01148,1468
Adam_Scott_,0.885292,1231
Adel_Al-Jubeir_,0.710472,765
Adolfo_Aguilar_Zinser_,0.676601,633
Adolfo_Rodriguez_Saa_,0.733182,833
Adrian_McPherson_,1.14708,1613
Adrian_Nastase_,0.627748,447
Adrien_Brody_,0.496962,105
Ahmad_Masood_,0.505234,117
Ahmed_Chalabi_,0.892005,1244
Ahmet_Necdet_Sezer_,0.836971,1120
Ai_Sugiyama_,0.633867,469
Aicha_El_Ouafi_,0.932072,1340
Aitor_Gonzalez_,0.943795,1366
Akbar_Hashemi_Rafsanjani_,0.678572,643
Akhmed_Zakayev_,0.66193,569
Al_Davis_,0.991898,1444
Al_Gore_,0.740956,853
Al_Pacino_,0.569449,270
Al_Sharpton_,0.845047,1140
Alan_Ball_,0.967877,1407
Alan_Greenspan_,0.704743,738
Alan_Mulally_,0.770998,934
Alastair_Campbell_,0.705299,740
Albert_Costa_,0.769205,931
Alberto_Fujimori_,0.962684,1396
Alberto_Ruiz_Gallardon_,0.805409,1038
Albrecht_Mentz_,1.13261,1599
Aldo_Paredes_,0.796264,1011
Alec_Baldwin_,0.5798,292
Alejandro_Atchugarry_,0.572391,276
Alejandro_Avila_,1.19156,1641
Alejandro_Toledo_,0.552327,220
Aleksander_Kwasniewski_,0.653184,541
Alex_Barros_,0.626159,441
Alex_Penelas_,0.650354,531
Alex_Sink_,0.952622,1376
Alexander_Downer_,0.458857,50
Alexander_Losyukov_,0.693795,698
Alexander_Rumyantsev_,0.868289,1201
Alexandra_Stevenson_,0.821016,1073
Alexandra_Vodjanikova_,0.52628,157
Ali_Abbas_,0.813519,1058
Ali_Khamenei_,1.22711,1658
Ali_Naimi_,0.887971,1236
Alice_Fisher_,0.606415,374
Alicia_Silverstone_,0.726569,821
Alimzhan_Tokhtakhounov_,0.669409,602
Alison_Lohman_,0.878223,1217
Allen_Iverson_,0.711487,768
Allison_Janney_,0.787212,981
Allyson_Felix_,1.07779,1545
Alvaro_Noboa_,0.640971,494
Alvaro_Silva_Calderon_,0.437891,36
Alvaro_Uribe_,0.408936,19
Amanda_Beard_,1.12641,1594
Amanda_Bynes_,0.622147,424
Amanda_Coetzer_,0.983878,1434
Amber_Tamblyn_,0.678265,642
Amelia_Vega_,0.48259,75
Amelie_Mauresmo_,0.737097,843
Amer_al-Saadi_,0.491992,92
Amram_Mitzna_,0.917785,1297
Ana_Guevara_,0.678208,641
Ana_Palacio_,0.92303,1315
Anastasia_Myskina_,0.71047,764
Anders_Ebbeson_,0.393815,16
Anders_Fogh_Rasmussen_,0.588407,318
Andre_Agassi_,1.11858,1589
Andrei_Mikhnevich_,0.879894,1219
Andrew_Bunner_,1.11814,1588
