Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.5803,199
Aaron_Sorkin_,0.8941,1397
Abdel_Nasser_Assidi_,0.78559,1061
Abdoulaye_Wade_,0.838439,1250
Abdullah_,0.927414,1477
Abdullah_Gul_,0.981477,1567
Abdullah_al-Attiyah_,0.792506,1095
Abdullatif_Sener_,0.949253,1515
Abel_Pacheco_,0.726159,820
Abid_Hamid_Mahmud_Al-Tikriti_,1.04675,1633
Adam_Sandler_,0.923806,1469
Adam_Scott_,0.654902,490
Adel_Al-Jubeir_,0.70654,713
Adolfo_Aguilar_Zinser_,0.952126,1520
Adolfo_Rodriguez_Saa_,0.734221,858
Adrian_McPherson_,0.755912,933
Adrian_Nastase_,1.02955,1622
Adrien_Brody_,0.788791,1078
Ahmad_Masood_,1.03875,1629
Ahmed_Chalabi_,1.00306,1598
Ahmet_Necdet_Sezer_,0.513414,61
Ai_Sugiyama_,0.900101,1418
Aicha_El_Ouafi_,0.823931,1209
Aitor_Gonzalez_,0.917753,1457
Akbar_Hashemi_Rafsanjani_,0.564812,158
Akhmed_Zakayev_,0.541361,99
Al_Davis_,0.812371,1175
Al_Gore_,0.703897,702
Al_Pacino_,0.578392,193
Al_Sharpton_,0.884113,1365
Alan_Ball_,0.588264,230
Alan_Greenspan_,0.668667,545
Alan_Mulally_,0.703035,698
Alastair_Campbell_,0.965524,1548
Albert_Costa_,0.882518,1359
Alberto_Fujimori_,0.85671,1293
Alberto_Ruiz_Gallardon_,0.660272,512
Albrecht_Mentz_,0.813206,1179
Aldo_Paredes_,0.882554,1360
Alec_Baldwin_,0.609236,302
Alejandro_Atchugarry_,0.803487,1138
Alejandro_Avila_,0.659693,509
Alejandro_Toledo_,0.709057,730
Aleksander_Kwasniewski_,0.489954,36
Alex_Barros_,0.630006,388
Alex_Penelas_,0.646531,458
Alex_Sink_,0.78811,1076
Alexander_Downer_,0.6611,514
Alexander_Losyukov_,0.735772,867
Alexander_Rumyantsev_,0.630096,389
Alexandra_Stevenson_,0.846336,1273
Alexandra_Vodjanikova_,0.689823,632
Ali_Abbas_,0.914649,1451
Ali_Khamenei_,1.06044,1646
Ali_Naimi_,0.707514,726
Alice_Fisher_,0.84157,1261
Alicia_Silverstone_,0.714513,755
Alimzhan_Tokhtakhounov_,0.755579,932
Alison_Lohman_,0.920634,1464
Allen_Iverson_,0.799869,1121
Allison_Janney_,0.50095,47
Allyson_Felix_,0.901779,1422
Alvaro_Noboa_,0.794795,1104
Alvaro_Silva_Calderon_,0.83917,1253
Alvaro_Uribe_,1.01866,1613
Amanda_Beard_,0.779211,1037
Amanda_Bynes_,0.453565,15
Amanda_Coetzer_,1.05344,1640
Amber_Tamblyn_,0.674345,568
Amelia_Vega_,0.618513,342
Amelie_Mauresmo_,0.705124,706
Amer_al-Saadi_,0.724884,811
Amram_Mitzna_,0.58534,214
Ana_Guevara_,0.688653,625
Ana_Palacio_,0.627751,378
Anastasia_Myskina_,0.95526,1525
Anders_Ebbeson_,1.00542,1602
Anders_Fogh_Rasmussen_,1.13681,1676
Andre_Agassi_,0.801424,1128
Andrei_Mikhnevich_,0.790844,1087
