Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1264,135
Aaron_Sorkin_,3248,1287
Abdel_Nasser_Assidi_,3996,1577
Abdoulaye_Wade_,3571,1441
Abdullah_,4305,1634
Abdullah_Gul_,2601,928
Abdullah_al-Attiyah_,4015,1580
Abdullatif_Sener_,4052,1588
Abel_Pacheco_,3046,1193
Abid_Hamid_Mahmud_Al-Tikriti_,2524,880
Adam_Sandler_,2781,1041
Adam_Scott_,3373,1350
Adel_Al-Jubeir_,2562,906
Adolfo_Aguilar_Zinser_,3471,1398
Adolfo_Rodriguez_Saa_,3610,1458
Adrian_McPherson_,3537,1422
Adrian_Nastase_,3552,1431
Adrien_Brody_,2863,1097
Ahmad_Masood_,4683,1673
Ahmed_Chalabi_,3551,1429
Ahmet_Necdet_Sezer_,2546,896
Ai_Sugiyama_,3940,1562
Aicha_El_Ouafi_,3079,1216
Aitor_Gonzalez_,4373,1641
Akbar_Hashemi_Rafsanjani_,1964,474
Akhmed_Zakayev_,1546,245
Al_Davis_,2647,962
Al_Gore_,2645,961
Al_Pacino_,2542,893
Al_Sharpton_,3438,1384
Alan_Ball_,1518,232
Alan_Greenspan_,2426,814
Alan_Mulally_,2077,546
Alastair_Campbell_,2976,1162
Albert_Costa_,4477,1656
Alberto_Fujimori_,2416,808
Alberto_Ruiz_Gallardon_,2234,672
Albrecht_Mentz_,2399,793
Aldo_Paredes_,3365,1344
Alec_Baldwin_,2409,802
Alejandro_Atchugarry_,3260,1293
Alejandro_Avila_,2390,781
Alejandro_Toledo_,2403,796
Aleksander_Kwasniewski_,1450,205
Alex_Barros_,1498,217
Alex_Penelas_,1574,262
Alex_Sink_,3312,1319
Alexander_Downer_,1539,241
Alexander_Losyukov_,3156,1255
Alexander_Rumyantsev_,1300,150
Alexandra_Stevenson_,2010,503
Alexandra_Vodjanikova_,3247,1286
Ali_Abbas_,2767,1029
Ali_Khamenei_,2778,1040
Ali_Naimi_,1433,195
Alice_Fisher_,2600,927
Alicia_Silverstone_,1999,496
Alimzhan_Tokhtakhounov_,2603,929
Alison_Lohman_,1777,364
Allen_Iverson_,3627,1467
Allison_Janney_,2039,521
Allyson_Felix_,4137,1608
Alvaro_Noboa_,3467,1396
Alvaro_Silva_Calderon_,3558,1433
Alvaro_Uribe_,2359,758
Amanda_Beard_,1888,427
Amanda_Bynes_,448,15
Amanda_Coetzer_,3489,1410
Amber_Tamblyn_,1060,79
Amelia_Vega_,1473,211
Amelie_Mauresmo_,2401,794
Amer_al-Saadi_,2392,785
Amram_Mitzna_,1555,253
Ana_Guevara_,3070,1214
Ana_Palacio_,1284,144
Anastasia_Myskina_,4390,1646
Anders_Ebbeson_,4710,1674
Anders_Fogh_Rasmussen_,4803,1677
Andre_Agassi_,3780,1515
Andrei_Mikhnevich_,3297,1316
Andrew_Bunner_,3331,1330
Andrew_Cuomo_,1536,239
Andrew_Niccol_,2672,974
Andrew_Weissmann_,2652,966
Andy_Hebb_,1302,151
Andy_Roddick_,3034,1189
Angela_Bassett_,2163,625
Angela_Lansbury_,1567,258
Angela_Merkel_,2712,996
Angelina_Jolie_,1519,234
Angelo_Reyes_,2767,1030
