Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,100380,520
Aaron_Sorkin_,112203,794
Abdel_Nasser_Assidi_,136117,1375
Abdoulaye_Wade_,106078,655
Abdullah_,160529,1633
Abdullah_Gul_,109508,733
Abdullah_al-Attiyah_,133388,1316
Abdullatif_Sener_,152528,1582
Abel_Pacheco_,124764,1123
Abid_Hamid_Mahmud_Al-Tikriti_,93452,363
Adam_Sandler_,88093,279
Adam_Scott_,133138,1304
Adel_Al-Jubeir_,96869.5,440
Adolfo_Aguilar_Zinser_,114771,861
Adolfo_Rodriguez_Saa_,147888,1547
Adrian_McPherson_,117339,925
Adrian_Nastase_,106741,669
Adrien_Brody_,131736,1274
Ahmad_Masood_,160843,1636
Ahmed_Chalabi_,149473,1562
Ahmet_Necdet_Sezer_,151570,1576
Ai_Sugiyama_,153086,1586
Aicha_El_Ouafi_,128540,1204
Aitor_Gonzalez_,130855,1259
Akbar_Hashemi_Rafsanjani_,149069,1557
Akhmed_Zakayev_,102196,562
Al_Davis_,85864,247
Al_Gore_,110004,746
Al_Pacino_,129487,1224
Al_Sharpton_,110108,747
Alan_Ball_,103196,585
Alan_Greenspan_,99590.3,497
Alan_Mulally_,99377.3,493
Alastair_Campbell_,100521,524
Albert_Costa_,145944,1523
Alberto_Fujimori_,0,1
Alberto_Ruiz_Gallardon_,112447,802
Albrecht_Mentz_,92175,338
Aldo_Paredes_,149100,1558
Alec_Baldwin_,119756,993
Alejandro_Atchugarry_,143822,1495
Alejandro_Avila_,89965,300
Alejandro_Toledo_,109230,724
Aleksander_Kwasniewski_,84971.3,237
Alex_Barros_,110134,748
Alex_Penelas_,119999,997
Alex_Sink_,168551,1660
Alexander_Downer_,114254,848
Alexander_Losyukov_,122067,1052
Alexander_Rumyantsev_,104689,615
Alexandra_Stevenson_,0,2
Alexandra_Vodjanikova_,124228,1110
Ali_Abbas_,129906,1228
Ali_Khamenei_,97892.7,460
Ali_Naimi_,89168,291
Alice_Fisher_,74189,135
Alicia_Silverstone_,91131.3,321
Alimzhan_Tokhtakhounov_,124453,1119
Alison_Lohman_,0,3
Allen_Iverson_,121787,1042
Allison_Janney_,123319,1082
Allyson_Felix_,122301,1061
Alvaro_Noboa_,153576,1591
Alvaro_Silva_Calderon_,143591,1490
Alvaro_Uribe_,85248,240
Amanda_Beard_,91581.3,330
Amanda_Bynes_,93928,377
Amanda_Coetzer_,104563,613
Amber_Tamblyn_,74261,137
Amelia_Vega_,114844,864
Amelie_Mauresmo_,119388,984
Amer_al-Saadi_,124501,1122
Amram_Mitzna_,100401,522
Ana_Guevara_,141152,1461
Ana_Palacio_,116113,903
Anastasia_Myskina_,134089,1338
Anders_Ebbeson_,145170,1510
Anders_Fogh_Rasmussen_,144053,1498
Andre_Agassi_,128821,1212
Andrei_Mikhnevich_,129486,1223
Andrew_Bunner_,163171,1647
Andrew_Cuomo_,128742,1208
Andrew_Niccol_,134919,1358
Andrew_Weissmann_,92773.2,351
Andy_Hebb_,117764,938
Andy_Roddick_,115125,877
Angela_Bassett_,88657,284
Angela_Lansbury_,112178,793
Angela_Merkel_,131564,1272
Angelina_Jolie_,103368,589
