Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2283,684
Aaron_Sorkin_,3080,1223
Abdel_Nasser_Assidi_,3444,1420
Abdoulaye_Wade_,3424,1409
Abdullah_,2515,838
Abdullah_Gul_,2495,828
Abdullah_al-Attiyah_,4581,1671
Abdullatif_Sener_,3335,1361
Abel_Pacheco_,2990,1169
Abid_Hamid_Mahmud_Al-Tikriti_,3932,1567
Adam_Sandler_,2784,1033
Adam_Scott_,2935,1132
Adel_Al-Jubeir_,2854,1080
Adolfo_Aguilar_Zinser_,3663,1485
Adolfo_Rodriguez_Saa_,2653,942
Adrian_McPherson_,4819,1678
Adrian_Nastase_,1291,149
Adrien_Brody_,2764,1018
Ahmad_Masood_,3419,1407
Ahmed_Chalabi_,1991,478
Ahmet_Necdet_Sezer_,3653,1481
Ai_Sugiyama_,2905,1107
Aicha_El_Ouafi_,2932,1128
Aitor_Gonzalez_,2996,1172
Akbar_Hashemi_Rafsanjani_,1343,170
Akhmed_Zakayev_,1414,196
Al_Davis_,2641,933
Al_Gore_,2990,1170
Al_Pacino_,2653,943
Al_Sharpton_,2412,771
Alan_Ball_,3241,1322
Alan_Greenspan_,3285,1340
Alan_Mulally_,1377,179
Alastair_Campbell_,3064,1210
Albert_Costa_,4385,1654
Alberto_Fujimori_,2200,629
Alberto_Ruiz_Gallardon_,2321,713
Albrecht_Mentz_,1748,328
Aldo_Paredes_,2564,877
Alec_Baldwin_,2319,710
Alejandro_Atchugarry_,2297,693
Alejandro_Avila_,4292,1645
Alejandro_Toledo_,2088,551
Aleksander_Kwasniewski_,4037,1589
Alex_Barros_,2048,523
Alex_Penelas_,2701,972
Alex_Sink_,2771,1023
Alexander_Downer_,517,9
Alexander_Losyukov_,2158,599
Alexander_Rumyantsev_,1776,343
Alexandra_Stevenson_,4046,1593
Alexandra_Vodjanikova_,2800,1046
Ali_Abbas_,2640,929
Ali_Khamenei_,4183,1628
Ali_Naimi_,3212,1301
Alice_Fisher_,2045,522
Alicia_Silverstone_,2777,1027
Alimzhan_Tokhtakhounov_,3161,1267
Alison_Lohman_,683,27
Allen_Iverson_,2977,1161
Allison_Janney_,3020,1179
Allyson_Felix_,2949,1143
Alvaro_Noboa_,3459,1427
Alvaro_Silva_Calderon_,2128,582
Alvaro_Uribe_,2356,739
Amanda_Beard_,2557,871
Amanda_Bynes_,586,16
Amanda_Coetzer_,3213,1304
Amber_Tamblyn_,2127,580
Amelia_Vega_,752,33
Amelie_Mauresmo_,3754,1510
Amer_al-Saadi_,1524,234
Amram_Mitzna_,2707,976
Ana_Guevara_,4423,1657
Ana_Palacio_,1277,144
Anastasia_Myskina_,3386,1394
Anders_Ebbeson_,3372,1386
Anders_Fogh_Rasmussen_,3233,1316
Andre_Agassi_,2672,954
Andrei_Mikhnevich_,3816,1531
Andrew_Bunner_,2179,611
Andrew_Cuomo_,2409,769
Andrew_Niccol_,3129,1252
Andrew_Weissmann_,2922,1116
Andy_Hebb_,2213,641
Andy_Roddick_,3520,1447
Angela_Bassett_,3142,1256
Angela_Lansbury_,1823,371
Angela_Merkel_,2856,1081
Angelina_Jolie_,1549,245
Angelo_Reyes_,3288,1343
