Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,111688,600
Aaron_Sorkin_,102680,368
Abdel_Nasser_Assidi_,133971,1276
Abdoulaye_Wade_,119197,837
Abdullah_,130652,1181
Abdullah_Gul_,139296,1372
Abdullah_al-Attiyah_,143157,1438
Abdullatif_Sener_,141958,1422
Abel_Pacheco_,99184,295
Abid_Hamid_Mahmud_Al-Tikriti_,119213,838
Adam_Sandler_,125378,1027
Adam_Scott_,93067,196
Adel_Al-Jubeir_,130710,1183
Adolfo_Aguilar_Zinser_,141614,1415
Adolfo_Rodriguez_Saa_,123937,970
Adrian_McPherson_,160546,1626
Adrian_Nastase_,87864.5,146
Adrien_Brody_,171640,1665
Ahmad_Masood_,161660,1631
Ahmed_Chalabi_,143289,1439
Ahmet_Necdet_Sezer_,140778,1396
Ai_Sugiyama_,121946,916
Aicha_El_Ouafi_,94050,207
Aitor_Gonzalez_,0,1
Akbar_Hashemi_Rafsanjani_,123796,965
Akhmed_Zakayev_,93261.5,198
Al_Davis_,121076,897
Al_Gore_,113474,655
Al_Pacino_,117866,798
Al_Sharpton_,103855,391
Alan_Ball_,133237,1259
Alan_Greenspan_,148064,1507
Alan_Mulally_,98416.5,279
Alastair_Campbell_,111119,580
Albert_Costa_,131231,1200
Alberto_Fujimori_,110650,564
Alberto_Ruiz_Gallardon_,0,2
Albrecht_Mentz_,84812,125
Aldo_Paredes_,0,3
Alec_Baldwin_,130451,1171
Alejandro_Atchugarry_,159588,1622
Alejandro_Avila_,141455,1410
Alejandro_Toledo_,116655,754
Aleksander_Kwasniewski_,161072,1628
Alex_Barros_,126131,1052
Alex_Penelas_,133913,1275
Alex_Sink_,143368,1442
Alexander_Downer_,101657,343
Alexander_Losyukov_,122906,944
Alexander_Rumyantsev_,107439,482
Alexandra_Stevenson_,140480,1389
Alexandra_Vodjanikova_,133196,1258
Ali_Abbas_,115759,727
Ali_Khamenei_,143079,1436
Ali_Naimi_,115047,712
Alice_Fisher_,95152,221
Alicia_Silverstone_,96799.3,248
Alimzhan_Tokhtakhounov_,126432,1057
Alison_Lohman_,0,4
Allen_Iverson_,113381,653
Allison_Janney_,124514,998
Allyson_Felix_,120508,879
Alvaro_Noboa_,146530,1486
Alvaro_Silva_Calderon_,126819,1071
Alvaro_Uribe_,128921,1127
Amanda_Beard_,102232,359
Amanda_Bynes_,98985,289
Amanda_Coetzer_,129134,1132
Amber_Tamblyn_,113231,649
Amelia_Vega_,95106.5,219
Amelie_Mauresmo_,116090,735
Amer_al-Saadi_,134773,1293
Amram_Mitzna_,111862,607
Ana_Guevara_,143737,1451
Ana_Palacio_,110263,557
Anastasia_Myskina_,97723,266
Anders_Ebbeson_,141789,1418
Anders_Fogh_Rasmussen_,125752,1037
Andre_Agassi_,107830,492
Andrei_Mikhnevich_,152255,1569
Andrew_Bunner_,122538,937
Andrew_Cuomo_,123313,955
Andrew_Niccol_,124338,992
Andrew_Weissmann_,119509,849
Andy_Hebb_,102463,364
Andy_Roddick_,128248,1108
Angela_Bassett_,122344,930
Angela_Lansbury_,97352.5,255
Angela_Merkel_,133139,1255
Angelina_Jolie_,116802,761
Angelo_Reyes_,109581,540
