Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3504,1437
Aaron_Sorkin_,4098,1615
Abdel_Nasser_Assidi_,2630,906
Abdoulaye_Wade_,4396,1661
Abdullah_,2689,959
Abdullah_Gul_,1883,416
Abdullah_al-Attiyah_,3444,1409
Abdullatif_Sener_,2803,1054
Abel_Pacheco_,3543,1460
Abid_Hamid_Mahmud_Al-Tikriti_,3395,1384
Adam_Sandler_,1051,79
Adam_Scott_,2898,1120
Adel_Al-Jubeir_,3395,1385
Adolfo_Aguilar_Zinser_,2165,611
Adolfo_Rodriguez_Saa_,3067,1218
Adrian_McPherson_,2741,1000
Adrian_Nastase_,2523,828
Adrien_Brody_,1799,359
Ahmad_Masood_,2812,1065
Ahmed_Chalabi_,1801,361
Ahmet_Necdet_Sezer_,1665,293
Ai_Sugiyama_,3037,1188
Aicha_El_Ouafi_,3262,1327
Aitor_Gonzalez_,3067,1219
Akhmed_Zakayev_,1905,428
Al_Davis_,2902,1121
Al_Gore_,4097,1614
Al_Pacino_,2118,571
Al_Sharpton_,2902,1122
Alan_Ball_,2488,811
Alan_Greenspan_,2360,722
Alan_Mulally_,2706,970
Alastair_Campbell_,2692,960
Albert_Costa_,4057,1606
Alberto_Fujimori_,2957,1152
Alberto_Ruiz_Gallardon_,872,42
Albrecht_Mentz_,1761,345
Aldo_Paredes_,2280,684
Alec_Baldwin_,1279,134
Alejandro_Atchugarry_,2087,552
Alejandro_Avila_,2740,997
Alejandro_Toledo_,1706,318
Aleksander_Kwasniewski_,2360,723
Alex_Barros_,2312,700
Alex_Penelas_,1251,130
Alex_Sink_,2698,963
Alexander_Downer_,633,17
Alexander_Losyukov_,2830,1080
Alexander_Rumyantsev_,1488,211
Alexandra_Stevenson_,3907,1576
Alexandra_Vodjanikova_,2984,1165
Ali_Abbas_,2640,918
Ali_Khamenei_,3094,1237
Ali_Naimi_,1691,311
Alice_Fisher_,2363,725
Alicia_Silverstone_,2770,1022
Alimzhan_Tokhtakhounov_,2424,769
Alison_Lohman_,2503,816
Allen_Iverson_,3440,1408
Allison_Janney_,3047,1197
Allyson_Felix_,3303,1340
Alvaro_Noboa_,2064,535
Alvaro_Silva_Calderon_,1605,261
Alvaro_Uribe_,2260,670
Amanda_Beard_,2631,907
Amanda_Bynes_,400,7
Amanda_Coetzer_,4495,1670
Amber_Tamblyn_,1716,322
Amelia_Vega_,415,9
Amelie_Mauresmo_,4269,1644
Amer_al-Saadi_,1888,418
Amram_Mitzna_,2699,965
Ana_Guevara_,2858,1100
Ana_Palacio_,1388,174
Anastasia_Myskina_,1846,392
Anders_Ebbeson_,3653,1503
Anders_Fogh_Rasmussen_,4201,1636
Andre_Agassi_,3582,1481
Andrei_Mikhnevich_,3432,1405
Andrew_Bunner_,2244,659
Andrew_Cuomo_,1681,307
Andrew_Niccol_,1819,373
Andrew_Weissmann_,3215,1308
Andy_Hebb_,3238,1314
Andy_Roddick_,2103,560
Angela_Bassett_,2824,1076
Angela_Lansbury_,1565,236
Angela_Merkel_,2626,902
Angelina_Jolie_,2147,594
Angelo_Reyes_,2757,1016
Anibal_Ibarra_,1792,354
Ann_Veneman_,1325,155
