Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,106846,518
Aaron_Sorkin_,81814,91
Abdel_Nasser_Assidi_,145811,1513
Abdoulaye_Wade_,131678,1252
Abdullah_,160742,1629
Abdullah_Gul_,119806,912
Abdullah_al-Attiyah_,146265,1520
Abdullatif_Sener_,106030,493
Abel_Pacheco_,109968,607
Abid_Hamid_Mahmud_Al-Tikriti_,136453,1367
Adam_Sandler_,123555,1016
Adam_Scott_,126050,1084
Adel_Al-Jubeir_,108676,569
Adolfo_Aguilar_Zinser_,110113,610
Adolfo_Rodriguez_Saa_,101152,376
Adrian_McPherson_,95694.5,250
Adrian_Nastase_,102647,419
Adrien_Brody_,136109,1361
Ahmad_Masood_,0,1
Ahmed_Chalabi_,124642,1050
Ahmet_Necdet_Sezer_,84792,114
Ai_Sugiyama_,125716,1076
Aicha_El_Ouafi_,138493,1406
Aitor_Gonzalez_,125700,1075
Akbar_Hashemi_Rafsanjani_,73454,60
Akhmed_Zakayev_,88509,153
Al_Davis_,97269.5,285
Al_Gore_,82448.3,95
Al_Pacino_,113597,717
Al_Sharpton_,126901,1114
Alan_Ball_,110643,624
Alan_Greenspan_,130695,1230
Alan_Mulally_,114954,762
Alastair_Campbell_,100101,354
Albert_Costa_,128227,1150
Alberto_Fujimori_,119488,899
Alberto_Ruiz_Gallardon_,90470,176
Albrecht_Mentz_,0,2
Aldo_Paredes_,118875,883
Alec_Baldwin_,130073,1206
Alejandro_Atchugarry_,85003,117
Alejandro_Avila_,107306,532
Alejandro_Toledo_,105263,473
Aleksander_Kwasniewski_,117333,839
Alex_Barros_,93450,218
Alex_Penelas_,113338,706
Alex_Sink_,106246,499
Alexander_Downer_,118709,877
Alexander_Losyukov_,60476,46
Alexander_Rumyantsev_,121412,948
Alexandra_Stevenson_,126606,1107
Alexandra_Vodjanikova_,128292,1152
Ali_Abbas_,96017.7,254
Ali_Khamenei_,88277,148
Ali_Naimi_,89562,164
Alice_Fisher_,99301.7,339
Alicia_Silverstone_,90914.5,185
Alimzhan_Tokhtakhounov_,109147,584
Alison_Lohman_,127857,1139
Allen_Iverson_,89640.5,167
Allison_Janney_,112050,669
Allyson_Felix_,138713,1409
Alvaro_Noboa_,127985,1143
Alvaro_Silva_Calderon_,119018,888
Alvaro_Uribe_,90001,170
Amanda_Beard_,120199,921
Amanda_Bynes_,127975,1142
Amanda_Coetzer_,79534,80
Amber_Tamblyn_,106789,515
Amelia_Vega_,111877,661
Amelie_Mauresmo_,117128,829
Amer_al-Saadi_,136683,1373
Amram_Mitzna_,112891,695
Ana_Guevara_,136808,1379
Ana_Palacio_,102016,405
Anastasia_Myskina_,118516,874
Anders_Ebbeson_,106918,522
Anders_Fogh_Rasmussen_,150345,1568
Andre_Agassi_,102119,408
Andrei_Mikhnevich_,101792,396
Andrew_Bunner_,96623,269
Andrew_Cuomo_,125680,1074
Andrew_Niccol_,133785,1306
Andrew_Weissmann_,116307,807
Andy_Hebb_,114322,738
Andy_Roddick_,119650,906
Angela_Bassett_,122405,978
Angela_Lansbury_,134812,1332
Angela_Merkel_,143501,1484
Angelina_Jolie_,104334,453
Angelo_Reyes_,83007,100
