Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,129953,955
Aaron_Sorkin_,169794,1607
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,115076,627
Abdullah_,148624,1359
Abdullah_Gul_,148541,1357
Abdullah_al-Attiyah_,127530,895
Abdullatif_Sener_,124353,824
Abel_Pacheco_,130674,973
Abid_Hamid_Mahmud_Al-Tikriti_,135945,1118
Adam_Sandler_,152566,1425
Adam_Scott_,82334,331
Adel_Al-Jubeir_,158168,1503
Adolfo_Aguilar_Zinser_,137656,1156
Adolfo_Rodriguez_Saa_,0,2
Adrian_McPherson_,0,3
Adrian_Nastase_,132906,1029
Adrien_Brody_,123087,795
Ahmad_Masood_,141628,1232
Ahmed_Chalabi_,77702,323
Ahmet_Necdet_Sezer_,0,4
Ai_Sugiyama_,137049,1138
Aicha_El_Ouafi_,0,5
Aitor_Gonzalez_,152096,1418
Akbar_Hashemi_Rafsanjani_,109128,535
Akhmed_Zakayev_,155694,1466
Al_Davis_,0,6
Al_Gore_,91257,358
Al_Pacino_,0,7
Al_Sharpton_,125268,837
Alan_Ball_,99536,423
Alan_Greenspan_,127198,883
Alan_Mulally_,113295,593
Alastair_Campbell_,173757,1626
Albert_Costa_,124174,819
Alberto_Fujimori_,0,8
Alberto_Ruiz_Gallardon_,134222,1068
Albrecht_Mentz_,81199,327
Aldo_Paredes_,92997.5,367
Alec_Baldwin_,126690,871
Alejandro_Atchugarry_,0,9
Alejandro_Avila_,0,10
Alejandro_Toledo_,128253,909
Aleksander_Kwasniewski_,0,11
Alex_Barros_,136009,1120
Alex_Penelas_,141351,1227
Alex_Sink_,139223,1199
Alexander_Downer_,123250,799
Alexander_Losyukov_,96414,400
Alexander_Rumyantsev_,135922,1117
Alexandra_Stevenson_,165174,1568
Alexandra_Vodjanikova_,134124,1065
Ali_Abbas_,118281,696
Ali_Khamenei_,103796,472
Ali_Naimi_,151662,1407
Alice_Fisher_,102516,457
Alicia_Silverstone_,142149,1247
Alimzhan_Tokhtakhounov_,0,12
Alison_Lohman_,126119,857
Allen_Iverson_,130038,957
Allison_Janney_,160063,1524
Allyson_Felix_,127876,900
Alvaro_Noboa_,111085,561
Alvaro_Silva_Calderon_,117396,678
Alvaro_Uribe_,131647,997
Amanda_Beard_,164724,1563
Amanda_Bynes_,104339,477
Amanda_Coetzer_,0,13
Amber_Tamblyn_,105164,486
Amelia_Vega_,130483,967
Amelie_Mauresmo_,117828,686
Amer_al-Saadi_,129451,937
Amram_Mitzna_,97822,414
Ana_Guevara_,146092,1308
Ana_Palacio_,162780,1547
Anastasia_Myskina_,164234,1558
Anders_Ebbeson_,0,14
Anders_Fogh_Rasmussen_,140032,1210
Andre_Agassi_,102127,452
Andrei_Mikhnevich_,0,15
Andrew_Bunner_,153556,1435
Andrew_Cuomo_,0,16
Andrew_Niccol_,108452,525
Andrew_Weissmann_,0,17
Andy_Hebb_,0,18
Andy_Roddick_,137426,1149
Angela_Bassett_,144438,1284
Angela_Lansbury_,147357,1330
Angela_Merkel_,182852,1661
Angelina_Jolie_,137712,1159
Angelo_Reyes_,135458,1101
Anibal_Ibarra_,147641,1338
