Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,98828,211
Aaron_Sorkin_,104788,264
Abdel_Nasser_Assidi_,107883,320
Abdoulaye_Wade_,117953,539
Abdullah_,115574,484
Abdullah_Gul_,142623,1291
Abdullah_al-Attiyah_,153582,1507
Abdullatif_Sener_,155587,1536
Abel_Pacheco_,0,1
Abid_Hamid_Mahmud_Al-Tikriti_,124730,751
Adam_Sandler_,152945,1491
Adam_Scott_,113462,431
Adel_Al-Jubeir_,126664,812
Adolfo_Aguilar_Zinser_,114941,473
Adolfo_Rodriguez_Saa_,124619,748
Adrian_McPherson_,125728,777
Adrian_Nastase_,150687,1462
Adrien_Brody_,122607,678
Ahmad_Masood_,113000,424
Ahmed_Chalabi_,170449,1639
Ahmet_Necdet_Sezer_,106666,298
Ai_Sugiyama_,66717,117
Aicha_El_Ouafi_,117109,523
Aitor_Gonzalez_,97457,200
Akbar_Hashemi_Rafsanjani_,139250,1197
Akhmed_Zakayev_,114621,461
Al_Davis_,106852,300
Al_Gore_,141692,1265
Al_Pacino_,132975,1022
Al_Sharpton_,109484,347
Alan_Ball_,140035,1219
Alan_Greenspan_,128022,855
Alan_Mulally_,105335,274
Alastair_Campbell_,146457,1382
Albert_Costa_,107924,323
Alberto_Fujimori_,142877,1304
Alberto_Ruiz_Gallardon_,141382,1256
Albrecht_Mentz_,121436,644
Aldo_Paredes_,124034,719
Alec_Baldwin_,134343,1062
Alejandro_Atchugarry_,150082,1453
Alejandro_Avila_,109211,341
Alejandro_Toledo_,129332,903
Aleksander_Kwasniewski_,101250,224
Alex_Barros_,0,2
Alex_Penelas_,149848,1448
Alex_Sink_,131286,963
Alexander_Downer_,109164,339
Alexander_Losyukov_,141689,1264
Alexander_Rumyantsev_,142922,1306
Alexandra_Stevenson_,106012,288
Alexandra_Vodjanikova_,114287,454
Ali_Abbas_,120219,616
Ali_Khamenei_,146403,1381
Ali_Naimi_,151005,1465
Alice_Fisher_,124200,725
Alicia_Silverstone_,140962,1247
Alimzhan_Tokhtakhounov_,117908,537
Alison_Lohman_,127137,831
Allen_Iverson_,0,3
Allison_Janney_,136430,1125
Allyson_Felix_,132880,1020
Alvaro_Noboa_,0,4
Alvaro_Silva_Calderon_,0,5
Alvaro_Uribe_,126026,785
Amanda_Beard_,111519,393
Amanda_Bynes_,121644,652
Amanda_Coetzer_,136865,1143
Amber_Tamblyn_,128449,865
Amelia_Vega_,131463,973
Amelie_Mauresmo_,133120,1026
Amer_al-Saadi_,142864,1302
Amram_Mitzna_,146520,1383
Ana_Guevara_,142459,1284
Ana_Palacio_,132115,999
Anastasia_Myskina_,142871,1303
Anders_Ebbeson_,164640,1618
Anders_Fogh_Rasmussen_,151942,1475
Andre_Agassi_,145291,1361
Andrei_Mikhnevich_,144006,1329
Andrew_Bunner_,0,6
Andrew_Cuomo_,147448,1404
Andrew_Niccol_,121202,637
Andrew_Weissmann_,116173,502
Andy_Hebb_,110149,360
Andy_Roddick_,122525,675
Angela_Bassett_,111088,380
Angela_Lansbury_,127707,845
Angela_Merkel_,109449,345
Angelina_Jolie_,104421,259
Angelo_Reyes_,114171,450
Anibal_Ibarra_,148192,1419
