Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,566,1181
Aaron_Sorkin_,406,937
Abdel_Nasser_Assidi_,129,354
Abdoulaye_Wade_,1272,1648
Abdullah_,31,91
Abdullah_Gul_,268,669
Abdullah_al-Attiyah_,910,1509
Abdullatif_Sener_,217,567
Abel_Pacheco_,408,941
Abid_Hamid_Mahmud_Al-Tikriti_,818,1433
Adam_Sandler_,517,1104
Adam_Scott_,1,1
Adel_Al-Jubeir_,793,1414
Adolfo_Aguilar_Zinser_,254,641
Adolfo_Rodriguez_Saa_,77,223
Adrian_McPherson_,1645,1679
Adrian_Nastase_,562,1171
Adrien_Brody_,313,757
Ahmad_Masood_,825,1442
Ahmed_Chalabi_,89,258
Ahmet_Necdet_Sezer_,550,1150
Ai_Sugiyama_,996,1559
Aicha_El_Ouafi_,82,237
Aitor_Gonzalez_,376,878
Akbar_Hashemi_Rafsanjani_,250,633
Akhmed_Zakayev_,607,1229
Al_Davis_,270,674
Al_Gore_,677,1306
Al_Pacino_,672,1301
Al_Sharpton_,53,156
Alan_Ball_,471,1039
Alan_Greenspan_,333,802
Alan_Mulally_,935,1526
Alastair_Campbell_,585,1201
Albert_Costa_,940,1532
Alberto_Fujimori_,693,1322
Alberto_Ruiz_Gallardon_,100,285
Albrecht_Mentz_,869,1485
Aldo_Paredes_,23,67
Alec_Baldwin_,101,288
Alejandro_Atchugarry_,374,875
Alejandro_Avila_,855,1471
Alejandro_Toledo_,390,907
Aleksander_Kwasniewski_,566,1182
Alex_Barros_,26,76
Alex_Penelas_,318,771
Alex_Sink_,434,981
Alexander_Downer_,166,449
Alexander_Losyukov_,514,1098
Alexander_Rumyantsev_,84,243
Alexandra_Stevenson_,235,604
Alexandra_Vodjanikova_,107,301
Ali_Abbas_,86,249
Ali_Khamenei_,571,1189
Ali_Naimi_,433,978
Alice_Fisher_,71,208
Alicia_Silverstone_,979,1551
Alimzhan_Tokhtakhounov_,2,4
Alison_Lohman_,211,553
Allen_Iverson_,664,1293
Allison_Janney_,538,1134
Allyson_Felix_,427,971
Alvaro_Noboa_,812,1426
Alvaro_Silva_Calderon_,315,762
Alvaro_Uribe_,516,1101
Amanda_Beard_,449,1009
Amanda_Bynes_,60,176
Amanda_Coetzer_,856,1473
Amber_Tamblyn_,365,862
Amelia_Vega_,268,670
Amelie_Mauresmo_,246,623
Amer_al-Saadi_,3,7
Amram_Mitzna_,409,944
Ana_Guevara_,236,606
Ana_Palacio_,3,8
Anastasia_Myskina_,732,1359
Anders_Ebbeson_,419,959
Anders_Fogh_Rasmussen_,323,779
Andre_Agassi_,788,1408
Andrei_Mikhnevich_,557,1163
Andrew_Bunner_,381,890
Andrew_Cuomo_,167,451
Andrew_Niccol_,415,952
Andrew_Weissmann_,378,883
Andy_Hebb_,384,896
Andy_Roddick_,1011,1566
Angela_Bassett_,220,574
Angela_Lansbury_,220,575
Angela_Merkel_,50,147
Angelina_Jolie_,218,569
Angelo_Reyes_,385,898
Anibal_Ibarra_,32,94
Ann_Veneman_,96,276
Anna_Kournikova_,411,946
Anna_Nicole_Smith_,434,982
Anne_Krueger_,27,79
Anne_McLellan_,141,384
