Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,352,813
Aaron_Sorkin_,1082,1584
Abdel_Nasser_Assidi_,415,923
Abdoulaye_Wade_,1391,1665
Abdullah_,657,1260
Abdullah_Gul_,505,1064
Abdullah_al-Attiyah_,1225,1628
Abdullatif_Sener_,993,1544
Abel_Pacheco_,881,1469
Abid_Hamid_Mahmud_Al-Tikriti_,825,1432
Adam_Sandler_,505,1065
Adam_Scott_,1130,1604
Adel_Al-Jubeir_,305,730
Adolfo_Aguilar_Zinser_,368,840
Adolfo_Rodriguez_Saa_,86,241
Adrian_McPherson_,775,1382
Adrian_Nastase_,36,103
Adrien_Brody_,397,891
Ahmad_Masood_,823,1429
Ahmed_Chalabi_,394,887
Ahmet_Necdet_Sezer_,355,820
Ai_Sugiyama_,774,1380
Aicha_El_Ouafi_,546,1119
Aitor_Gonzalez_,1,1
Akbar_Hashemi_Rafsanjani_,259,641
Akhmed_Zakayev_,249,618
Al_Davis_,78,223
Al_Gore_,1091,1590
Al_Pacino_,466,1009
Al_Sharpton_,650,1253
Alan_Ball_,2,4
Alan_Greenspan_,786,1392
Alan_Mulally_,3,7
Alastair_Campbell_,761,1368
Albert_Costa_,819,1427
Alberto_Fujimori_,138,368
Alberto_Ruiz_Gallardon_,4,10
Albrecht_Mentz_,666,1269
Aldo_Paredes_,154,397
Alec_Baldwin_,263,649
Alejandro_Atchugarry_,237,591
Alejandro_Avila_,222,558
Alejandro_Toledo_,366,836
Aleksander_Kwasniewski_,699,1305
Alex_Barros_,848,1447
Alex_Penelas_,319,754
Alex_Sink_,587,1180
Alexander_Downer_,77,220
Alexander_Losyukov_,447,982
Alexander_Rumyantsev_,210,533
Alexandra_Stevenson_,350,808
Alexandra_Vodjanikova_,38,109
Ali_Abbas_,289,701
Ali_Khamenei_,1045,1571
Ali_Naimi_,426,942
Alice_Fisher_,76,217
Alicia_Silverstone_,119,321
Alimzhan_Tokhtakhounov_,121,327
Alison_Lohman_,484,1035
Allen_Iverson_,1051,1574
Allison_Janney_,889,1480
Allyson_Felix_,217,551
Alvaro_Noboa_,402,901
Alvaro_Silva_Calderon_,636,1236
Alvaro_Uribe_,10,28
Amanda_Beard_,267,659
Amanda_Bynes_,65,186
Amanda_Coetzer_,422,934
Amber_Tamblyn_,162,419
Amelia_Vega_,269,664
Amelie_Mauresmo_,1354,1657
Amer_al-Saadi_,477,1023
Amram_Mitzna_,365,835
Ana_Guevara_,553,1132
Ana_Palacio_,3,8
Anastasia_Myskina_,98,269
Anders_Ebbeson_,547,1121
Anders_Fogh_Rasmussen_,1280,1637
Andre_Agassi_,772,1379
Andrei_Mikhnevich_,399,895
Andrew_Bunner_,665,1266
Andrew_Cuomo_,186,479
Andrew_Niccol_,823,1430
Andrew_Weissmann_,248,615
Andy_Hebb_,383,867
Andy_Roddick_,994,1546
Angela_Bassett_,166,429
Angela_Lansbury_,52,149
Angela_Merkel_,51,147
Angelina_Jolie_,401,898
Angelo_Reyes_,870,1462
Anibal_Ibarra_,728,1332
Ann_Veneman_,227,567
Anna_Kournikova_,880,1468
Anna_Nicole_Smith_,90,250
Anne_Krueger_,219,553
