Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,585,1219
Aaron_Sorkin_,670,1315
Abdel_Nasser_Assidi_,838,1470
Abdoulaye_Wade_,152,409
Abdullah_,177,474
Abdullah_Gul_,322,794
Abdullah_al-Attiyah_,978,1553
Abdullatif_Sener_,867,1493
Abel_Pacheco_,822,1460
Abid_Hamid_Mahmud_Al-Tikriti_,323,797
Adam_Sandler_,350,854
Adam_Scott_,712,1353
Adel_Al-Jubeir_,290,730
Adolfo_Aguilar_Zinser_,571,1207
Adolfo_Rodriguez_Saa_,420,981
Adrian_McPherson_,1,1
Adrian_Nastase_,55,158
Adrien_Brody_,424,990
Ahmad_Masood_,543,1165
Ahmed_Chalabi_,419,978
Ahmet_Necdet_Sezer_,623,1270
Ai_Sugiyama_,694,1340
Aicha_El_Ouafi_,340,833
Aitor_Gonzalez_,1170,1634
Akbar_Hashemi_Rafsanjani_,189,507
Akhmed_Zakayev_,157,421
Al_Davis_,718,1362
Al_Gore_,1015,1578
Al_Pacino_,714,1357
Al_Sharpton_,519,1131
Alan_Ball_,755,1404
Alan_Greenspan_,63,182
Alan_Mulally_,2,4
Alastair_Campbell_,413,968
Albert_Costa_,289,728
Alberto_Fujimori_,3,7
Alberto_Ruiz_Gallardon_,277,708
Albrecht_Mentz_,930,1529
Aldo_Paredes_,846,1476
Alec_Baldwin_,92,265
Alejandro_Atchugarry_,7,19
Alejandro_Avila_,1268,1653
Alejandro_Toledo_,368,888
Aleksander_Kwasniewski_,110,308
Alex_Barros_,393,934
Alex_Penelas_,342,838
Alex_Sink_,620,1264
Alexander_Downer_,143,390
Alexander_Losyukov_,473,1062
Alexander_Rumyantsev_,355,865
Alexandra_Stevenson_,1114,1616
Alexandra_Vodjanikova_,26,76
Ali_Abbas_,93,268
Ali_Khamenei_,389,925
Ali_Naimi_,454,1037
Alice_Fisher_,260,670
Alicia_Silverstone_,476,1069
Alimzhan_Tokhtakhounov_,595,1232
Alison_Lohman_,251,650
Allen_Iverson_,1093,1609
Allison_Janney_,962,1542
Allyson_Felix_,836,1468
Alvaro_Noboa_,692,1339
Alvaro_Silva_Calderon_,1041,1589
Alvaro_Uribe_,326,802
Amanda_Beard_,567,1201
Amanda_Bynes_,61,176
Amanda_Coetzer_,482,1080
Amber_Tamblyn_,316,782
Amelia_Vega_,122,340
Amelie_Mauresmo_,1371,1673
Amer_al-Saadi_,73,209
Amram_Mitzna_,625,1271
Ana_Guevara_,517,1128
Ana_Palacio_,237,616
Anastasia_Myskina_,589,1226
Anders_Ebbeson_,261,672
Anders_Fogh_Rasmussen_,414,970
Andre_Agassi_,804,1447
Andrei_Mikhnevich_,704,1350
Andrew_Bunner_,441,1018
Andrew_Cuomo_,191,512
Andrew_Niccol_,4,10
Andrew_Weissmann_,473,1063
Andy_Hebb_,211,557
Andy_Roddick_,1007,1572
Angela_Bassett_,335,821
Angela_Lansbury_,522,1135
Angela_Merkel_,138,378
Angelina_Jolie_,380,907
Angelo_Reyes_,208,549
Anibal_Ibarra_,839,1472
Ann_Veneman_,341,836
Anna_Kournikova_,298,746
Anna_Nicole_Smith_,14,40
Anne_Krueger_,883,1502
