Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.796392,1031
Aaron_Sorkin_,0.604628,344
Abdel_Nasser_Assidi_,0.483571,71
Abdoulaye_Wade_,0.71282,724
Abdullah_,0.372592,6
Abdullah_Gul_,0.555364,205
Abdullah_al-Attiyah_,1.11648,1638
Abdullatif_Sener_,0.67866,583
Abel_Pacheco_,0.998632,1526
Abid_Hamid_Mahmud_Al-Tikriti_,0.738301,821
Adam_Sandler_,0.830791,1140
Adam_Scott_,1.17907,1665
Adel_Al-Jubeir_,0.875211,1270
Adolfo_Aguilar_Zinser_,0.849991,1196
Adolfo_Rodriguez_Saa_,0.979903,1500
Adrian_McPherson_,0.89394,1321
Adrian_Nastase_,0.481673,66
Adrien_Brody_,0.936494,1422
Ahmad_Masood_,0.59181,300
Ahmed_Chalabi_,0.510208,115
Ahmet_Necdet_Sezer_,0.995041,1517
Ai_Sugiyama_,0.669252,550
Aicha_El_Ouafi_,0.941799,1438
Aitor_Gonzalez_,0.965013,1471
Akbar_Hashemi_Rafsanjani_,0.776905,967
Akhmed_Zakayev_,0.468939,56
Al_Davis_,0.340417,3
Al_Gore_,0.97937,1499
Al_Pacino_,0.582133,274
Al_Sharpton_,0.631095,433
Alan_Ball_,0.727782,773
Alan_Greenspan_,0.698881,667
Alan_Mulally_,0.53488,162
Alastair_Campbell_,0.796067,1028
Albert_Costa_,0.702354,682
Alberto_Fujimori_,0.646055,475
Alberto_Ruiz_Gallardon_,0.8238,1120
Albrecht_Mentz_,0.725595,766
Aldo_Paredes_,0.666601,545
Alec_Baldwin_,0.977603,1495
Alejandro_Atchugarry_,0.527471,145
Alejandro_Avila_,0.648458,485
Alejandro_Toledo_,0.571928,242
Aleksander_Kwasniewski_,0.847451,1191
Alex_Barros_,0.859502,1220
Alex_Penelas_,0.745888,849
Alex_Sink_,0.760432,916
Alexander_Downer_,0.652654,496
Alexander_Losyukov_,0.538875,172
Alexander_Rumyantsev_,1.10361,1634
Alexandra_Stevenson_,0.850564,1198
Alexandra_Vodjanikova_,0.577848,257
Ali_Abbas_,0.982311,1501
Ali_Khamenei_,1.33096,1679
Ali_Naimi_,0.75904,909
Alice_Fisher_,0.647735,481
Alicia_Silverstone_,0.907077,1353
Alimzhan_Tokhtakhounov_,0.927867,1405
Alison_Lohman_,1.26429,1676
Allen_Iverson_,0.890087,1310
Allison_Janney_,0.845511,1187
Allyson_Felix_,0.594558,310
Alvaro_Noboa_,0.978854,1498
Alvaro_Silva_Calderon_,0.595424,313
Alvaro_Uribe_,0.987666,1509
Amanda_Beard_,0.835105,1161
Amanda_Bynes_,0.691398,634
Amanda_Coetzer_,0.682729,596
Amber_Tamblyn_,0.931803,1416
Amelia_Vega_,0.878475,1284
Amelie_Mauresmo_,1.13853,1653
Amer_al-Saadi_,0.903503,1346
Amram_Mitzna_,0.637785,452
Ana_Guevara_,0.840252,1175
Ana_Palacio_,0.864374,1236
Anastasia_Myskina_,0.907535,1356
Anders_Ebbeson_,0.815672,1092
Anders_Fogh_Rasmussen_,0.622839,401
Andre_Agassi_,0.665217,539
Andrei_Mikhnevich_,0.44577,32
Andrew_Bunner_,0.623071,403
