Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,118544,509
Aaron_Sorkin_,86430,189
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,146417,1281
Abdullah_,135046,939
Abdullah_Gul_,145828,1267
Abdullah_al-Attiyah_,126110,692
Abdullatif_Sener_,0,2
Abel_Pacheco_,170692,1628
Abid_Hamid_Mahmud_Al-Tikriti_,0,3
Adam_Sandler_,117421,491
Adam_Scott_,0,4
Adel_Al-Jubeir_,127336,726
Adolfo_Aguilar_Zinser_,155587,1477
Adolfo_Rodriguez_Saa_,145945,1271
Adrian_McPherson_,96941.3,227
Adrian_Nastase_,0,5
Adrien_Brody_,150547,1383
Ahmad_Masood_,144385,1233
Ahmed_Chalabi_,116346,469
Ahmet_Necdet_Sezer_,116229,464
Ai_Sugiyama_,126338,702
Aicha_El_Ouafi_,0,6
Aitor_Gonzalez_,0,7
Akbar_Hashemi_Rafsanjani_,155553,1476
Akhmed_Zakayev_,107046,307
Al_Davis_,115153,436
Al_Gore_,122262,605
Al_Pacino_,137576,1031
Al_Sharpton_,118956,520
Alan_Ball_,124810,657
Alan_Greenspan_,116205,462
Alan_Mulally_,115934,455
Alastair_Campbell_,84221,186
Albert_Costa_,137412,1027
Alberto_Fujimori_,161255,1553
Alberto_Ruiz_Gallardon_,0,8
Albrecht_Mentz_,104271,281
Aldo_Paredes_,0,9
Alec_Baldwin_,180498,1667
Alejandro_Atchugarry_,0,10
Alejandro_Avila_,73702.5,173
Alejandro_Toledo_,135197,945
Aleksander_Kwasniewski_,102989,269
Alex_Barros_,164639,1588
Alex_Penelas_,170694,1629
Alex_Sink_,118159,503
Alexander_Downer_,153639,1441
Alexander_Losyukov_,134538,919
Alexander_Rumyantsev_,125817,683
Alexandra_Stevenson_,146239,1276
Alexandra_Vodjanikova_,0,11
Ali_Abbas_,155326,1472
Ali_Khamenei_,160468,1544
Ali_Naimi_,95056,220
Alice_Fisher_,117823,497
Alicia_Silverstone_,120145,552
Alimzhan_Tokhtakhounov_,0,12
Alison_Lohman_,124132,645
Allen_Iverson_,111677,369
Allison_Janney_,0,13
Allyson_Felix_,109904,346
Alvaro_Noboa_,162025,1568
Alvaro_Silva_Calderon_,161681,1566
Alvaro_Uribe_,134331,911
Amanda_Beard_,114409,414
Amanda_Bynes_,155226,1470
Amanda_Coetzer_,81569,179
Amber_Tamblyn_,133261,875
Amelia_Vega_,137189,1020
Amelie_Mauresmo_,130549,807
Amer_al-Saadi_,148890,1348
Amram_Mitzna_,146400,1280
Ana_Guevara_,97681,230
Ana_Palacio_,123659,632
Anastasia_Myskina_,147001,1298
Anders_Ebbeson_,108250,327
Anders_Fogh_Rasmussen_,136971,1008
Andre_Agassi_,100903,250
Andrei_Mikhnevich_,90025.3,202
Andrew_Bunner_,118817,518
Andrew_Cuomo_,0,14
Andrew_Niccol_,121446,583
Andrew_Weissmann_,141912,1156
Andy_Hebb_,0,15
Andy_Roddick_,128688,758
Angela_Bassett_,98085,234
Angela_Lansbury_,0,16
Angela_Merkel_,153051,1433
Angelina_Jolie_,151145,1397
Angelo_Reyes_,0,17
Anibal_Ibarra_,130877,814
