Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,106678,322
Aaron_Sorkin_,129368,876
Abdel_Nasser_Assidi_,128961,865
Abdoulaye_Wade_,0,1
Abdullah_,114514,465
Abdullah_Gul_,138245,1159
Abdullah_al-Attiyah_,158949,1546
Abdullatif_Sener_,129983,894
Abel_Pacheco_,146772,1340
Abid_Hamid_Mahmud_Al-Tikriti_,155972,1498
Adam_Sandler_,129090,867
Adam_Scott_,172461,1639
Adel_Al-Jubeir_,119885,611
Adolfo_Aguilar_Zinser_,185862,1669
Adolfo_Rodriguez_Saa_,153566,1461
Adrian_McPherson_,135783,1090
Adrian_Nastase_,0,2
Adrien_Brody_,144319,1288
Ahmad_Masood_,106647,320
Ahmed_Chalabi_,115839,493
Ahmet_Necdet_Sezer_,103350,272
Ai_Sugiyama_,128223,841
Aicha_El_Ouafi_,104726,288
Aitor_Gonzalez_,0,3
Akbar_Hashemi_Rafsanjani_,124942,745
Akhmed_Zakayev_,116366,509
Al_Davis_,144796,1300
Al_Gore_,132376,982
Al_Pacino_,167925,1605
Al_Sharpton_,128593,854
Alan_Ball_,0,4
Alan_Greenspan_,94042,195
Alan_Mulally_,111351,402
Alastair_Campbell_,152933,1456
Albert_Costa_,117216,526
Alberto_Fujimori_,127431,821
Alberto_Ruiz_Gallardon_,137366,1141
Albrecht_Mentz_,129423,878
Aldo_Paredes_,97858,224
Alec_Baldwin_,138770,1174
Alejandro_Atchugarry_,117617,536
Alejandro_Avila_,98985,236
Alejandro_Toledo_,131576,959
Aleksander_Kwasniewski_,118466,559
Alex_Barros_,152000,1440
Alex_Penelas_,145822,1320
Alex_Sink_,134617,1045
Alexander_Downer_,142757,1261
Alexander_Losyukov_,112178,414
Alexander_Rumyantsev_,101412,254
Alexandra_Stevenson_,130536,917
Alexandra_Vodjanikova_,135727,1087
Ali_Abbas_,146126,1327
Ali_Khamenei_,131422,953
Ali_Naimi_,110627,390
Alice_Fisher_,138833,1177
Alicia_Silverstone_,0,5
Alimzhan_Tokhtakhounov_,0,6
Alison_Lohman_,122920,695
Allen_Iverson_,108381,357
Allison_Janney_,128460,850
Allyson_Felix_,147164,1347
Alvaro_Noboa_,160569,1561
Alvaro_Silva_Calderon_,166847,1599
Alvaro_Uribe_,134077,1031
Amanda_Beard_,133617,1014
Amanda_Bynes_,144481,1295
Amanda_Coetzer_,120463,623
Amber_Tamblyn_,0,7
Amelia_Vega_,111746,409
Amelie_Mauresmo_,122776,691
Amer_al-Saadi_,136602,1116
Amram_Mitzna_,130121,902
Ana_Guevara_,150876,1419
Ana_Palacio_,141024,1224
Anastasia_Myskina_,149665,1399
Anders_Ebbeson_,145276,1309
Anders_Fogh_Rasmussen_,87252,163
Andre_Agassi_,151997,1439
Andrei_Mikhnevich_,143456,1271
Andrew_Bunner_,145126,1305
Andrew_Cuomo_,142080,1246
Andrew_Niccol_,141525,1233
Andrew_Weissmann_,94744.5,201
Andy_Hebb_,0,8
Andy_Roddick_,131394,949
Angela_Bassett_,148799,1384
Angela_Lansbury_,85033,156
Angela_Merkel_,135425,1078
Angelina_Jolie_,114121,455
Angelo_Reyes_,151314,1425
