Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.919034,1102
Aaron_Sorkin_,0.907026,1080
Abdel_Nasser_Assidi_,0.703757,655
Abdoulaye_Wade_,0.789759,841
Abdullah_,0.322534,40
Abdullah_Gul_,0.662521,559
Abdullah_al-Attiyah_,1.13263,1459
Abdullatif_Sener_,0.789203,834
Abel_Pacheco_,1.2511,1581
Abid_Hamid_Mahmud_Al-Tikriti_,1.0626,1358
Adam_Sandler_,0.956199,1173
Adam_Scott_,0.978296,1212
Adel_Al-Jubeir_,0.957891,1176
Adolfo_Aguilar_Zinser_,0.695289,628
Adolfo_Rodriguez_Saa_,0.63503,498
Adrian_McPherson_,1.01429,1284
Adrian_Nastase_,0.447288,155
Adrien_Brody_,0.990314,1234
Ahmad_Masood_,0.356115,59
Ahmed_Chalabi_,0.312354,34
Ahmet_Necdet_Sezer_,1.16628,1501
Ai_Sugiyama_,0.936456,1139
Aicha_El_Ouafi_,1.27386,1599
Aitor_Gonzalez_,0.677939,587
Akbar_Hashemi_Rafsanjani_,0.842046,930
Akhmed_Zakayev_,0.674349,579
Al_Davis_,0.529148,296
Al_Gore_,0.966488,1192
Al_Pacino_,0.822887,894
Al_Sharpton_,0.670628,571
Alan_Ball_,0.978825,1213
Alan_Greenspan_,0.320371,37
Alan_Mulally_,1.20654,1542
Alastair_Campbell_,0.626698,482
Albert_Costa_,1.162,1492
Alberto_Fujimori_,0.863208,970
Alberto_Ruiz_Gallardon_,0.6441,519
Albrecht_Mentz_,1.02086,1299
Aldo_Paredes_,0.529545,297
Alec_Baldwin_,0.605878,445
Alejandro_Atchugarry_,0.861785,963
Alejandro_Avila_,0.875331,999
Alejandro_Toledo_,0.671786,575
Aleksander_Kwasniewski_,0.453511,169
Alex_Barros_,0.502576,248
Alex_Penelas_,0.76689,781
Alex_Sink_,1.013,1278
Alexander_Downer_,0.5011,246
Alexander_Losyukov_,0.435441,140
Alexander_Rumyantsev_,0.742326,740
Alexandra_Stevenson_,0.984967,1226
Alexandra_Vodjanikova_,0.50932,262
Ali_Abbas_,1.13372,1462
Ali_Khamenei_,1.05104,1336
Ali_Naimi_,0.960832,1180
Alice_Fisher_,0.438438,145
Alicia_Silverstone_,0.965491,1187
Alimzhan_Tokhtakhounov_,1.21411,1552
Alison_Lohman_,0.484124,212
Allen_Iverson_,0.97157,1201
Allison_Janney_,1.01113,1270
Allyson_Felix_,0.381311,80
Alvaro_Noboa_,0.600223,433
Alvaro_Silva_Calderon_,0.604594,439
Alvaro_Uribe_,0.992867,1236
Amanda_Beard_,1.06835,1367
Amanda_Bynes_,0.812143,879
Amanda_Coetzer_,0.443744,151
Amber_Tamblyn_,1.0161,1287
Amelia_Vega_,0.704664,656
Amelie_Mauresmo_,1.09579,1407
Amer_al-Saadi_,1.05026,1332
Amram_Mitzna_,1.02124,1301
Ana_Guevara_,0.948576,1156
Ana_Palacio_,0.857123,954
Anastasia_Myskina_,0.856739,953
Anders_Ebbeson_,0.55808,346
Anders_Fogh_Rasmussen_,0.258436,11
Andre_Agassi_,0.826978,906
Andrei_Mikhnevich_,0.954082,1167
Andrew_Bunner_,0.890276,1022
