Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1312,139
Aaron_Sorkin_,2055,515
Abdel_Nasser_Assidi_,2281,674
Abdoulaye_Wade_,3823,1563
Abdullah_,2102,545
Abdullah_Gul_,1904,428
Abdullah_al-Attiyah_,3292,1362
Abdullatif_Sener_,1493,206
Abel_Pacheco_,2589,895
Abid_Hamid_Mahmud_Al-Tikriti_,4176,1643
Adam_Sandler_,2759,1009
Adam_Scott_,3290,1359
Adel_Al-Jubeir_,1695,293
Adolfo_Aguilar_Zinser_,2822,1043
Adolfo_Rodriguez_Saa_,375,5
Adrian_McPherson_,3265,1338
Adrian_Nastase_,2452,793
Adrien_Brody_,3017,1175
Ahmad_Masood_,2898,1099
Ahmed_Chalabi_,1707,304
Ahmet_Necdet_Sezer_,2705,970
Ai_Sugiyama_,1921,438
Aicha_El_Ouafi_,2391,752
Aitor_Gonzalez_,3779,1550
Akbar_Hashemi_Rafsanjani_,2011,490
Akhmed_Zakayev_,3263,1336
Al_Davis_,3531,1457
Al_Gore_,3102,1227
Al_Pacino_,3257,1327
Al_Sharpton_,2818,1040
Alan_Ball_,2253,658
Alan_Greenspan_,2629,926
Alan_Mulally_,2202,613
Alastair_Campbell_,1727,314
Albert_Costa_,3786,1552
Alberto_Fujimori_,2298,685
Alberto_Ruiz_Gallardon_,1678,285
Albrecht_Mentz_,3806,1559
Aldo_Paredes_,2228,639
Alec_Baldwin_,3741,1539
Alejandro_Atchugarry_,3698,1521
Alejandro_Avila_,2934,1127
Alejandro_Toledo_,2835,1056
Aleksander_Kwasniewski_,3077,1214
Alex_Barros_,1703,301
Alex_Penelas_,2447,789
Alex_Sink_,1315,142
Alexander_Downer_,2218,627
Alexander_Losyukov_,1752,328
Alexander_Rumyantsev_,1602,253
Alexandra_Stevenson_,2633,927
Alexandra_Vodjanikova_,3179,1286
Ali_Abbas_,3151,1268
Ali_Khamenei_,2254,660
Ali_Naimi_,2514,834
Alice_Fisher_,1688,291
Alicia_Silverstone_,2860,1084
Alimzhan_Tokhtakhounov_,3293,1363
Alison_Lohman_,2513,832
Allen_Iverson_,2126,562
Allison_Janney_,2663,945
Allyson_Felix_,2380,742
Alvaro_Noboa_,3666,1511
Alvaro_Silva_Calderon_,3109,1232
Alvaro_Uribe_,1714,308
Amanda_Beard_,728,30
Amanda_Bynes_,2589,896
Amanda_Coetzer_,2217,624
Amber_Tamblyn_,2662,943
Amelia_Vega_,2855,1076
Amelie_Mauresmo_,2175,592
Amer_al-Saadi_,1563,236
Amram_Mitzna_,2378,740
Ana_Guevara_,3488,1439
Ana_Palacio_,611,19
Anastasia_Myskina_,2774,1018
Anders_Ebbeson_,3446,1427
Anders_Fogh_Rasmussen_,3427,1420
Andre_Agassi_,1731,317
Andrei_Mikhnevich_,2224,635
Andrew_Bunner_,1263,127
Andrew_Cuomo_,2103,548
Andrew_Niccol_,1181,105
Andrew_Weissmann_,3605,1486
Andy_Hebb_,1700,298
Andy_Roddick_,2658,939
Angela_Bassett_,2804,1034
Angela_Lansbury_,2389,748
Angela_Merkel_,1860,395
Angelina_Jolie_,2119,557
Angelo_Reyes_,3255,1323
