Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,390,924
Aaron_Sorkin_,1003,1547
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,571,1197
Abdullah_,1213,1629
Abdullah_Gul_,507,1106
Abdullah_al-Attiyah_,731,1360
Abdullatif_Sener_,756,1387
Abel_Pacheco_,551,1167
Abid_Hamid_Mahmud_Al-Tikriti_,413,956
Adam_Sandler_,429,989
Adam_Scott_,1234,1636
Adel_Al-Jubeir_,1105,1588
Adolfo_Aguilar_Zinser_,1069,1573
Adolfo_Rodriguez_Saa_,2,4
Adrian_McPherson_,198,534
Adrian_Nastase_,457,1035
Adrien_Brody_,386,915
Ahmad_Masood_,205,547
Ahmed_Chalabi_,393,930
Ahmet_Necdet_Sezer_,408,951
Ai_Sugiyama_,1136,1601
Aicha_El_Ouafi_,17,49
Aitor_Gonzalez_,3,7
Akbar_Hashemi_Rafsanjani_,249,635
Akhmed_Zakayev_,641,1271
Al_Davis_,102,291
Al_Gore_,210,561
Al_Pacino_,435,1000
Al_Sharpton_,120,340
Alan_Ball_,4,10
Alan_Greenspan_,1233,1635
Alan_Mulally_,4,11
Alastair_Campbell_,347,843
Albert_Costa_,1375,1663
Alberto_Fujimori_,5,13
Alberto_Ruiz_Gallardon_,303,761
Albrecht_Mentz_,891,1485
Aldo_Paredes_,267,681
Alec_Baldwin_,1100,1583
Alejandro_Atchugarry_,628,1260
Alejandro_Avila_,107,304
Alejandro_Toledo_,962,1523
Aleksander_Kwasniewski_,439,1007
Alex_Barros_,6,16
Alex_Penelas_,312,780
Alex_Sink_,85,247
Alexander_Downer_,551,1168
Alexander_Losyukov_,436,1002
Alexander_Rumyantsev_,416,962
Alexandra_Stevenson_,737,1366
Alexandra_Vodjanikova_,7,19
Ali_Abbas_,8,22
Ali_Khamenei_,970,1529
Ali_Naimi_,99,282
Alice_Fisher_,9,25
Alicia_Silverstone_,206,550
Alimzhan_Tokhtakhounov_,550,1165
Alison_Lohman_,474,1063
Allen_Iverson_,1090,1581
Allison_Janney_,719,1348
Allyson_Felix_,1287,1651
Alvaro_Noboa_,100,285
Alvaro_Silva_Calderon_,310,776
Alvaro_Uribe_,292,737
Amanda_Beard_,374,897
Amanda_Bynes_,62,182
Amanda_Coetzer_,753,1386
Amber_Tamblyn_,359,866
Amelia_Vega_,266,679
Amelie_Mauresmo_,556,1174
Amer_al-Saadi_,50,147
Amram_Mitzna_,145,406
Ana_Guevara_,510,1110
Ana_Palacio_,4,12
Anastasia_Myskina_,665,1290
Anders_Ebbeson_,1536,1677
Anders_Fogh_Rasmussen_,1553,1679
Andre_Agassi_,689,1317
Andrei_Mikhnevich_,374,898
Andrew_Bunner_,642,1272
Andrew_Cuomo_,42,124
Andrew_Niccol_,201,540
Andrew_Weissmann_,463,1045
Andy_Hebb_,32,94
Andy_Roddick_,293,739
Angela_Bassett_,881,1478
Angela_Lansbury_,491,1086
Angela_Merkel_,481,1075
Angelina_Jolie_,424,978
Angelo_Reyes_,336,823
Anibal_Ibarra_,200,538
Ann_Veneman_,311,778
Anna_Kournikova_,1054,1570
Anna_Nicole_Smith_,476,1066
Anne_Krueger_,288,730
