Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,113096,435
Aaron_Sorkin_,153223,1551
Abdel_Nasser_Assidi_,130862,975
Abdoulaye_Wade_,129805,947
Abdullah_,138736,1235
Abdullah_Gul_,100046,188
Abdullah_al-Attiyah_,133157,1059
Abdullatif_Sener_,167212,1646
Abel_Pacheco_,131375,995
Abid_Hamid_Mahmud_Al-Tikriti_,112279,407
Adam_Sandler_,94023,127
Adam_Scott_,112549,414
Adel_Al-Jubeir_,135209,1124
Adolfo_Aguilar_Zinser_,147426,1456
Adolfo_Rodriguez_Saa_,136692,1171
Adrian_McPherson_,119486,603
Adrian_Nastase_,133310,1068
Adrien_Brody_,145381,1407
Ahmad_Masood_,104146,241
Ahmed_Chalabi_,137149,1185
Ahmet_Necdet_Sezer_,114583,475
Ai_Sugiyama_,111953,397
Aicha_El_Ouafi_,136598,1167
Aitor_Gonzalez_,0,1
Akbar_Hashemi_Rafsanjani_,161086,1625
Akhmed_Zakayev_,126237,828
Al_Davis_,0,2
Al_Gore_,144495,1387
Al_Pacino_,106835,293
Al_Sharpton_,137177,1188
Alan_Ball_,140381,1287
Alan_Greenspan_,113548,448
Alan_Mulally_,147117,1447
Alastair_Campbell_,120967,648
Albert_Costa_,125706,807
Alberto_Fujimori_,125561,800
Alberto_Ruiz_Gallardon_,133866,1081
Albrecht_Mentz_,110437,358
Aldo_Paredes_,99454,181
Alec_Baldwin_,134669,1107
Alejandro_Atchugarry_,177046,1674
Alejandro_Avila_,111261,379
Alejandro_Toledo_,107387,301
Aleksander_Kwasniewski_,147776,1462
Alex_Barros_,121279,657
Alex_Penelas_,158013,1608
Alex_Sink_,141138,1307
Alexander_Downer_,113614,450
Alexander_Losyukov_,134459,1097
Alexander_Rumyantsev_,0,3
Alexandra_Stevenson_,129664,941
Alexandra_Vodjanikova_,124831,766
Ali_Abbas_,109073,329
Ali_Khamenei_,136818,1176
Ali_Naimi_,116536,531
Alice_Fisher_,106871,295
Alicia_Silverstone_,131354,993
Alimzhan_Tokhtakhounov_,132331,1025
Alison_Lohman_,123429,724
Allen_Iverson_,111875,395
Allison_Janney_,115395,491
Allyson_Felix_,138813,1240
Alvaro_Noboa_,123699,733
Alvaro_Silva_Calderon_,130853,974
Alvaro_Uribe_,118912,591
Amanda_Beard_,111990,399
Amanda_Bynes_,132154,1021
Amanda_Coetzer_,121874,677
Amber_Tamblyn_,139299,1254
Amelia_Vega_,104128,239
Amelie_Mauresmo_,103819,233
Amer_al-Saadi_,111912,396
Amram_Mitzna_,141567,1317
Ana_Guevara_,118712,581
Ana_Palacio_,136959,1181
Anastasia_Myskina_,113902,460
Anders_Ebbeson_,0,4
Anders_Fogh_Rasmussen_,143952,1379
Andre_Agassi_,123279,719
Andrei_Mikhnevich_,115371,490
Andrew_Bunner_,0,5
Andrew_Cuomo_,132900,1050
Andrew_Niccol_,106863,294
Andrew_Weissmann_,153612,1560
Andy_Hebb_,137382,1196
Andy_Roddick_,87146,103
Angela_Bassett_,135099,1121
Angela_Lansbury_,124671,760
Angela_Merkel_,137631,1208
Angelina_Jolie_,135591,1137
Angelo_Reyes_,113144,436
