Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2206,610
Aaron_Sorkin_,2652,948
Abdel_Nasser_Assidi_,4498,1661
Abdoulaye_Wade_,3946,1595
Abdullah_,3978,1599
Abdullah_Gul_,2915,1123
Abdullah_al-Attiyah_,3027,1212
Abdullatif_Sener_,3142,1288
Abel_Pacheco_,2894,1108
Abid_Hamid_Mahmud_Al-Tikriti_,3201,1317
Adam_Sandler_,3649,1522
Adam_Scott_,3045,1222
Adel_Al-Jubeir_,2103,545
Adolfo_Aguilar_Zinser_,3516,1467
Adolfo_Rodriguez_Saa_,2085,535
Adrian_McPherson_,3119,1275
Adrian_Nastase_,2762,1031
Adrien_Brody_,2813,1059
Ahmad_Masood_,2895,1110
Ahmed_Chalabi_,3510,1465
Ahmet_Necdet_Sezer_,1785,344
Ai_Sugiyama_,2088,536
Aicha_El_Ouafi_,2277,678
Aitor_Gonzalez_,4482,1659
Akbar_Hashemi_Rafsanjani_,2162,591
Akhmed_Zakayev_,1961,450
Al_Davis_,4385,1647
Al_Pacino_,2288,688
Al_Sharpton_,2648,944
Alan_Ball_,1449,178
Alan_Greenspan_,3817,1562
Alan_Mulally_,1582,229
Alastair_Campbell_,2109,553
Albert_Costa_,3215,1324
Alberto_Fujimori_,2624,932
Alberto_Ruiz_Gallardon_,1198,106
Albrecht_Mentz_,2159,587
Aldo_Paredes_,3222,1326
Alec_Baldwin_,2894,1109
Alejandro_Atchugarry_,950,45
Alejandro_Avila_,2125,565
Alejandro_Toledo_,2340,717
Aleksander_Kwasniewski_,1651,273
Alex_Barros_,1754,327
Alex_Penelas_,1347,140
Alex_Sink_,2560,889
Alexander_Downer_,2212,615
Alexander_Losyukov_,2036,503
Alexander_Rumyantsev_,949,44
Alexandra_Stevenson_,3429,1431
Alexandra_Vodjanikova_,4071,1613
Ali_Abbas_,2149,580
Ali_Khamenei_,3185,1311
Ali_Naimi_,860,34
Alice_Fisher_,3557,1488
Alicia_Silverstone_,2203,609
Alimzhan_Tokhtakhounov_,1914,429
Alison_Lohman_,2032,500
Allen_Iverson_,2569,895
Allison_Janney_,2364,735
Allyson_Felix_,3229,1331
Alvaro_Noboa_,3305,1377
Alvaro_Silva_Calderon_,3291,1368
Alvaro_Uribe_,1896,415
Amanda_Beard_,1973,460
Amanda_Bynes_,1587,231
Amanda_Coetzer_,3830,1565
Amber_Tamblyn_,1077,69
Amelia_Vega_,1886,402
Amelie_Mauresmo_,3435,1432
Amer_al-Saadi_,2903,1114
Amram_Mitzna_,1158,92
Ana_Guevara_,2392,766
Ana_Palacio_,2488,826
Anastasia_Myskina_,3674,1528
Anders_Ebbeson_,4435,1654
Anders_Fogh_Rasmussen_,4616,1668
Andre_Agassi_,2946,1142
Andrei_Mikhnevich_,2930,1130
Andrew_Bunner_,3179,1306
Andrew_Cuomo_,561,7
Andrew_Niccol_,2413,778
Andrew_Weissmann_,2104,547
Andy_Hebb_,2669,957
Andy_Roddick_,3194,1315
Angela_Bassett_,3494,1461
Angela_Lansbury_,1456,180
Angela_Merkel_,943,43
Angelina_Jolie_,1670,282
Angelo_Reyes_,1744,322
Anibal_Ibarra_,2663,952
