Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,99329.8,276
Aaron_Sorkin_,126220,899
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,119177,692
Abdullah_,158698,1582
Abdullah_Gul_,114229,547
Abdullah_al-Attiyah_,115053,570
Abdullatif_Sener_,128266,959
Abel_Pacheco_,134758,1140
Abid_Hamid_Mahmud_Al-Tikriti_,91918.3,203
Adam_Sandler_,124833,863
Adam_Scott_,111357,481
Adel_Al-Jubeir_,105572,364
Adolfo_Aguilar_Zinser_,145519,1408
Adolfo_Rodriguez_Saa_,139126,1266
Adrian_McPherson_,0,2
Adrian_Nastase_,103305,334
Adrien_Brody_,125496,877
Ahmad_Masood_,0,3
Ahmed_Chalabi_,137399,1213
Ahmet_Necdet_Sezer_,105690,370
Ai_Sugiyama_,95661,235
Aicha_El_Ouafi_,132421,1071
Aitor_Gonzalez_,118971,686
Akbar_Hashemi_Rafsanjani_,127562,936
Akhmed_Zakayev_,79243,146
Al_Davis_,111388,482
Al_Gore_,114863,565
Al_Pacino_,122938,800
Al_Sharpton_,134950,1148
Alan_Ball_,93667,216
Alan_Greenspan_,161340,1602
Alan_Mulally_,119580,707
Alastair_Campbell_,103722,341
Albert_Costa_,146781,1432
Alberto_Fujimori_,116445,610
Alberto_Ruiz_Gallardon_,133073,1093
Albrecht_Mentz_,116652,620
Aldo_Paredes_,100662,290
Alec_Baldwin_,100706,292
Alejandro_Atchugarry_,113348,523
Alejandro_Avila_,124441,854
Alejandro_Toledo_,115555,586
Aleksander_Kwasniewski_,117892,657
Alex_Barros_,112340,503
Alex_Penelas_,102875,324
Alex_Sink_,132475,1075
Alexander_Downer_,154884,1538
Alexander_Losyukov_,112204,496
Alexander_Rumyantsev_,116164,602
Alexandra_Stevenson_,155559,1546
Alexandra_Vodjanikova_,146396,1424
Ali_Abbas_,151590,1499
Ali_Khamenei_,126143,895
Ali_Naimi_,169342,1650
Alice_Fisher_,0,4
Alicia_Silverstone_,116876,626
Alimzhan_Tokhtakhounov_,122750,794
Alison_Lohman_,0,5
Allen_Iverson_,124008,838
Allison_Janney_,132657,1081
Allyson_Felix_,138865,1254
Alvaro_Noboa_,117056,634
Alvaro_Silva_Calderon_,171805,1656
Alvaro_Uribe_,137543,1219
Amanda_Beard_,109330,441
Amanda_Bynes_,137479,1216
Amanda_Coetzer_,0,6
Amber_Tamblyn_,141844,1336
Amelia_Vega_,130142,1013
Amelie_Mauresmo_,163646,1615
Amer_al-Saadi_,72845,138
Amram_Mitzna_,100757,293
Ana_Guevara_,128896,975
Ana_Palacio_,165647,1626
Anastasia_Myskina_,178121,1669
Anders_Ebbeson_,165966,1629
Anders_Fogh_Rasmussen_,155014,1539
Andre_Agassi_,144917,1398
Andrei_Mikhnevich_,137802,1228
Andrew_Bunner_,116308,606
Andrew_Cuomo_,122141,780
Andrew_Niccol_,128165,955
Andrew_Weissmann_,121941,771
Andy_Hebb_,167818,1642
Andy_Roddick_,120436,728
Angela_Bassett_,136775,1195
Angela_Lansbury_,118067,665
Angela_Merkel_,129068,983
Angelina_Jolie_,122795,796
Angelo_Reyes_,107488,405
Anibal_Ibarra_,122762,795
