Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,142329,1319
Aaron_Sorkin_,122942,771
Abdel_Nasser_Assidi_,106392,422
Abdoulaye_Wade_,154874,1550
Abdullah_,153065,1523
Abdullah_Gul_,87550,250
Abdullah_al-Attiyah_,106128,421
Abdullatif_Sener_,144663,1359
Abel_Pacheco_,108670,458
Abid_Hamid_Mahmud_Al-Tikriti_,107018,433
Adam_Sandler_,90535,260
Adam_Scott_,0,1
Adel_Al-Jubeir_,155129,1552
Adolfo_Aguilar_Zinser_,125927,863
Adolfo_Rodriguez_Saa_,117378,625
Adrian_McPherson_,0,2
Adrian_Nastase_,143770,1345
Adrien_Brody_,182383,1673
Ahmad_Masood_,138692,1224
Ahmed_Chalabi_,145372,1375
Ahmet_Necdet_Sezer_,134762,1135
Ai_Sugiyama_,146178,1395
Aicha_El_Ouafi_,131293,1025
Aitor_Gonzalez_,103954,388
Akbar_Hashemi_Rafsanjani_,133763,1102
Akhmed_Zakayev_,142780,1327
Al_Davis_,0,3
Al_Gore_,129915,984
Al_Pacino_,148408,1442
Al_Sharpton_,116050,602
Alan_Ball_,0,4
Alan_Greenspan_,125780,861
Alan_Mulally_,113441,544
Alastair_Campbell_,125482,851
Albert_Costa_,105079,403
Alberto_Fujimori_,0,5
Alberto_Ruiz_Gallardon_,133439,1092
Albrecht_Mentz_,125185,841
Aldo_Paredes_,0,6
Alec_Baldwin_,135764,1169
Alejandro_Atchugarry_,0,7
Alejandro_Avila_,0,8
Alejandro_Toledo_,119298,668
Aleksander_Kwasniewski_,133532,1095
Alex_Barros_,150600,1479
Alex_Penelas_,136846,1191
Alex_Sink_,95712,306
Alexander_Downer_,135618,1165
Alexander_Losyukov_,0,9
Alexander_Rumyantsev_,136625,1187
Alexandra_Stevenson_,139437,1244
Alexandra_Vodjanikova_,131685,1036
Ali_Abbas_,153308,1527
Ali_Khamenei_,101740,357
Ali_Naimi_,103840,386
Alice_Fisher_,86692.5,247
Alicia_Silverstone_,145156,1369
Alimzhan_Tokhtakhounov_,133449,1094
Alison_Lohman_,143636,1343
Allen_Iverson_,126113,872
Allison_Janney_,146773,1406
Allyson_Felix_,151437,1495
Alvaro_Noboa_,0,10
Alvaro_Silva_Calderon_,142036,1311
Alvaro_Uribe_,139805,1254
Amanda_Beard_,120067,686
Amanda_Bynes_,134888,1140
Amanda_Coetzer_,93866,289
Amber_Tamblyn_,155674,1561
Amelia_Vega_,133158,1079
Amelie_Mauresmo_,153069,1524
Amer_al-Saadi_,139557,1247
Amram_Mitzna_,197202,1679
Ana_Guevara_,143845,1346
Ana_Palacio_,135014,1144
Anastasia_Myskina_,111201,499
Anders_Ebbeson_,143692,1344
Anders_Fogh_Rasmussen_,161725,1608
Andre_Agassi_,142935,1331
Andrei_Mikhnevich_,121030,715
Andrew_Bunner_,133185,1080
Andrew_Cuomo_,91953,268
Andrew_Niccol_,123516,785
Andrew_Weissmann_,0,11
Andy_Hebb_,157646,1586
Andy_Roddick_,128026,930
Angela_Bassett_,122136,749
Angela_Lansbury_,113976,554
Angela_Merkel_,124465,818
Angelina_Jolie_,137365,1204
Angelo_Reyes_,117152,621
