Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2698,954
Aaron_Sorkin_,1927,478
Abdel_Nasser_Assidi_,4400,1659
Abdoulaye_Wade_,3103,1202
Abdullah_,1637,309
Abdullah_Gul_,1062,91
Abdullah_al-Attiyah_,3450,1396
Abdullatif_Sener_,2724,973
Abel_Pacheco_,3137,1229
Abid_Hamid_Mahmud_Al-Tikriti_,2328,703
Adam_Sandler_,1441,222
Adam_Scott_,3536,1427
Adel_Al-Jubeir_,3070,1181
Adolfo_Aguilar_Zinser_,2682,945
Adolfo_Rodriguez_Saa_,1503,239
Adrian_McPherson_,4209,1627
Adrian_Nastase_,1787,387
Adrien_Brody_,1958,498
Ahmad_Masood_,2005,527
Ahmed_Chalabi_,502,12
Ahmet_Necdet_Sezer_,3423,1385
Ai_Sugiyama_,3640,1476
Aicha_El_Ouafi_,4263,1635
Aitor_Gonzalez_,4282,1642
Akbar_Hashemi_Rafsanjani_,2406,766
Akhmed_Zakayev_,2745,986
Al_Davis_,2900,1085
Al_Gore_,3910,1563
Al_Pacino_,3329,1342
Al_Sharpton_,2415,769
Alan_Ball_,2737,982
Alan_Greenspan_,2900,1086
Alan_Mulally_,1927,479
Alastair_Campbell_,3096,1195
Albert_Costa_,3826,1538
Alberto_Fujimori_,3594,1450
Alberto_Ruiz_Gallardon_,3867,1550
Albrecht_Mentz_,2595,885
Aldo_Paredes_,2521,845
Alec_Baldwin_,2502,828
Alejandro_Atchugarry_,1789,389
Alejandro_Avila_,4343,1652
Alejandro_Toledo_,2390,749
Aleksander_Kwasniewski_,3752,1517
Alex_Barros_,432,8
Alex_Penelas_,1824,408
Alex_Sink_,4580,1674
Alexander_Downer_,505,13
Alexander_Losyukov_,1367,188
Alexander_Rumyantsev_,1727,362
Alexandra_Stevenson_,4306,1646
Alexandra_Vodjanikova_,2793,1016
Ali_Abbas_,2552,862
Ali_Khamenei_,3156,1241
Ali_Naimi_,1948,492
Alice_Fisher_,1677,330
Alicia_Silverstone_,2961,1119
Alimzhan_Tokhtakhounov_,2989,1138
Alison_Lohman_,3465,1400
Allen_Iverson_,2789,1015
Allison_Janney_,3725,1505
Allyson_Felix_,3114,1209
Alvaro_Noboa_,2866,1062
Alvaro_Silva_Calderon_,2707,959
Alvaro_Uribe_,1400,203
Amanda_Beard_,2486,820
Amanda_Bynes_,1164,122
Amanda_Coetzer_,2928,1103
Amber_Tamblyn_,2311,694
Amelia_Vega_,2015,535
Amelie_Mauresmo_,4513,1668
Amer_al-Saadi_,3129,1222
Amram_Mitzna_,1979,514
Ana_Guevara_,3743,1513
Ana_Palacio_,690,30
Anastasia_Myskina_,3670,1487
Anders_Ebbeson_,1865,442
Anders_Fogh_Rasmussen_,2675,939
Andre_Agassi_,3823,1537
Andrei_Mikhnevich_,1789,390
Andrew_Bunner_,1432,218
Andrew_Cuomo_,2236,654
Andrew_Niccol_,2462,802
Andrew_Weissmann_,2269,673
Andy_Hebb_,1155,118
Andy_Roddick_,2907,1093
Angela_Bassett_,2932,1106
Angela_Lansbury_,2656,924
Angela_Merkel_,1614,297
Angelina_Jolie_,2152,603
Angelo_Reyes_,3710,1501
