Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,99408,336
Aaron_Sorkin_,144617,1442
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,122545,892
Abdullah_,117246,749
Abdullah_Gul_,166545,1635
Abdullah_al-Attiyah_,127019,1023
Abdullatif_Sener_,115832,705
Abel_Pacheco_,117165,744
Abid_Hamid_Mahmud_Al-Tikriti_,111833,605
Adam_Sandler_,114887,679
Adam_Scott_,109658,559
Adel_Al-Jubeir_,135843,1271
Adolfo_Aguilar_Zinser_,152554,1553
Adolfo_Rodriguez_Saa_,0,2
Adrian_McPherson_,125756,989
Adrian_Nastase_,126648,1009
Adrien_Brody_,114315,659
Ahmad_Masood_,134300,1225
Ahmed_Chalabi_,136028,1274
Ahmet_Necdet_Sezer_,92948.7,252
Ai_Sugiyama_,149095,1510
Aicha_El_Ouafi_,81590,156
Aitor_Gonzalez_,109925,571
Akbar_Hashemi_Rafsanjani_,130086,1117
Akhmed_Zakayev_,128023,1056
Al_Davis_,92809,249
Al_Gore_,92936.7,251
Al_Pacino_,109459,550
Al_Sharpton_,153690,1564
Alan_Ball_,80742.5,149
Alan_Greenspan_,145164,1457
Alan_Mulally_,148721,1508
Alastair_Campbell_,111288,600
Albert_Costa_,63663,88
Alberto_Fujimori_,115427,692
Alberto_Ruiz_Gallardon_,159230,1600
Albrecht_Mentz_,86479,185
Aldo_Paredes_,98246.5,320
Alec_Baldwin_,156877,1587
Alejandro_Atchugarry_,133489,1209
Alejandro_Avila_,91297,232
Alejandro_Toledo_,129832,1103
Aleksander_Kwasniewski_,133119,1203
Alex_Barros_,139116,1340
Alex_Penelas_,151190,1534
Alex_Sink_,91230,230
Alexander_Downer_,115263,687
Alexander_Losyukov_,40010,76
Alexander_Rumyantsev_,126037,996
Alexandra_Stevenson_,103232,401
Alexandra_Vodjanikova_,122543,891
Ali_Abbas_,120782,843
Ali_Khamenei_,116878,736
Ali_Naimi_,107622,503
Alice_Fisher_,157796,1594
Alicia_Silverstone_,138027,1310
Alimzhan_Tokhtakhounov_,105734,458
Alison_Lohman_,127801,1046
Allen_Iverson_,112510,622
Allison_Janney_,156194,1581
Allyson_Felix_,113871,650
Alvaro_Noboa_,140302,1366
Alvaro_Silva_Calderon_,162470,1614
Alvaro_Uribe_,141310,1391
Amanda_Beard_,100192,349
Amanda_Bynes_,137482,1301
Amanda_Coetzer_,120809,845
Amber_Tamblyn_,146757,1483
Amelia_Vega_,93255,258
Amelie_Mauresmo_,83611,168
Amer_al-Saadi_,107123,488
Amram_Mitzna_,67603,99
Ana_Guevara_,104592,427
Ana_Palacio_,117934,770
Anastasia_Myskina_,0,3
Anders_Ebbeson_,167583,1640
Anders_Fogh_Rasmussen_,144897,1449
Andre_Agassi_,114591,672
Andrei_Mikhnevich_,96213,295
Andrew_Bunner_,96857,302
Andrew_Cuomo_,89045,214
Andrew_Niccol_,87493.6,193
Andrew_Weissmann_,121994,876
Andy_Hebb_,128847,1080
Andy_Roddick_,128286,1064
Angela_Bassett_,104418,419
Angela_Lansbury_,96027,293
Angela_Merkel_,87975,199
Angelina_Jolie_,128313,1066
Angelo_Reyes_,92358.3,242
