Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.277,526
Aaron_Sorkin_,117.38,529
Abdel_Nasser_Assidi_,158.802,1558
Abdoulaye_Wade_,177.812,1659
Abdullah_,101.81,209
Abdullah_Gul_,106.018,288
Abdullah_al-Attiyah_,139.398,1205
Abdullatif_Sener_,124.876,757
Abel_Pacheco_,135.922,1104
Abid_Hamid_Mahmud_Al-Tikriti_,116.788,513
Adam_Sandler_,115.314,477
Adam_Scott_,145.648,1347
Adel_Al-Jubeir_,168.609,1626
Adolfo_Aguilar_Zinser_,135.518,1095
Adolfo_Rodriguez_Saa_,139.609,1211
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,136.946,1138
Adrien_Brody_,110.819,377
Ahmad_Masood_,149.199,1418
Ahmed_Chalabi_,111.086,382
Ahmet_Necdet_Sezer_,129.481,914
Ai_Sugiyama_,118.308,557
Aicha_El_Ouafi_,151.223,1457
Aitor_Gonzalez_,170.284,1635
Akbar_Hashemi_Rafsanjani_,118.59,562
Akhmed_Zakayev_,128.847,885
Al_Davis_,149.337,1420
Al_Gore_,139.249,1203
Al_Pacino_,122.291,666
Al_Sharpton_,132.542,1002
Alan_Ball_,123.334,699
Alan_Greenspan_,139.924,1218
Alan_Mulally_,128.871,888
Alastair_Campbell_,129.302,907
Albert_Costa_,168.737,1627
Alberto_Fujimori_,127.426,834
Alberto_Ruiz_Gallardon_,129.842,925
Albrecht_Mentz_,117.689,539
Aldo_Paredes_,113.549,437
Alec_Baldwin_,103.858,243
Alejandro_Atchugarry_,120.341,614
Alejandro_Avila_,160.748,1577
Alejandro_Toledo_,130.817,948
Aleksander_Kwasniewski_,138.49,1186
Alex_Barros_,109.29,353
Alex_Penelas_,106.848,303
Alex_Sink_,138.29,1182
Alexander_Downer_,105.96,284
Alexander_Losyukov_,140.566,1234
Alexander_Rumyantsev_,105.97,285
Alexandra_Stevenson_,160.325,1575
Alexandra_Vodjanikova_,155.266,1512
Ali_Abbas_,109.478,362
Ali_Khamenei_,131.924,987
Ali_Naimi_,112.326,408
Alice_Fisher_,139.593,1210
Alicia_Silverstone_,129.92,927
Alimzhan_Tokhtakhounov_,117.442,532
Alison_Lohman_,114.431,452
Allen_Iverson_,142.214,1274
Allison_Janney_,129.509,915
Allyson_Felix_,155.021,1509
Alvaro_Noboa_,111.083,381
Alvaro_Silva_Calderon_,106.671,302
Alvaro_Uribe_,115.839,492
Amanda_Beard_,116.514,510
Amanda_Bynes_,87.5074,54
Amanda_Coetzer_,124.805,755
Amber_Tamblyn_,109.007,348
Amelia_Vega_,104.659,257
Amelie_Mauresmo_,145.087,1333
Amer_al-Saadi_,114.069,446
Amram_Mitzna_,150.626,1443
Ana_Guevara_,177.763,1658
Ana_Palacio_,101.281,202
Anastasia_Myskina_,144.26,1323
Anders_Ebbeson_,162.858,1589
Anders_Fogh_Rasmussen_,166.94,1616
Andre_Agassi_,124.802,754
Andrei_Mikhnevich_,132.033,992
Andrew_Bunner_,121.095,634
Andrew_Cuomo_,98.6015,165
Andrew_Niccol_,128.961,891
Andrew_Weissmann_,147.835,1397
Andy_Hebb_,81.6536,29
Andy_Roddick_,131.036,956
