Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,112094,611
Aaron_Sorkin_,146582,1453
Abdel_Nasser_Assidi_,138184,1283
Abdoulaye_Wade_,133488,1167
Abdullah_,95205,278
Abdullah_Gul_,108689,524
Abdullah_al-Attiyah_,108970,536
Abdullatif_Sener_,99667,338
Abel_Pacheco_,107293,485
Abid_Hamid_Mahmud_Al-Tikriti_,143653,1405
Adam_Sandler_,128999,1050
Adam_Scott_,95403,279
Adel_Al-Jubeir_,0,1
Adolfo_Aguilar_Zinser_,111556,593
Adolfo_Rodriguez_Saa_,101683,371
Adrian_McPherson_,121001,837
Adrian_Nastase_,0,2
Adrien_Brody_,165091,1640
Ahmad_Masood_,136895,1252
Ahmed_Chalabi_,119736,810
Ahmet_Necdet_Sezer_,118553,782
Ai_Sugiyama_,92891.5,248
Aicha_El_Ouafi_,128238,1029
Aitor_Gonzalez_,108594,521
Akbar_Hashemi_Rafsanjani_,118519,780
Akhmed_Zakayev_,133023,1155
Al_Davis_,153631,1561
Al_Gore_,113758,649
Al_Pacino_,155581,1583
Al_Sharpton_,136679,1246
Alan_Ball_,123014,893
Alan_Greenspan_,134670,1203
Alan_Mulally_,0,3
Alastair_Campbell_,138394,1291
Albert_Costa_,116973,726
Alberto_Fujimori_,133427,1163
Alberto_Ruiz_Gallardon_,140567,1340
Albrecht_Mentz_,123529,915
Aldo_Paredes_,94600.5,271
Alec_Baldwin_,114435,664
Alejandro_Atchugarry_,90757.5,229
Alejandro_Avila_,124863,953
Alejandro_Toledo_,147450,1469
Aleksander_Kwasniewski_,118451,777
Alex_Barros_,113605,645
Alex_Penelas_,123391,911
Alex_Sink_,141566,1362
Alexander_Downer_,93415,253
Alexander_Losyukov_,77930,157
Alexander_Rumyantsev_,101346,364
Alexandra_Stevenson_,96544,303
Alexandra_Vodjanikova_,94936,275
Ali_Abbas_,164361,1638
Ali_Khamenei_,102453,382
Ali_Naimi_,131707,1120
Alice_Fisher_,131314,1108
Alicia_Silverstone_,124267,938
Alimzhan_Tokhtakhounov_,122527,881
Alison_Lohman_,128069,1025
Allen_Iverson_,149204,1502
Allison_Janney_,140787,1346
Allyson_Felix_,139420,1317
Alvaro_Noboa_,175855,1665
Alvaro_Silva_Calderon_,155420,1579
Alvaro_Uribe_,125384,965
Amanda_Beard_,144203,1414
Amanda_Bynes_,141869,1366
Amanda_Coetzer_,105675,446
Amber_Tamblyn_,147815,1478
Amelia_Vega_,112839,627
Amelie_Mauresmo_,129388,1059
Amer_al-Saadi_,123856,923
Amram_Mitzna_,138581,1298
Ana_Guevara_,115394,691
Ana_Palacio_,160134,1610
Anastasia_Myskina_,109682,553
Anders_Ebbeson_,116099,706
Anders_Fogh_Rasmussen_,145282,1428
Andre_Agassi_,105158,437
Andrei_Mikhnevich_,136895,1253
Andrew_Bunner_,153201,1551
Andrew_Cuomo_,116896,722
Andrew_Niccol_,146823,1459
Andrew_Weissmann_,108119,508
Andy_Hebb_,0,4
Andy_Roddick_,124644,948
Angela_Bassett_,117203,732
Angela_Lansbury_,84921,182
Angela_Merkel_,117523,745
Angelina_Jolie_,124873,954
Angelo_Reyes_,101823,372
