Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,83527,122
Aaron_Sorkin_,107218,301
Abdel_Nasser_Assidi_,133392,957
Abdoulaye_Wade_,120954,597
Abdullah_,141353,1221
Abdullah_Gul_,102694,236
Abdullah_al-Attiyah_,140579,1204
Abdullatif_Sener_,114080,422
Abel_Pacheco_,128758,834
Abid_Hamid_Mahmud_Al-Tikriti_,150233,1442
Adam_Sandler_,95024,172
Adam_Scott_,117367,508
Adel_Al-Jubeir_,0,1
Adolfo_Aguilar_Zinser_,145284,1338
Adolfo_Rodriguez_Saa_,133545,966
Adrian_McPherson_,127477,789
Adrian_Nastase_,0,2
Adrien_Brody_,110101,345
Ahmad_Masood_,115693,457
Ahmed_Chalabi_,133708,972
Ahmet_Necdet_Sezer_,149294,1424
Ai_Sugiyama_,147966,1399
Aicha_El_Ouafi_,114957,437
Aitor_Gonzalez_,131468,904
Akbar_Hashemi_Rafsanjani_,163675,1608
Akhmed_Zakayev_,126388,757
Al_Davis_,111821,373
Al_Gore_,124793,721
Al_Pacino_,117075,499
Al_Sharpton_,120620,585
Alan_Ball_,112695,394
Alan_Greenspan_,128408,819
Alan_Mulally_,148365,1410
Alastair_Campbell_,117704,516
Albert_Costa_,121831,625
Alberto_Fujimori_,100020,202
Alberto_Ruiz_Gallardon_,128808,836
Albrecht_Mentz_,0,3
Aldo_Paredes_,0,4
Alec_Baldwin_,120939,596
Alejandro_Atchugarry_,147013,1379
Alejandro_Avila_,128041,808
Alejandro_Toledo_,121586,618
Aleksander_Kwasniewski_,158042,1549
Alex_Barros_,156484,1524
Alex_Penelas_,112773,395
Alex_Sink_,111996,376
Alexander_Downer_,137459,1101
Alexander_Losyukov_,109156,329
Alexander_Rumyantsev_,135496,1043
Alexandra_Stevenson_,119260,553
Alexandra_Vodjanikova_,94607,168
Ali_Abbas_,118244,529
Ali_Khamenei_,0,5
Ali_Naimi_,143747,1298
Alice_Fisher_,149841,1434
Alicia_Silverstone_,131819,910
Alimzhan_Tokhtakhounov_,146907,1376
Alison_Lohman_,89253,137
Allen_Iverson_,131355,902
Allison_Janney_,144169,1309
Allyson_Felix_,119256,552
Alvaro_Noboa_,142858,1270
Alvaro_Silva_Calderon_,129798,866
Alvaro_Uribe_,178989,1669
Amanda_Beard_,101633,222
Amanda_Bynes_,140158,1188
Amanda_Coetzer_,142588,1259
Amber_Tamblyn_,85029.7,125
Amelia_Vega_,135639,1046
Amelie_Mauresmo_,166999,1632
Amer_al-Saadi_,133057,946
Amram_Mitzna_,126156,751
Ana_Guevara_,139895,1183
Ana_Palacio_,150084,1438
Anastasia_Myskina_,118201,528
Anders_Ebbeson_,142962,1272
Anders_Fogh_Rasmussen_,120994,600
Andre_Agassi_,161714,1592
Andrei_Mikhnevich_,115600,455
Andrew_Bunner_,138770,1139
Andrew_Cuomo_,123738,681
Andrew_Niccol_,145794,1350
Andrew_Weissmann_,113958,418
Andy_Hebb_,154562,1509
Andy_Roddick_,100434,211
Angela_Bassett_,122592,650
Angela_Lansbury_,0,6
Angela_Merkel_,144854,1328
Angelina_Jolie_,116604,482
Angelo_Reyes_,147272,1383
Anibal_Ibarra_,118646,537
