Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,566,1196
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,1018,1581
Abdoulaye_Wade_,93,264
Abdullah_,774,1416
Abdullah_Gul_,305,764
Abdullah_al-Attiyah_,841,1468
Abdullatif_Sener_,194,513
Abel_Pacheco_,566,1197
Abid_Hamid_Mahmud_Al-Tikriti_,550,1176
Adam_Sandler_,513,1127
Adam_Scott_,757,1396
Adel_Al-Jubeir_,503,1115
Adolfo_Aguilar_Zinser_,995,1573
Adolfo_Rodriguez_Saa_,81,231
Adrian_McPherson_,63,182
Adrian_Nastase_,565,1194
Adrien_Brody_,402,946
Ahmad_Masood_,258,657
Ahmed_Chalabi_,407,955
Ahmet_Necdet_Sezer_,247,632
Ai_Sugiyama_,699,1348
Aicha_El_Ouafi_,149,410
Aitor_Gonzalez_,1404,1672
Akbar_Hashemi_Rafsanjani_,247,633
Akhmed_Zakayev_,786,1427
Al_Davis_,145,399
Al_Gore_,382,912
Al_Pacino_,349,845
Al_Sharpton_,1010,1579
Alan_Ball_,144,396
Alan_Greenspan_,1218,1651
Alan_Mulally_,215,564
Alastair_Campbell_,91,259
Albert_Costa_,337,822
Alberto_Fujimori_,2,4
Alberto_Ruiz_Gallardon_,311,774
Albrecht_Mentz_,361,866
Aldo_Paredes_,360,864
Alec_Baldwin_,527,1145
Alejandro_Atchugarry_,297,745
Alejandro_Avila_,36,103
Alejandro_Toledo_,111,308
Aleksander_Kwasniewski_,80,228
Alex_Barros_,273,688
Alex_Penelas_,321,789
Alex_Sink_,597,1238
Alexander_Downer_,304,762
Alexander_Losyukov_,456,1035
Alexander_Rumyantsev_,302,758
Alexandra_Stevenson_,127,351
Alexandra_Vodjanikova_,1113,1617
Ali_Abbas_,378,903
Ali_Khamenei_,925,1534
Ali_Naimi_,61,176
Alice_Fisher_,3,7
Alicia_Silverstone_,572,1208
Alimzhan_Tokhtakhounov_,573,1210
Alison_Lohman_,489,1092
Allen_Iverson_,117,325
Allison_Janney_,984,1563
Allyson_Felix_,1044,1597
Alvaro_Noboa_,801,1441
Alvaro_Silva_Calderon_,318,785
Alvaro_Uribe_,493,1095
Amanda_Beard_,451,1026
Amanda_Bynes_,61,177
Amanda_Coetzer_,4,10
Amber_Tamblyn_,366,876
Amelia_Vega_,269,677
Amelie_Mauresmo_,548,1173
Amer_al-Saadi_,173,466
Amram_Mitzna_,81,232
Ana_Guevara_,625,1274
Ana_Palacio_,211,552
Anastasia_Myskina_,126,348
Anders_Ebbeson_,886,1506
Anders_Fogh_Rasmussen_,1272,1659
Andre_Agassi_,48,138
Andrei_Mikhnevich_,441,1007
Andrew_Bunner_,241,621
Andrew_Cuomo_,168,454
Andrew_Niccol_,34,98
Andrew_Weissmann_,984,1564
Andy_Hebb_,171,463
Andy_Roddick_,976,1560
Angela_Bassett_,905,1522
Angela_Lansbury_,25,73
Angela_Merkel_,54,156
Angelina_Jolie_,195,516
Angelo_Reyes_,173,467
Anibal_Ibarra_,812,1451
Ann_Veneman_,214,561
Anna_Kournikova_,194,514
Anna_Nicole_Smith_,193,510
Anne_Krueger_,501,1113
Anne_McLellan_,385,916
