Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.723295,734
Aaron_Sorkin_,0.66121,499
Abdel_Nasser_Assidi_,0.942959,1384
Abdoulaye_Wade_,0.839563,1116
Abdullah_,0.557553,161
Abdullah_Gul_,0.633953,385
Abdullah_al-Attiyah_,0.61762,329
Abdullatif_Sener_,0.625797,354
Abel_Pacheco_,1.14595,1653
Abid_Hamid_Mahmud_Al-Tikriti_,0.70658,674
Adam_Sandler_,0.903573,1280
Adam_Scott_,0.769885,910
Adel_Al-Jubeir_,0.668774,533
Adolfo_Aguilar_Zinser_,0.727658,748
Adolfo_Rodriguez_Saa_,0.546596,137
Adrian_McPherson_,1.10985,1629
Adrian_Nastase_,0.550364,144
Adrien_Brody_,0.593104,244
Ahmad_Masood_,0.536277,122
Ahmed_Chalabi_,0.576637,207
Ahmet_Necdet_Sezer_,0.847827,1138
Ai_Sugiyama_,0.958321,1421
Aicha_El_Ouafi_,0.923247,1338
Aitor_Gonzalez_,0.597107,259
Akbar_Hashemi_Rafsanjani_,0.690783,620
Akhmed_Zakayev_,0.748877,837
Al_Davis_,0.764893,899
Al_Gore_,0.764071,896
Al_Pacino_,0.629046,366
Al_Sharpton_,0.629943,370
Alan_Ball_,0.673058,550
Alan_Greenspan_,0.729363,753
Alan_Mulally_,1.11365,1631
Alastair_Campbell_,0.95368,1411
Albert_Costa_,1.01459,1521
Alberto_Fujimori_,0.88326,1243
Alberto_Ruiz_Gallardon_,0.543128,134
Albrecht_Mentz_,1.00156,1501
Aldo_Paredes_,0.572545,194
Alec_Baldwin_,0.623482,347
Alejandro_Atchugarry_,0.66637,522
Alejandro_Avila_,0.644334,422
Alejandro_Toledo_,0.758041,865
Aleksander_Kwasniewski_,0.54524,135
Alex_Barros_,0.415043,10
Alex_Penelas_,0.771222,914
Alex_Sink_,0.912172,1305
Alexander_Downer_,0.540964,129
Alexander_Losyukov_,0.632495,379
Alexander_Rumyantsev_,0.823664,1078
Alexandra_Stevenson_,0.895328,1265
Alexandra_Vodjanikova_,0.62673,357
Ali_Abbas_,1.06425,1581
Ali_Khamenei_,0.760809,882
Ali_Naimi_,0.878724,1228
Alice_Fisher_,0.713016,698
Alicia_Silverstone_,1.10571,1626
Alimzhan_Tokhtakhounov_,0.976202,1463
Alison_Lohman_,1.09448,1610
Allen_Iverson_,0.959981,1429
Allison_Janney_,0.789025,956
Allyson_Felix_,0.74106,801
Alvaro_Noboa_,0.795171,974
Alvaro_Silva_Calderon_,0.741373,802
Alvaro_Uribe_,0.880809,1236
Amanda_Beard_,0.718156,715
Amanda_Bynes_,0.547019,138
Amanda_Coetzer_,0.843323,1126
Amber_Tamblyn_,0.941981,1380
Amelia_Vega_,0.532996,116
Amelie_Mauresmo_,1.11596,1635
Amer_al-Saadi_,0.489441,59
Amram_Mitzna_,0.758108,867
Ana_Guevara_,0.808905,1017
Ana_Palacio_,0.715792,708
Anastasia_Myskina_,0.692793,632
Anders_Ebbeson_,0.601732,273
Anders_Fogh_Rasmussen_,0.648247,434
Andre_Agassi_,0.893763,1261
Andrei_Mikhnevich_,0.70035,653
Andrew_Bunner_,0.909044,1294
