Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2103,532
Aaron_Sorkin_,2708,970
Abdel_Nasser_Assidi_,2786,1028
Abdoulaye_Wade_,3764,1567
Abdullah_,2212,589
Abdullah_Gul_,707,24
Abdullah_al-Attiyah_,3251,1336
Abdullatif_Sener_,1554,238
Abel_Pacheco_,1892,403
Abid_Hamid_Mahmud_Al-Tikriti_,2966,1153
Adam_Sandler_,2840,1068
Adam_Scott_,3439,1438
Adel_Al-Jubeir_,4001,1621
Adolfo_Aguilar_Zinser_,736,26
Adolfo_Rodriguez_Saa_,1400,175
Adrian_McPherson_,2868,1083
Adrian_Nastase_,3033,1197
Adrien_Brody_,2321,666
Ahmad_Masood_,2227,598
Ahmed_Chalabi_,1061,77
Ahmet_Necdet_Sezer_,1693,297
Ai_Sugiyama_,2346,688
Aicha_El_Ouafi_,2560,847
Aitor_Gonzalez_,3045,1202
Akbar_Hashemi_Rafsanjani_,1502,221
Akhmed_Zakayev_,1232,106
Al_Davis_,1618,260
Al_Gore_,3410,1423
Al_Pacino_,3234,1323
Al_Sharpton_,2291,647
Alan_Ball_,2737,995
Alan_Greenspan_,4037,1630
Alan_Mulally_,2863,1079
Alastair_Campbell_,1087,87
Albert_Costa_,2866,1082
Alberto_Fujimori_,3199,1297
Alberto_Ruiz_Gallardon_,4049,1632
Albrecht_Mentz_,800,35
Aldo_Paredes_,1879,391
Alec_Baldwin_,1442,197
Alejandro_Atchugarry_,2447,770
Alejandro_Avila_,3121,1243
Alejandro_Toledo_,2667,938
Aleksander_Kwasniewski_,3699,1547
Alex_Barros_,1334,147
Alex_Penelas_,3326,1372
Alex_Sink_,1317,142
Alexander_Downer_,2594,876
Alexander_Losyukov_,633,15
Alexander_Rumyantsev_,3387,1412
Alexandra_Stevenson_,4098,1641
Alexandra_Vodjanikova_,4223,1651
Ali_Abbas_,2281,638
Ali_Khamenei_,2290,645
Ali_Naimi_,2203,581
Alice_Fisher_,2342,684
Alicia_Silverstone_,4004,1622
Alimzhan_Tokhtakhounov_,2569,854
Alison_Lohman_,1845,374
Allen_Iverson_,2547,837
Allison_Janney_,3251,1337
Allyson_Felix_,3277,1352
Alvaro_Noboa_,2594,877
Alvaro_Silva_Calderon_,3223,1314
Alvaro_Uribe_,1275,125
Amanda_Beard_,1764,332
Amanda_Bynes_,2276,633
Amanda_Coetzer_,1685,292
Amber_Tamblyn_,3828,1586
Amelia_Vega_,2126,545
Amelie_Mauresmo_,3253,1340
Amer_al-Saadi_,2281,639
Amram_Mitzna_,1701,300
Ana_Guevara_,4459,1674
Ana_Palacio_,870,47
Anastasia_Myskina_,3495,1467
Anders_Ebbeson_,3368,1396
Anders_Fogh_Rasmussen_,2601,887
Andre_Agassi_,2206,585
Andrei_Mikhnevich_,1688,294
Andrew_Bunner_,631,14
Andrew_Cuomo_,3161,1272
Andrew_Niccol_,2214,592
Andrew_Weissmann_,3723,1552
Andy_Hebb_,1247,114
Andy_Roddick_,1426,190
Angela_Bassett_,3990,1619
Angela_Lansbury_,2805,1044
Angela_Merkel_,2784,1026
Angelina_Jolie_,2976,1159
Angelo_Reyes_,2976,1160
