Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,205,528
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,2,4
Abdoulaye_Wade_,473,1047
Abdullah_,217,556
Abdullah_Gul_,291,717
Abdullah_al-Attiyah_,318,765
Abdullatif_Sener_,3,7
Abel_Pacheco_,179,473
Abid_Hamid_Mahmud_Al-Tikriti_,932,1542
Adam_Sandler_,392,901
Adam_Scott_,1178,1647
Adel_Al-Jubeir_,708,1343
Adolfo_Aguilar_Zinser_,1053,1604
Adolfo_Rodriguez_Saa_,4,10
Adrian_McPherson_,67,198
Adrian_Nastase_,1160,1643
Adrien_Brody_,382,882
Ahmad_Masood_,1199,1650
Ahmed_Chalabi_,388,894
Ahmet_Necdet_Sezer_,63,186
Ai_Sugiyama_,972,1568
Aicha_El_Ouafi_,99,282
Aitor_Gonzalez_,660,1287
Akbar_Hashemi_Rafsanjani_,580,1196
Akhmed_Zakayev_,538,1146
Al_Davis_,451,1010
Al_Gore_,79,230
Al_Pacino_,229,583
Al_Sharpton_,801,1430
Alan_Ball_,177,468
Alan_Greenspan_,98,279
Alan_Mulally_,252,630
Alastair_Campbell_,304,742
Albert_Costa_,283,701
Alberto_Fujimori_,697,1335
Alberto_Ruiz_Gallardon_,325,780
Albrecht_Mentz_,178,471
Aldo_Paredes_,453,1013
Alec_Baldwin_,51,150
Alejandro_Atchugarry_,643,1264
Alejandro_Avila_,166,441
Alejandro_Toledo_,409,937
Aleksander_Kwasniewski_,28,82
Alex_Barros_,5,13
Alex_Penelas_,258,643
Alex_Sink_,502,1093
Alexander_Downer_,81,236
Alexander_Losyukov_,436,982
Alexander_Rumyantsev_,409,938
Alexandra_Stevenson_,433,976
Alexandra_Vodjanikova_,546,1157
Ali_Abbas_,367,858
Ali_Khamenei_,91,262
Ali_Naimi_,109,307
Alice_Fisher_,1230,1659
Alicia_Silverstone_,262,653
Alimzhan_Tokhtakhounov_,6,16
Alison_Lohman_,7,19
Allen_Iverson_,626,1245
Allison_Janney_,801,1431
Allyson_Felix_,1061,1609
Alvaro_Noboa_,794,1424
Alvaro_Silva_Calderon_,832,1458
Alvaro_Uribe_,510,1109
Amanda_Beard_,291,718
Amanda_Bynes_,61,180
Amanda_Coetzer_,323,777
Amber_Tamblyn_,233,586
Amelia_Vega_,941,1550
Amelie_Mauresmo_,89,257
Amer_al-Saadi_,178,472
Amram_Mitzna_,320,770
Ana_Guevara_,470,1041
Ana_Palacio_,207,533
Anastasia_Myskina_,426,966
Anders_Ebbeson_,291,719
Anders_Fogh_Rasmussen_,772,1406
Andre_Agassi_,244,611
Andrei_Mikhnevich_,179,474
Andrew_Bunner_,661,1289
Andrew_Cuomo_,145,394
Andrew_Niccol_,14,40
Andrew_Weissmann_,326,783
Andy_Hebb_,371,865
Andy_Roddick_,302,739
Angela_Bassett_,557,1173
Angela_Lansbury_,491,1076
Angela_Merkel_,298,731
Angelina_Jolie_,219,560
Angelo_Reyes_,95,272
Anibal_Ibarra_,1076,1617
Ann_Veneman_,169,448
Anna_Kournikova_,645,1268
Anna_Nicole_Smith_,477,1054
Anne_Krueger_,169,449
Anne_McLellan_,269,668
