Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,131,367
Aaron_Sorkin_,962,1495
Abdel_Nasser_Assidi_,159,438
Abdoulaye_Wade_,1241,1624
Abdullah_,824,1397
Abdullah_Gul_,804,1381
Abdullah_al-Attiyah_,459,977
Abdullatif_Sener_,996,1522
Abel_Pacheco_,707,1292
Abid_Hamid_Mahmud_Al-Tikriti_,554,1125
Adam_Sandler_,94,264
Adam_Scott_,560,1131
Adel_Al-Jubeir_,987,1513
Adolfo_Aguilar_Zinser_,223,576
Adolfo_Rodriguez_Saa_,405,901
Adrian_McPherson_,1508,1675
Adrian_Nastase_,295,718
Adrien_Brody_,329,778
Ahmad_Masood_,1163,1597
Ahmed_Chalabi_,415,916
Ahmet_Necdet_Sezer_,410,906
Ai_Sugiyama_,637,1225
Aicha_El_Ouafi_,1135,1586
Aitor_Gonzalez_,1428,1660
Akbar_Hashemi_Rafsanjani_,259,651
Akhmed_Zakayev_,800,1378
Al_Davis_,859,1430
Al_Gore_,679,1267
Al_Pacino_,48,137
Al_Sharpton_,1186,1604
Alan_Ball_,749,1330
Alan_Greenspan_,267,664
Alan_Mulally_,395,886
Alastair_Campbell_,61,173
Albert_Costa_,630,1218
Alberto_Fujimori_,608,1190
Alberto_Ruiz_Gallardon_,305,737
Albrecht_Mentz_,690,1276
Aldo_Paredes_,1,1
Alec_Baldwin_,240,615
Alejandro_Atchugarry_,528,1084
Alejandro_Avila_,1306,1647
Alejandro_Toledo_,126,352
Aleksander_Kwasniewski_,308,740
Alex_Barros_,359,829
Alex_Penelas_,273,675
Alex_Sink_,1045,1551
Alexander_Downer_,243,620
Alexander_Losyukov_,537,1097
Alexander_Rumyantsev_,435,948
Alexandra_Stevenson_,878,1446
Alexandra_Vodjanikova_,2,4
Ali_Abbas_,378,855
Ali_Khamenei_,3,7
Ali_Naimi_,182,494
Alice_Fisher_,716,1299
Alicia_Silverstone_,425,928
Alimzhan_Tokhtakhounov_,307,738
Alison_Lohman_,492,1040
Allen_Iverson_,771,1347
Allison_Janney_,414,914
Allyson_Felix_,1171,1600
Alvaro_Noboa_,601,1182
Alvaro_Silva_Calderon_,567,1140
Alvaro_Uribe_,203,541
Amanda_Beard_,243,621
Amanda_Bynes_,39,113
Amanda_Coetzer_,1269,1633
Amber_Tamblyn_,539,1101
Amelia_Vega_,101,285
Amelie_Mauresmo_,1363,1655
Amer_al-Saadi_,485,1025
Amram_Mitzna_,682,1268
Ana_Guevara_,129,361
Ana_Palacio_,227,586
Anastasia_Myskina_,697,1283
Anders_Ebbeson_,1315,1650
Anders_Fogh_Rasmussen_,1300,1645
Andre_Agassi_,792,1369
Andrei_Mikhnevich_,655,1242
Andrew_Bunner_,4,10
Andrew_Cuomo_,192,519
Andrew_Niccol_,214,558
Andrew_Weissmann_,5,13
Andy_Hebb_,6,16
Andy_Roddick_,997,1523
Angela_Bassett_,496,1044
Angela_Lansbury_,99,279
Angela_Merkel_,55,156
Angelina_Jolie_,463,985
Angelo_Reyes_,636,1223
Anibal_Ibarra_,482,1020
Ann_Veneman_,313,748
Anna_Kournikova_,1220,1616
Anna_Nicole_Smith_,347,806
