Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,198,530
Aaron_Sorkin_,358,832
Abdel_Nasser_Assidi_,691,1304
Abdoulaye_Wade_,1052,1570
Abdullah_,208,547
Abdullah_Gul_,289,708
Abdullah_al-Attiyah_,1,1
Abdullatif_Sener_,313,750
Abel_Pacheco_,976,1528
Abid_Hamid_Mahmud_Al-Tikriti_,911,1484
Adam_Sandler_,400,913
Adam_Scott_,1187,1617
Adel_Al-Jubeir_,324,769
Adolfo_Aguilar_Zinser_,345,807
Adolfo_Rodriguez_Saa_,935,1507
Adrian_McPherson_,617,1223
Adrian_Nastase_,619,1227
Adrien_Brody_,383,880
Ahmad_Masood_,713,1328
Ahmed_Chalabi_,390,894
Ahmet_Necdet_Sezer_,470,1027
Ai_Sugiyama_,422,951
Aicha_El_Ouafi_,674,1284
Aitor_Gonzalez_,1001,1544
Akbar_Hashemi_Rafsanjani_,580,1180
Akhmed_Zakayev_,443,989
Al_Davis_,213,556
Al_Gore_,655,1266
Al_Pacino_,85,243
Al_Sharpton_,509,1091
Alan_Ball_,720,1337
Alan_Greenspan_,1207,1625
Alan_Mulally_,168,459
Alastair_Campbell_,924,1497
Albert_Costa_,486,1051
Alberto_Fujimori_,200,535
Alberto_Ruiz_Gallardon_,296,719
Albrecht_Mentz_,273,679
Aldo_Paredes_,2,4
Alec_Baldwin_,734,1350
Alejandro_Atchugarry_,265,661
Alejandro_Avila_,3,7
Alejandro_Toledo_,105,300
Aleksander_Kwasniewski_,300,726
Alex_Barros_,359,834
Alex_Penelas_,103,294
Alex_Sink_,192,516
Alexander_Downer_,105,301
Alexander_Losyukov_,404,923
Alexander_Rumyantsev_,32,94
Alexandra_Stevenson_,1193,1618
Alexandra_Vodjanikova_,452,1001
Ali_Abbas_,83,237
Ali_Khamenei_,1162,1608
Ali_Naimi_,362,838
Alice_Fisher_,735,1351
Alicia_Silverstone_,336,787
Alimzhan_Tokhtakhounov_,555,1144
Alison_Lohman_,470,1028
Allen_Iverson_,558,1150
Allison_Janney_,465,1020
Allyson_Felix_,395,906
Alvaro_Noboa_,4,10
Alvaro_Silva_Calderon_,303,731
Alvaro_Uribe_,341,798
Amanda_Beard_,432,971
Amanda_Bynes_,61,177
Amanda_Coetzer_,1049,1567
Amber_Tamblyn_,8,22
Amelia_Vega_,60,174
Amelie_Mauresmo_,184,497
Amer_al-Saadi_,465,1021
Amram_Mitzna_,529,1115
Ana_Guevara_,221,575
Ana_Palacio_,198,531
Anastasia_Myskina_,1146,1603
Anders_Ebbeson_,563,1159
Anders_Fogh_Rasmussen_,1401,1664
Andre_Agassi_,770,1378
Andrei_Mikhnevich_,5,13
Andrew_Bunner_,316,755
Andrew_Cuomo_,155,430
Andrew_Niccol_,906,1480
Andrew_Weissmann_,7,19
Andy_Hebb_,370,850
Andy_Roddick_,970,1525
Angela_Bassett_,167,456
Angela_Lansbury_,194,520
Angela_Merkel_,50,145
Angelina_Jolie_,443,990
Angelo_Reyes_,13,37
Anibal_Ibarra_,1047,1565
Ann_Veneman_,202,538
Anna_Kournikova_,456,1006
Anna_Nicole_Smith_,396,908
Anne_Krueger_,511,1094
