Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,561,1138
Aaron_Sorkin_,502,1070
Abdel_Nasser_Assidi_,55,157
Abdoulaye_Wade_,532,1103
Abdullah_,156,412
Abdullah_Gul_,289,700
Abdullah_al-Attiyah_,995,1513
Abdullatif_Sener_,102,277
Abel_Pacheco_,877,1445
Abid_Hamid_Mahmud_Al-Tikriti_,600,1195
Adam_Sandler_,503,1071
Adam_Scott_,662,1269
Adel_Al-Jubeir_,1463,1671
Adolfo_Aguilar_Zinser_,358,818
Adolfo_Rodriguez_Saa_,78,217
Adrian_McPherson_,249,619
Adrian_Nastase_,166,439
Adrien_Brody_,223,567
Ahmad_Masood_,383,868
Ahmed_Chalabi_,391,881
Ahmet_Necdet_Sezer_,138,365
Ai_Sugiyama_,976,1503
Aicha_El_Ouafi_,159,420
Aitor_Gonzalez_,510,1081
Akbar_Hashemi_Rafsanjani_,235,591
Akhmed_Zakayev_,220,561
Al_Davis_,323,763
Al_Gore_,219,559
Al_Pacino_,188,489
Al_Sharpton_,348,800
Alan_Ball_,435,959
Alan_Greenspan_,1246,1630
Alan_Mulally_,26,76
Alastair_Campbell_,258,637
Albert_Costa_,594,1189
Alberto_Fujimori_,62,177
Alberto_Ruiz_Gallardon_,952,1492
Albrecht_Mentz_,525,1094
Aldo_Paredes_,386,872
Alec_Baldwin_,207,532
Alejandro_Atchugarry_,1,1
Alejandro_Avila_,359,821
Alejandro_Toledo_,19,55
Aleksander_Kwasniewski_,781,1369
Alex_Barros_,356,815
Alex_Penelas_,267,654
Alex_Sink_,593,1187
Alexander_Downer_,422,935
Alexander_Losyukov_,439,966
Alexander_Rumyantsev_,279,676
Alexandra_Stevenson_,555,1127
Alexandra_Vodjanikova_,832,1412
Ali_Abbas_,363,831
Ali_Khamenei_,1017,1528
Ali_Naimi_,328,771
Alice_Fisher_,79,220
Alicia_Silverstone_,490,1053
Alimzhan_Tokhtakhounov_,25,73
Alison_Lohman_,471,1024
Allen_Iverson_,457,1000
Allison_Janney_,582,1170
Allyson_Felix_,721,1330
Alvaro_Noboa_,215,549
Alvaro_Silva_Calderon_,24,70
Alvaro_Uribe_,274,666
Amanda_Beard_,284,688
Amanda_Bynes_,55,158
Amanda_Coetzer_,999,1517
Amber_Tamblyn_,349,803
Amelia_Vega_,257,634
Amelie_Mauresmo_,840,1420
Amer_al-Saadi_,1036,1540
Amram_Mitzna_,686,1297
Ana_Guevara_,889,1457
Ana_Palacio_,202,519
Anastasia_Myskina_,1457,1669
Anders_Ebbeson_,1224,1627
Anders_Fogh_Rasmussen_,586,1176
Andre_Agassi_,703,1312
Andrei_Mikhnevich_,237,595
Andrew_Bunner_,352,807
Andrew_Cuomo_,165,437
Andrew_Niccol_,706,1316
Andrew_Weissmann_,244,608
Andy_Hebb_,374,852
Andy_Roddick_,253,628
Angela_Bassett_,314,744
Angela_Lansbury_,494,1059
Angela_Merkel_,44,128
Angelina_Jolie_,409,918
Angelo_Reyes_,276,670
Anibal_Ibarra_,60,171
Ann_Veneman_,204,523
Anna_Kournikova_,1016,1527
Anna_Nicole_Smith_,343,792
Anne_Krueger_,41,119
Anne_McLellan_,267,655
