Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,374,870
Aaron_Sorkin_,1062,1579
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,717,1336
Abdullah_,588,1190
Abdullah_Gul_,293,724
Abdullah_al-Attiyah_,635,1254
Abdullatif_Sener_,965,1522
Abel_Pacheco_,1007,1552
Abid_Hamid_Mahmud_Al-Tikriti_,1371,1665
Adam_Sandler_,498,1063
Adam_Scott_,301,738
Adel_Al-Jubeir_,417,946
Adolfo_Aguilar_Zinser_,622,1236
Adolfo_Rodriguez_Saa_,1205,1628
Adrian_McPherson_,579,1178
Adrian_Nastase_,98,278
Adrien_Brody_,390,898
Ahmad_Masood_,1423,1669
Ahmed_Chalabi_,373,868
Ahmet_Necdet_Sezer_,29,85
Ai_Sugiyama_,1089,1591
Aicha_El_Ouafi_,230,584
Aitor_Gonzalez_,1500,1676
Akbar_Hashemi_Rafsanjani_,246,617
Akhmed_Zakayev_,169,447
Al_Davis_,126,345
Al_Gore_,669,1292
Al_Pacino_,189,488
Al_Sharpton_,550,1140
Alan_Ball_,27,79
Alan_Greenspan_,1216,1631
Alan_Mulally_,13,37
Alastair_Campbell_,670,1294
Albert_Costa_,578,1176
Alberto_Fujimori_,840,1442
Alberto_Ruiz_Gallardon_,299,735
Albrecht_Mentz_,216,552
Aldo_Paredes_,454,1005
Alec_Baldwin_,903,1481
Alejandro_Atchugarry_,640,1260
Alejandro_Avila_,587,1187
Alejandro_Toledo_,397,911
Aleksander_Kwasniewski_,347,824
Alex_Barros_,361,849
Alex_Penelas_,40,117
Alex_Sink_,583,1182
Alexander_Downer_,171,451
Alexander_Losyukov_,270,673
Alexander_Rumyantsev_,420,949
Alexandra_Stevenson_,524,1107
Alexandra_Vodjanikova_,1152,1612
Ali_Abbas_,367,855
Ali_Khamenei_,629,1245
Ali_Naimi_,369,860
Alice_Fisher_,152,407
Alicia_Silverstone_,935,1498
Alimzhan_Tokhtakhounov_,558,1155
Alison_Lohman_,472,1035
Allen_Iverson_,145,387
Allison_Janney_,977,1529
Allyson_Felix_,773,1388
Alvaro_Noboa_,396,909
Alvaro_Silva_Calderon_,820,1427
Alvaro_Uribe_,517,1096
Amanda_Beard_,207,530
Amanda_Bynes_,54,154
Amanda_Coetzer_,942,1505
Amber_Tamblyn_,356,839
Amelia_Vega_,262,657
Amelie_Mauresmo_,1345,1661
Amer_al-Saadi_,394,905
Amram_Mitzna_,327,792
Ana_Guevara_,242,608
Ana_Palacio_,214,547
Anastasia_Myskina_,662,1283
Anders_Ebbeson_,1414,1668
Anders_Fogh_Rasmussen_,1164,1616
Andre_Agassi_,70,199
Andrei_Mikhnevich_,598,1206
Andrew_Bunner_,415,943
Andrew_Cuomo_,173,455
Andrew_Niccol_,164,433
Andrew_Weissmann_,268,669
Andy_Hebb_,376,872
Andy_Roddick_,966,1523
Angela_Bassett_,844,1445
Angela_Lansbury_,490,1053
Angela_Merkel_,44,128
Angelina_Jolie_,103,291
Angelo_Reyes_,893,1473
Anibal_Ibarra_,518,1098
Ann_Veneman_,305,746
Anna_Kournikova_,995,1548
Anna_Nicole_Smith_,474,1038
