Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,34,98
Aaron_Sorkin_,1066,1596
Abdel_Nasser_Assidi_,1326,1667
Abdoulaye_Wade_,267,666
Abdullah_,371,871
Abdullah_Gul_,83,229
Abdullah_al-Attiyah_,38,109
Abdullatif_Sener_,179,468
Abel_Pacheco_,1121,1621
Abid_Hamid_Mahmud_Al-Tikriti_,924,1514
Adam_Sandler_,485,1046
Adam_Scott_,1425,1677
Adel_Al-Jubeir_,224,566
Adolfo_Aguilar_Zinser_,1106,1616
Adolfo_Rodriguez_Saa_,765,1375
Adrian_McPherson_,388,901
Adrian_Nastase_,164,431
Adrien_Brody_,373,875
Ahmad_Masood_,624,1242
Ahmed_Chalabi_,192,498
Ahmet_Necdet_Sezer_,917,1506
Ai_Sugiyama_,826,1432
Aicha_El_Ouafi_,173,452
Aitor_Gonzalez_,197,509
Akbar_Hashemi_Rafsanjani_,230,580
Akhmed_Zakayev_,752,1363
Al_Davis_,96,261
Al_Gore_,481,1039
Al_Pacino_,901,1495
Al_Sharpton_,1068,1598
Alan_Ball_,41,117
Alan_Greenspan_,1225,1647
Alan_Mulally_,94,256
Alastair_Campbell_,44,126
Albert_Costa_,479,1036
Alberto_Fujimori_,841,1446
Alberto_Ruiz_Gallardon_,282,695
Albrecht_Mentz_,889,1484
Aldo_Paredes_,183,479
Alec_Baldwin_,495,1062
Alejandro_Atchugarry_,165,433
Alejandro_Avila_,113,306
Alejandro_Toledo_,965,1538
Aleksander_Kwasniewski_,85,235
Alex_Barros_,1019,1570
Alex_Penelas_,292,712
Alex_Sink_,306,744
Alexander_Downer_,160,424
Alexander_Losyukov_,72,202
Alexander_Rumyantsev_,400,921
Alexandra_Stevenson_,57,162
Alexandra_Vodjanikova_,1017,1568
Ali_Abbas_,348,829
Ali_Khamenei_,582,1184
Ali_Naimi_,298,725
Alice_Fisher_,1216,1642
Alicia_Silverstone_,290,709
Alimzhan_Tokhtakhounov_,1,1
Alison_Lohman_,459,1004
Allen_Iverson_,618,1230
Allison_Janney_,983,1546
Allyson_Felix_,943,1524
Alvaro_Noboa_,344,820
Alvaro_Silva_Calderon_,816,1423
Alvaro_Uribe_,59,167
Amanda_Beard_,239,601
Amanda_Bynes_,54,154
Amanda_Coetzer_,406,932
Amber_Tamblyn_,335,801
Amelia_Vega_,243,613
Amelie_Mauresmo_,799,1399
Amer_al-Saadi_,62,175
Amram_Mitzna_,210,537
Ana_Guevara_,29,84
Ana_Palacio_,197,510
Anastasia_Myskina_,279,689
Anders_Ebbeson_,1028,1578
Anders_Fogh_Rasmussen_,1044,1588
Andre_Agassi_,110,298
Andrei_Mikhnevich_,76,213
Andrew_Bunner_,159,421
Andrew_Cuomo_,162,428
Andrew_Niccol_,287,704
Andrew_Weissmann_,414,945
Andy_Hebb_,359,850
Andy_Roddick_,818,1424
Angela_Bassett_,977,1544
Angela_Lansbury_,21,60
Angela_Merkel_,45,129
Angelina_Jolie_,205,529
Angelo_Reyes_,1125,1624
Anibal_Ibarra_,690,1315
Ann_Veneman_,201,517
Anna_Kournikova_,758,1368
Anna_Nicole_Smith_,460,1006
Anne_Krueger_,773,1380
