Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.271,558
Aaron_Sorkin_,134.494,1090
Abdel_Nasser_Assidi_,173.086,1647
Abdoulaye_Wade_,177.807,1662
Abdullah_,139.137,1221
Abdullah_Gul_,106.009,290
Abdullah_al-Attiyah_,139.392,1227
Abdullatif_Sener_,131.018,989
Abel_Pacheco_,135.922,1136
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1660
Adam_Sandler_,115.314,504
Adam_Scott_,160.235,1585
Adel_Al-Jubeir_,148.604,1426
Adolfo_Aguilar_Zinser_,135.509,1122
Adolfo_Rodriguez_Saa_,90.6164,80
Adrian_McPherson_,196.329,1679
Adrian_Nastase_,136.945,1159
Adrien_Brody_,124.406,755
Ahmad_Masood_,149.197,1433
Ahmed_Chalabi_,111.083,391
Ahmet_Necdet_Sezer_,129.478,937
Ai_Sugiyama_,130.548,973
Aicha_El_Ouafi_,151.218,1468
Aitor_Gonzalez_,170.282,1639
Akbar_Hashemi_Rafsanjani_,103.61,241
Akhmed_Zakayev_,128.842,905
Al_Davis_,149.328,1436
Al_Gore_,139.247,1223
Al_Pacino_,136.66,1153
Al_Sharpton_,132.53,1031
Alan_Ball_,123.328,717
Alan_Greenspan_,139.921,1243
Alan_Mulally_,128.863,907
Alastair_Campbell_,129.291,930
Albert_Costa_,168.734,1632
Alberto_Fujimori_,127.419,852
Alberto_Ruiz_Gallardon_,129.841,956
Albrecht_Mentz_,117.681,570
Aldo_Paredes_,148.929,1431
Alec_Baldwin_,136.259,1143
Alejandro_Atchugarry_,120.508,642
Alejandro_Avila_,160.746,1588
Alejandro_Toledo_,130.808,981
Aleksander_Kwasniewski_,138.487,1204
Alex_Barros_,146.77,1389
Alex_Penelas_,106.84,306
Alex_Sink_,118.579,588
Alexander_Downer_,105.955,288
Alexander_Losyukov_,112.936,440
Alexander_Rumyantsev_,112.055,414
Alexandra_Stevenson_,160.317,1586
Alexandra_Vodjanikova_,154.613,1516
Ali_Abbas_,109.473,359
Ali_Khamenei_,138.241,1196
Ali_Naimi_,112.316,421
Alice_Fisher_,141.135,1276
Alicia_Silverstone_,129.917,959
Alimzhan_Tokhtakhounov_,129.599,943
Alison_Lohman_,106.46,300
Allen_Iverson_,142.211,1299
Allison_Janney_,131.426,997
Allyson_Felix_,173.746,1648
Alvaro_Noboa_,111.068,390
Alvaro_Silva_Calderon_,131.938,1017
Alvaro_Uribe_,115.833,523
Amanda_Beard_,116.51,539
Amanda_Bynes_,87.4986,60
Amanda_Coetzer_,140.534,1256
Amber_Tamblyn_,109.004,350
Amelia_Vega_,104.656,258
Amelie_Mauresmo_,145.077,1353
Amer_al-Saadi_,114.061,469
Amram_Mitzna_,126.965,833
Ana_Guevara_,177.762,1661
Ana_Palacio_,101.273,207
Anastasia_Myskina_,121.889,680
Anders_Ebbeson_,162.855,1599
Anders_Fogh_Rasmussen_,166.938,1624
Andre_Agassi_,124.799,768
Andrei_Mikhnevich_,132.019,1020
Andrew_Bunner_,111.79,408
Andrew_Cuomo_,98.5965,170
Andrew_Niccol_,128.95,912
Andrew_Weissmann_,160.886,1590
Andy_Hebb_,110.031,368
