Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,107043,560
Aaron_Sorkin_,111630,665
Abdel_Nasser_Assidi_,104358,509
Abdoulaye_Wade_,98733,410
Abdullah_,97699.3,391
Abdullah_Gul_,131341,1168
Abdullah_al-Attiyah_,128432,1090
Abdullatif_Sener_,142595,1410
Abel_Pacheco_,137292,1314
Abid_Hamid_Mahmud_Al-Tikriti_,117268,802
Adam_Sandler_,121413,904
Adam_Scott_,127702,1070
Adel_Al-Jubeir_,132426,1194
Adolfo_Aguilar_Zinser_,107441,576
Adolfo_Rodriguez_Saa_,0,1
Adrian_McPherson_,96459,382
Adrian_Nastase_,135454,1276
Adrien_Brody_,101129,454
Ahmad_Masood_,161582,1627
Ahmed_Chalabi_,130582,1145
Ahmet_Necdet_Sezer_,134388,1256
Ai_Sugiyama_,124007,979
Aicha_El_Ouafi_,119791,868
Aitor_Gonzalez_,126195,1031
Akbar_Hashemi_Rafsanjani_,115784,765
Akhmed_Zakayev_,112918,696
Al_Davis_,124042,983
Al_Gore_,125939,1027
Al_Pacino_,113634,710
Al_Sharpton_,148962,1510
Alan_Ball_,116788,788
Alan_Greenspan_,97550,389
Alan_Mulally_,131388,1169
Alastair_Campbell_,147953,1496
Albert_Costa_,127981,1077
Alberto_Fujimori_,0,2
Alberto_Ruiz_Gallardon_,0,3
Albrecht_Mentz_,101901,464
Aldo_Paredes_,113498,704
Alec_Baldwin_,90052,303
Alejandro_Atchugarry_,112057,681
Alejandro_Avila_,119131,843
Alejandro_Toledo_,112114,684
Aleksander_Kwasniewski_,141622,1389
Alex_Barros_,126230,1033
Alex_Penelas_,82940.8,220
Alex_Sink_,132514,1196
Alexander_Downer_,102002,467
Alexander_Losyukov_,138647,1337
Alexander_Rumyantsev_,138704,1338
Alexandra_Stevenson_,137131,1312
Alexandra_Vodjanikova_,119769,867
Ali_Abbas_,117924,821
Ali_Khamenei_,129459,1120
Ali_Naimi_,123592,967
Alice_Fisher_,0,4
Alicia_Silverstone_,90907.7,318
Alimzhan_Tokhtakhounov_,0,5
Alison_Lohman_,108459,600
Allen_Iverson_,0,6
Allison_Janney_,129921,1134
Allyson_Felix_,136805,1302
Alvaro_Noboa_,112608,689
Alvaro_Silva_Calderon_,149302,1517
Alvaro_Uribe_,98407,402
Amanda_Beard_,57345,148
Amanda_Bynes_,107558,577
Amanda_Coetzer_,156054,1587
Amber_Tamblyn_,131277,1167
Amelia_Vega_,129204,1111
Amelie_Mauresmo_,144295,1443
Amer_al-Saadi_,84711,237
Amram_Mitzna_,126762,1046
Ana_Guevara_,86904.8,265
Ana_Palacio_,121628,908
Anastasia_Myskina_,0,7
Anders_Ebbeson_,197612,1679
Anders_Fogh_Rasmussen_,167958,1645
Andre_Agassi_,82076,215
Andrei_Mikhnevich_,134571,1259
Andrew_Bunner_,160822,1618
Andrew_Cuomo_,128353,1089
Andrew_Niccol_,0,8
Andrew_Weissmann_,142169,1401
Andy_Hebb_,105396,536
Andy_Roddick_,101721,462
Angela_Bassett_,109346,620
Angela_Lansbury_,115720,762
Angela_Merkel_,99637.2,429
Angelina_Jolie_,133862,1241
Angelo_Reyes_,70361,168
