Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1240,109
Aaron_Sorkin_,3277,1342
Abdel_Nasser_Assidi_,2536,831
Abdoulaye_Wade_,3608,1506
Abdullah_,3773,1570
Abdullah_Gul_,2290,689
Abdullah_al-Attiyah_,3215,1310
Abdullatif_Sener_,2188,622
Abel_Pacheco_,2842,1058
Abid_Hamid_Mahmud_Al-Tikriti_,4678,1671
Adam_Sandler_,791,29
Adam_Scott_,3618,1512
Adel_Al-Jubeir_,3680,1537
Adolfo_Aguilar_Zinser_,2749,985
Adolfo_Rodriguez_Saa_,3973,1606
Adrian_McPherson_,3455,1434
Adrian_Nastase_,2645,909
Adrien_Brody_,2884,1087
Ahmad_Masood_,4428,1661
Ahmed_Chalabi_,3005,1185
Ahmet_Necdet_Sezer_,2158,605
Ai_Sugiyama_,2758,995
Aicha_El_Ouafi_,2230,648
Aitor_Gonzalez_,4419,1660
Akbar_Hashemi_Rafsanjani_,2106,570
Akhmed_Zakayev_,1956,464
Al_Davis_,2689,946
Al_Gore_,2723,969
Al_Pacino_,2041,523
Al_Sharpton_,4056,1624
Alan_Ball_,2018,508
Alan_Greenspan_,4046,1620
Alan_Mulally_,1758,331
Alastair_Campbell_,2770,1009
Albert_Costa_,3653,1529
Alberto_Fujimori_,2615,893
Alberto_Ruiz_Gallardon_,1017,62
Albrecht_Mentz_,2226,646
Aldo_Paredes_,3912,1593
Alec_Baldwin_,3399,1400
Alejandro_Atchugarry_,3771,1568
Alejandro_Avila_,2375,730
Alejandro_Toledo_,1792,352
Aleksander_Kwasniewski_,2080,553
Alex_Barros_,2664,928
Alex_Penelas_,2028,516
Alex_Sink_,2524,825
Alexander_Downer_,2211,637
Alexander_Losyukov_,1890,423
Alexander_Rumyantsev_,2883,1086
Alexandra_Stevenson_,2268,672
Alexandra_Vodjanikova_,4184,1645
Ali_Abbas_,1262,116
Ali_Khamenei_,4071,1627
Ali_Naimi_,1097,83
Alice_Fisher_,1988,483
Alicia_Silverstone_,2298,691
Alimzhan_Tokhtakhounov_,2014,505
Alison_Lohman_,2915,1113
Allen_Iverson_,3286,1346
Allison_Janney_,2929,1121
Allyson_Felix_,4785,1678
Alvaro_Noboa_,2536,832
Alvaro_Silva_Calderon_,3585,1493
Alvaro_Uribe_,2917,1115
Amanda_Beard_,875,39
Amanda_Bynes_,1142,90
Amanda_Coetzer_,4024,1617
Amber_Tamblyn_,983,55
Amelia_Vega_,2851,1065
Amelie_Mauresmo_,2825,1041
Amer_al-Saadi_,3400,1401
Amram_Mitzna_,1684,296
Ana_Guevara_,2870,1077
Ana_Palacio_,2578,868
Anastasia_Myskina_,2155,602
Anders_Ebbeson_,4688,1672
Anders_Fogh_Rasmussen_,4791,1679
Andre_Agassi_,1304,137
Andrei_Mikhnevich_,2433,765
Andrew_Bunner_,2839,1055
Andrew_Cuomo_,1537,211
Andrew_Niccol_,2520,822
Andrew_Weissmann_,2621,896
Andy_Hebb_,2231,650
Andy_Roddick_,3303,1355
Angela_Bassett_,3931,1599
Angela_Lansbury_,1230,106
Angela_Merkel_,1606,249
Angelina_Jolie_,1351,148
Angelo_Reyes_,1854,397
