Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,71604.8,121
Aaron_Sorkin_,117505,901
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,102658,517
Abdullah_,124552,1090
Abdullah_Gul_,136379,1348
Abdullah_al-Attiyah_,128533,1177
Abdullatif_Sener_,118694,924
Abel_Pacheco_,140976,1432
Abid_Hamid_Mahmud_Al-Tikriti_,123176,1047
Adam_Sandler_,114764,828
Adam_Scott_,112801,772
Adel_Al-Jubeir_,96932,419
Adolfo_Aguilar_Zinser_,105206,587
Adolfo_Rodriguez_Saa_,153317,1584
Adrian_McPherson_,104677,567
Adrian_Nastase_,66189,93
Adrien_Brody_,143124,1472
Ahmad_Masood_,157103,1607
Ahmed_Chalabi_,131669,1240
Ahmet_Necdet_Sezer_,174835,1666
Ai_Sugiyama_,120034,959
Aicha_El_Ouafi_,120028,956
Aitor_Gonzalez_,123800,1070
Akbar_Hashemi_Rafsanjani_,74122.7,140
Akhmed_Zakayev_,130971,1226
Al_Davis_,83840.8,221
Al_Gore_,117672,902
Al_Pacino_,75907,149
Al_Sharpton_,158455,1613
Alan_Ball_,85796,244
Alan_Greenspan_,145738,1509
Alan_Mulally_,85643.2,240
Alastair_Campbell_,90595,323
Albert_Costa_,100790,481
Alberto_Fujimori_,120339,973
Alberto_Ruiz_Gallardon_,131922,1245
Albrecht_Mentz_,124366,1084
Aldo_Paredes_,110488,715
Alec_Baldwin_,103719,543
Alejandro_Atchugarry_,0,2
Alejandro_Avila_,85462.8,236
Alejandro_Toledo_,100620,477
Aleksander_Kwasniewski_,94910,378
Alex_Barros_,141934,1447
Alex_Penelas_,117068,887
Alex_Sink_,103575,536
Alexander_Downer_,0,3
Alexander_Losyukov_,95354.3,386
Alexander_Rumyantsev_,108622,663
Alexandra_Stevenson_,112112,757
Alexandra_Vodjanikova_,109641,693
Ali_Abbas_,85064,230
Ali_Khamenei_,125557,1120
Ali_Naimi_,128442,1172
Alice_Fisher_,101271,491
Alicia_Silverstone_,118877,927
Alimzhan_Tokhtakhounov_,129334,1193
Alison_Lohman_,108831,667
Allen_Iverson_,107568,635
Allison_Janney_,139906,1412
Allyson_Felix_,109397,685
Alvaro_Noboa_,116689,879
Alvaro_Silva_Calderon_,153759,1586
Alvaro_Uribe_,114291,815
Amanda_Beard_,98546.3,444
Amanda_Bynes_,104295,560
Amanda_Coetzer_,107498,632
Amber_Tamblyn_,122927,1041
Amelia_Vega_,108928,671
Amelie_Mauresmo_,106135,601
Amer_al-Saadi_,166964,1644
Amram_Mitzna_,93882,358
Ana_Guevara_,135338,1325
Ana_Palacio_,120127,965
Anastasia_Myskina_,145327,1503
Anders_Ebbeson_,92677,342
Anders_Fogh_Rasmussen_,136376,1347
Andre_Agassi_,88735.6,289
Andrei_Mikhnevich_,94051.8,362
Andrew_Bunner_,101272,492
Andrew_Cuomo_,116007,865
Andrew_Niccol_,102887,521
Andrew_Weissmann_,78592,172
Andy_Hebb_,114580,823
Andy_Roddick_,108658,665
Angela_Bassett_,109156,680
Angela_Lansbury_,141076,1434
Angela_Merkel_,142398,1460
Angelina_Jolie_,104236,559
Angelo_Reyes_,144567,1492
