Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.580081,694
Aaron_Sorkin_,0.859117,1410
Abdel_Nasser_Assidi_,0.557198,609
Abdoulaye_Wade_,0.883863,1447
Abdullah_,0.845946,1385
Abdullah_Gul_,1.06115,1629
Abdullah_al-Attiyah_,1.2732,1679
Abdullatif_Sener_,0.875794,1433
Abel_Pacheco_,0.505285,452
Abid_Hamid_Mahmud_Al-Tikriti_,0.92324,1510
Adam_Sandler_,0.428893,216
Adam_Scott_,0.594258,734
Adel_Al-Jubeir_,0.705383,1055
Adolfo_Aguilar_Zinser_,0.700128,1045
Adolfo_Rodriguez_Saa_,1.01334,1601
Adrian_McPherson_,0.982216,1575
Adrian_Nastase_,0.69856,1039
Adrien_Brody_,0.81276,1308
Ahmad_Masood_,0.792353,1268
Ahmed_Chalabi_,1.04693,1624
Ahmet_Necdet_Sezer_,0.402456,166
Ai_Sugiyama_,0.457042,304
Aicha_El_Ouafi_,0.472043,351
Aitor_Gonzalez_,1.1531,1667
Akbar_Hashemi_Rafsanjani_,0.749009,1164
Akhmed_Zakayev_,0.496519,430
Al_Davis_,0.782475,1248
Al_Gore_,0.565739,640
Al_Pacino_,0.234723,1
Al_Sharpton_,0.71764,1086
Alan_Ball_,0.630971,851
Alan_Greenspan_,0.892948,1463
Alan_Mulally_,0.536309,555
Alastair_Campbell_,0.908754,1484
Albert_Costa_,0.505019,449
Alberto_Fujimori_,0.525598,513
Alberto_Ruiz_Gallardon_,0.974309,1570
Albrecht_Mentz_,0.483121,388
Aldo_Paredes_,0.962104,1558
Alec_Baldwin_,0.738656,1141
Alejandro_Atchugarry_,0.722348,1099
Alejandro_Avila_,0.471361,347
Alejandro_Toledo_,0.463834,327
Aleksander_Kwasniewski_,0.321522,26
Alex_Barros_,0.841442,1371
Alex_Penelas_,0.365438,86
Alex_Sink_,0.786829,1257
Alexander_Downer_,0.476465,361
Alexander_Losyukov_,0.867771,1422
Alexander_Rumyantsev_,0.599731,757
Alexandra_Stevenson_,0.587462,715
Alexandra_Vodjanikova_,0.773238,1219
Ali_Abbas_,0.51616,492
Ali_Khamenei_,1.09749,1642
Ali_Naimi_,0.373134,109
Alice_Fisher_,0.837632,1362
Alicia_Silverstone_,0.508047,461
Alimzhan_Tokhtakhounov_,0.431734,226
Alison_Lohman_,0.77812,1231
Allen_Iverson_,0.795046,1273
Allison_Janney_,0.458013,312
Allyson_Felix_,0.726489,1112
Alvaro_Noboa_,0.693642,1026
Alvaro_Silva_Calderon_,0.859425,1411
Alvaro_Uribe_,0.614673,803
Amanda_Beard_,0.666042,958
Amanda_Bynes_,0.588774,720
Amanda_Coetzer_,0.658936,942
Amber_Tamblyn_,0.361469,82
Amelia_Vega_,0.694699,1031
Amelie_Mauresmo_,0.762068,1196
Amer_al-Saadi_,0.7449,1155
Amram_Mitzna_,0.452651,292
Ana_Guevara_,0.382511,131
Ana_Palacio_,0.761692,1193
Anastasia_Myskina_,0.729929,1123
Anders_Ebbeson_,0.97271,1569
Anders_Fogh_Rasmussen_,0.425165,211
Andre_Agassi_,0.537008,558
Andrei_Mikhnevich_,0.749471,1166
