Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,125750,967
Aaron_Sorkin_,132485,1196
Abdel_Nasser_Assidi_,144514,1471
Abdoulaye_Wade_,112428,494
Abdullah_,144187,1464
Abdullah_Gul_,175514,1663
Abdullah_al-Attiyah_,113676,527
Abdullatif_Sener_,134026,1239
Abel_Pacheco_,77000.5,45
Abid_Hamid_Mahmud_Al-Tikriti_,149691,1539
Adam_Sandler_,115789,607
Adam_Scott_,112925,503
Adel_Al-Jubeir_,150739,1548
Adolfo_Aguilar_Zinser_,101437,263
Adolfo_Rodriguez_Saa_,0,1
Adrian_McPherson_,82085,73
Adrian_Nastase_,121056,798
Adrien_Brody_,133217,1210
Ahmad_Masood_,84936,84
Ahmed_Chalabi_,153030,1572
Ahmet_Necdet_Sezer_,103873,305
Ai_Sugiyama_,139860,1380
Aicha_El_Ouafi_,150447,1545
Aitor_Gonzalez_,132129,1186
Akbar_Hashemi_Rafsanjani_,101895,270
Akhmed_Zakayev_,136152,1301
Al_Davis_,109382,422
Al_Gore_,95591,169
Al_Pacino_,120147,767
Al_Sharpton_,126104,975
Alan_Ball_,115507,591
Alan_Greenspan_,145636,1487
Alan_Mulally_,116288,614
Alastair_Campbell_,123616,893
Albert_Costa_,114286,549
Alberto_Fujimori_,124839,939
Alberto_Ruiz_Gallardon_,100089,235
Albrecht_Mentz_,90379,119
Aldo_Paredes_,140172,1388
Alec_Baldwin_,127607,1028
Alejandro_Atchugarry_,148535,1524
Alejandro_Avila_,117025,641
Alejandro_Toledo_,113338,513
Aleksander_Kwasniewski_,108710,397
Alex_Barros_,144526,1472
Alex_Penelas_,93491.3,152
Alex_Sink_,118613,720
Alexander_Downer_,78857,54
Alexander_Losyukov_,114575,562
Alexander_Rumyantsev_,122072,836
Alexandra_Stevenson_,111588,471
Alexandra_Vodjanikova_,118189,695
Ali_Abbas_,112480,496
Ali_Khamenei_,117887,679
Ali_Naimi_,116302,615
Alice_Fisher_,92785,147
Alicia_Silverstone_,152870,1570
Alimzhan_Tokhtakhounov_,130421,1127
Alison_Lohman_,0,2
Allen_Iverson_,130663,1139
Allison_Janney_,130336,1122
Allyson_Felix_,129538,1097
Alvaro_Noboa_,122129,840
Alvaro_Silva_Calderon_,143941,1460
Alvaro_Uribe_,117787,675
Amanda_Beard_,112950,504
Amanda_Bynes_,113663,526
Amanda_Coetzer_,142920,1438
Amber_Tamblyn_,100276,238
Amelia_Vega_,107798,373
Amelie_Mauresmo_,141253,1410
Amer_al-Saadi_,163837,1639
Amram_Mitzna_,127222,1014
Ana_Guevara_,101565,265
Ana_Palacio_,133951,1234
Anastasia_Myskina_,129549,1098
Anders_Ebbeson_,118492,716
Anders_Fogh_Rasmussen_,116504,622
Andre_Agassi_,96780,191
Andrei_Mikhnevich_,133798,1229
Andrew_Bunner_,128319,1058
Andrew_Cuomo_,131266,1159
Andrew_Niccol_,119410,746
Andrew_Weissmann_,129817,1104
Andy_Hebb_,127235,1015
Andy_Roddick_,130675,1140
Angela_Bassett_,126815,1003
Angela_Lansbury_,131250,1157
Angela_Merkel_,116937,639
Angelina_Jolie_,125099,946
Angelo_Reyes_,121970,831
