Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.635005,632
Aaron_Sorkin_,0.916042,1501
Abdel_Nasser_Assidi_,0.620001,578
Abdoulaye_Wade_,0.987838,1603
Abdullah_,0.729338,1003
Abdullah_Gul_,0.967167,1582
Abdullah_al-Attiyah_,0.477945,115
Abdullatif_Sener_,0.809765,1258
Abel_Pacheco_,0.550391,322
Abid_Hamid_Mahmud_Al-Tikriti_,1.00808,1618
Adam_Sandler_,0.437509,46
Adam_Scott_,0.633666,626
Adel_Al-Jubeir_,0.627774,603
Adolfo_Aguilar_Zinser_,0.663136,754
Adolfo_Rodriguez_Saa_,0.869002,1412
Adrian_McPherson_,1.09909,1662
Adrian_Nastase_,0.607581,541
Adrien_Brody_,0.79424,1204
Ahmad_Masood_,0.813355,1271
Ahmed_Chalabi_,0.908404,1487
Ahmet_Necdet_Sezer_,0.610263,550
Ai_Sugiyama_,0.909183,1489
Aicha_El_Ouafi_,0.666311,769
Aitor_Gonzalez_,1.04016,1634
Akbar_Hashemi_Rafsanjani_,0.780923,1167
Akhmed_Zakayev_,0.540681,283
Al_Davis_,0.815962,1281
Al_Gore_,0.856482,1376
Al_Pacino_,0.428138,35
Al_Sharpton_,0.718944,972
Alan_Ball_,0.832069,1318
Alan_Greenspan_,0.8503,1362
Alan_Mulally_,0.412701,21
Alastair_Campbell_,0.906288,1484
Albert_Costa_,0.737163,1032
Alberto_Fujimori_,0.590268,480
Alberto_Ruiz_Gallardon_,0.836124,1325
Albrecht_Mentz_,0.425614,31
Aldo_Paredes_,0.848438,1356
Alec_Baldwin_,0.738113,1037
Alejandro_Atchugarry_,0.762093,1114
Alejandro_Avila_,0.635006,633
Alejandro_Toledo_,0.500486,163
Aleksander_Kwasniewski_,0.703451,912
Alex_Barros_,0.850513,1363
Alex_Penelas_,0.533403,266
Alex_Sink_,0.830699,1314
Alexander_Downer_,0.573083,415
Alexander_Losyukov_,0.810751,1262
Alexander_Rumyantsev_,0.849641,1360
Alexandra_Stevenson_,0.574655,422
Alexandra_Vodjanikova_,0.724487,989
Ali_Abbas_,0.606749,538
Ali_Khamenei_,0.975286,1593
Ali_Naimi_,0.540472,282
Alice_Fisher_,0.568133,397
Alicia_Silverstone_,0.581584,446
Alimzhan_Tokhtakhounov_,0.565549,385
Alison_Lohman_,0.817286,1284
Allen_Iverson_,0.575529,427
Allison_Janney_,0.664276,762
Allyson_Felix_,0.833967,1321
Alvaro_Noboa_,0.691779,865
Alvaro_Silva_Calderon_,0.72952,1004
Alvaro_Uribe_,1.00864,1619
Amanda_Beard_,0.839667,1334
Amanda_Bynes_,0.603883,525
Amanda_Coetzer_,0.602697,521
Amber_Tamblyn_,0.535938,270
Amelia_Vega_,0.649545,700
Amelie_Mauresmo_,0.4157,25
Amer_al-Saadi_,0.905448,1480
Amram_Mitzna_,0.614507,559
Ana_Guevara_,0.548381,310
Ana_Palacio_,0.741433,1052
Anastasia_Myskina_,0.602648,520
Anders_Ebbeson_,0.920661,1514
Anders_Fogh_Rasmussen_,0.898058,1464
Andre_Agassi_,0.690921,859
Andrei_Mikhnevich_,0.703874,913
Andrew_Bunner_,0.669212,780
