Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.289,558
Aaron_Sorkin_,117.393,563
Abdel_Nasser_Assidi_,158.807,1558
Abdoulaye_Wade_,196.952,1680
Abdullah_,160.615,1579
Abdullah_Gul_,128.538,919
Abdullah_al-Attiyah_,163.385,1594
Abdullatif_Sener_,131.042,996
Abel_Pacheco_,135.931,1132
Abid_Hamid_Mahmud_Al-Tikriti_,177.24,1655
Adam_Sandler_,133.498,1063
Adam_Scott_,145.656,1356
Adel_Al-Jubeir_,148.606,1417
Adolfo_Aguilar_Zinser_,135.531,1120
Adolfo_Rodriguez_Saa_,139.629,1225
Adrian_McPherson_,155.086,1512
Adrian_Nastase_,136.948,1155
Adrien_Brody_,110.843,395
Ahmad_Masood_,126.421,841
Ahmed_Chalabi_,110.752,391
Ahmet_Necdet_Sezer_,129.491,954
Ai_Sugiyama_,135.281,1112
Aicha_El_Ouafi_,151.236,1457
Aitor_Gonzalez_,170.291,1633
Akbar_Hashemi_Rafsanjani_,118.601,599
Akhmed_Zakayev_,128.862,930
Al_Davis_,149.345,1426
Al_Gore_,139.252,1213
Al_Pacino_,122.299,699
Al_Sharpton_,144.202,1334
Alan_Ball_,123.36,740
Alan_Greenspan_,139.929,1232
Alan_Mulally_,110.271,382
Alastair_Campbell_,86.0829,63
Albert_Costa_,168.748,1623
Alberto_Fujimori_,127.441,873
Alberto_Ruiz_Gallardon_,129.843,962
Albrecht_Mentz_,117.705,572
Aldo_Paredes_,113.559,458
Alec_Baldwin_,136.714,1147
Alejandro_Atchugarry_,120.517,655
Alejandro_Avila_,144.16,1333
Alejandro_Toledo_,94.0947,116
Aleksander_Kwasniewski_,117.054,549
Alex_Barros_,146.781,1380
Alex_Penelas_,93.9245,115
Alex_Sink_,118.607,600
Alexander_Downer_,123.862,755
Alexander_Losyukov_,118.365,593
Alexander_Rumyantsev_,105.982,294
Alexandra_Stevenson_,160.333,1577
Alexandra_Vodjanikova_,155.28,1517
Ali_Abbas_,109.489,370
Ali_Khamenei_,131.948,1018
Ali_Naimi_,112.343,424
Alice_Fisher_,139.617,1224
Alicia_Silverstone_,129.935,963
Alimzhan_Tokhtakhounov_,117.477,568
Alison_Lohman_,106.479,310
Allen_Iverson_,151.969,1467
Allison_Janney_,129.521,955
Allyson_Felix_,139.306,1216
Alvaro_Noboa_,111.1,400
Alvaro_Silva_Calderon_,130.846,990
Alvaro_Uribe_,149.575,1433
Amanda_Beard_,112.82,434
Amanda_Bynes_,87.531,68
Amanda_Coetzer_,140.546,1251
Amber_Tamblyn_,109.012,362
Amelia_Vega_,104.667,263
Amelie_Mauresmo_,113.49,456
Amer_al-Saadi_,98.9557,179
Amram_Mitzna_,126.981,857
Ana_Guevara_,177.765,1658
Ana_Palacio_,63.4389,5
Anastasia_Myskina_,144.27,1335
Anders_Ebbeson_,118.346,591
Anders_Fogh_Rasmussen_,124.887,795
Andre_Agassi_,124.817,793
Andrei_Mikhnevich_,132.046,1023
Andrew_Bunner_,121.117,669
Andrew_Cuomo_,98.6168,177
Andrew_Niccol_,100.555,199
Andrew_Weissmann_,149.849,1436
Andy_Hebb_,81.6667,37
