Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.597927,393
Aaron_Sorkin_,0.816337,1209
Abdel_Nasser_Assidi_,0.662764,663
Abdoulaye_Wade_,0.698735,790
Abdullah_,0.467034,63
Abdullah_Gul_,0.517756,139
Abdullah_al-Attiyah_,0.821219,1221
Abdullatif_Sener_,0.590993,370
Abel_Pacheco_,1.01154,1611
Abid_Hamid_Mahmud_Al-Tikriti_,0.882322,1400
Adam_Sandler_,0.92596,1490
Adam_Scott_,1.007,1606
Adel_Al-Jubeir_,0.7277,898
Adolfo_Aguilar_Zinser_,0.657284,648
Adolfo_Rodriguez_Saa_,0.831075,1254
Adrian_McPherson_,0.961912,1550
Adrian_Nastase_,0.564251,267
Adrien_Brody_,0.801908,1158
Ahmad_Masood_,0.478026,75
Ahmed_Chalabi_,0.439669,36
Ahmet_Necdet_Sezer_,0.853448,1319
Ai_Sugiyama_,0.82553,1233
Aicha_El_Ouafi_,0.641637,583
Aitor_Gonzalez_,0.852436,1315
Akbar_Hashemi_Rafsanjani_,0.775107,1077
Akhmed_Zakayev_,0.587257,352
Al_Davis_,0.545619,209
Al_Gore_,0.744516,966
Al_Pacino_,0.692761,770
Al_Sharpton_,0.618811,472
Alan_Ball_,0.672905,704
Alan_Greenspan_,0.764767,1051
Alan_Mulally_,0.967034,1559
Alastair_Campbell_,0.811624,1196
Albert_Costa_,0.909092,1460
Alberto_Fujimori_,0.738119,940
Alberto_Ruiz_Gallardon_,0.921798,1482
Albrecht_Mentz_,0.734026,924
Aldo_Paredes_,0.462231,56
Alec_Baldwin_,0.600822,405
Alejandro_Atchugarry_,0.675031,712
Alejandro_Avila_,0.724505,882
Alejandro_Toledo_,0.63482,544
Aleksander_Kwasniewski_,0.837494,1272
Alex_Barros_,0.574342,305
Alex_Penelas_,0.74844,992
Alex_Sink_,0.789313,1117
Alexander_Downer_,0.587278,353
Alexander_Losyukov_,0.459063,51
Alexander_Rumyantsev_,0.70757,818
Alexandra_Stevenson_,0.726162,892
Alexandra_Vodjanikova_,0.717057,851
Ali_Abbas_,0.896537,1429
Ali_Khamenei_,0.915303,1469
Ali_Naimi_,0.756944,1019
Alice_Fisher_,0.517887,140
Alicia_Silverstone_,0.576958,315
Alimzhan_Tokhtakhounov_,0.975021,1572
Alison_Lohman_,1.19463,1675
Allen_Iverson_,0.734232,926
Allison_Janney_,0.864433,1345
Allyson_Felix_,0.577715,317
Alvaro_Noboa_,0.656222,640
Alvaro_Silva_Calderon_,0.708867,826
Alvaro_Uribe_,0.725775,889
Amanda_Beard_,0.814486,1203
Amanda_Bynes_,0.682364,742
Amanda_Coetzer_,0.601396,407
Amber_Tamblyn_,0.861825,1337
Amelia_Vega_,0.875458,1388
Amelie_Mauresmo_,1.10406,1661
Amer_al-Saadi_,0.638032,562
Amram_Mitzna_,0.700435,797
Ana_Guevara_,0.783107,1101
Ana_Palacio_,0.738322,941
Anastasia_Myskina_,0.899513,1435
Anders_Ebbeson_,0.788028,1114
Anders_Fogh_Rasmussen_,0.591466,375
Andre_Agassi_,0.671726,700
Andrei_Mikhnevich_,0.384277,7
Andrew_Bunner_,0.610418,435
