Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1504,197
Aaron_Sorkin_,1256,102
Abdel_Nasser_Assidi_,2602,922
Abdoulaye_Wade_,4021,1611
Abdullah_,2747,1025
Abdullah_Gul_,2388,747
Abdullah_al-Attiyah_,1870,395
Abdullatif_Sener_,3484,1453
Abel_Pacheco_,2548,881
Abid_Hamid_Mahmud_Al-Tikriti_,3164,1296
Adam_Sandler_,2464,810
Adam_Scott_,2765,1035
Adel_Al-Jubeir_,3436,1421
Adolfo_Aguilar_Zinser_,3327,1366
Adolfo_Rodriguez_Saa_,1667,279
Adrian_McPherson_,2344,711
Adrian_Nastase_,3645,1515
Adrien_Brody_,2521,861
Ahmad_Masood_,4050,1622
Ahmed_Chalabi_,3116,1265
Ahmet_Necdet_Sezer_,1850,380
Ai_Sugiyama_,3479,1449
Aicha_El_Ouafi_,2026,507
Aitor_Gonzalez_,4234,1650
Akbar_Hashemi_Rafsanjani_,1704,301
Akhmed_Zakayev_,2470,817
Al_Davis_,2885,1102
Al_Gore_,2862,1088
Al_Pacino_,2932,1131
Al_Sharpton_,3444,1427
Alan_Ball_,2979,1170
Alan_Greenspan_,3687,1525
Alan_Mulally_,1872,397
Alastair_Campbell_,2584,909
Albert_Costa_,1980,468
Alberto_Fujimori_,1988,478
Alberto_Ruiz_Gallardon_,1987,477
Albrecht_Mentz_,1527,209
Aldo_Paredes_,2697,987
Alec_Baldwin_,1623,255
Alejandro_Atchugarry_,3788,1550
Alejandro_Avila_,2089,546
Alejandro_Toledo_,2285,668
Aleksander_Kwasniewski_,2319,690
Alex_Barros_,2374,736
Alex_Penelas_,2205,616
Alex_Sink_,2286,669
Alexander_Downer_,1842,371
Alexander_Losyukov_,2559,893
Alexander_Rumyantsev_,1698,296
Alexandra_Stevenson_,2286,670
Alexandra_Vodjanikova_,3220,1323
Ali_Abbas_,1548,224
Ali_Khamenei_,3806,1558
Ali_Naimi_,1398,150
Alice_Fisher_,3264,1343
Alicia_Silverstone_,1889,411
Alimzhan_Tokhtakhounov_,1465,180
Alison_Lohman_,2432,787
Allen_Iverson_,2832,1073
Allison_Janney_,3013,1192
Allyson_Felix_,4247,1652
Alvaro_Noboa_,2132,575
Alvaro_Silva_Calderon_,3789,1551
Alvaro_Uribe_,2920,1120
Amanda_Beard_,882,34
Amanda_Bynes_,2511,851
Amanda_Coetzer_,4341,1660
Amber_Tamblyn_,1586,244
Amelia_Vega_,3282,1349
Amelie_Mauresmo_,2024,504
Amer_al-Saadi_,2559,894
Amram_Mitzna_,1947,447
Ana_Guevara_,3469,1439
Ana_Palacio_,1449,172
Anastasia_Myskina_,2846,1080
Anders_Ebbeson_,4883,1678
Anders_Fogh_Rasmussen_,4007,1609
Andre_Agassi_,1069,64
Andrei_Mikhnevich_,2223,625
Andrew_Bunner_,1982,471
Andrew_Cuomo_,2055,526
Andrew_Niccol_,1395,148
Andrew_Weissmann_,3472,1444
Andy_Hebb_,1144,83
Andy_Roddick_,1245,99
Angela_Bassett_,3995,1605
Angela_Lansbury_,1934,439
Angela_Merkel_,2542,876
Angelina_Jolie_,1702,299
Angelo_Reyes_,2313,682
