Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,122508,697
Aaron_Sorkin_,0,1
Abdel_Nasser_Assidi_,0,2
Abdoulaye_Wade_,133988,1024
Abdullah_,133277,1003
Abdullah_Gul_,114231,493
Abdullah_al-Attiyah_,111004,426
Abdullatif_Sener_,151502,1460
Abel_Pacheco_,138914,1160
Abid_Hamid_Mahmud_Al-Tikriti_,145888,1351
Adam_Sandler_,158102,1554
Adam_Scott_,136264,1084
Adel_Al-Jubeir_,131887,960
Adolfo_Aguilar_Zinser_,139817,1186
Adolfo_Rodriguez_Saa_,0,3
Adrian_McPherson_,115342,513
Adrian_Nastase_,154316,1506
Adrien_Brody_,123933,732
Ahmad_Masood_,135171,1062
Ahmed_Chalabi_,138121,1134
Ahmet_Necdet_Sezer_,111535,434
Ai_Sugiyama_,130774,918
Aicha_El_Ouafi_,116224,529
Aitor_Gonzalez_,132337,978
Akbar_Hashemi_Rafsanjani_,113044,463
Akhmed_Zakayev_,133359,1007
Al_Davis_,105556,335
Al_Gore_,171787,1647
Al_Pacino_,169264,1636
Al_Sharpton_,124425,743
Alan_Ball_,166570,1623
Alan_Greenspan_,148883,1409
Alan_Mulally_,126814,807
Alastair_Campbell_,119034,602
Albert_Costa_,104941,325
Alberto_Fujimori_,91782.7,205
Alberto_Ruiz_Gallardon_,122100,688
Albrecht_Mentz_,115881,523
Aldo_Paredes_,0,4
Alec_Baldwin_,126940,810
Alejandro_Atchugarry_,169022,1635
Alejandro_Avila_,109977,406
Alejandro_Toledo_,114105,488
Aleksander_Kwasniewski_,132540,984
Alex_Barros_,0,5
Alex_Penelas_,166263,1622
Alex_Sink_,107675,362
Alexander_Downer_,117501,560
Alexander_Losyukov_,142476,1268
Alexander_Rumyantsev_,117010,548
Alexandra_Stevenson_,89171,192
Alexandra_Vodjanikova_,134177,1030
Ali_Abbas_,120789,655
Ali_Khamenei_,149834,1433
Ali_Naimi_,128565,865
Alice_Fisher_,124644,749
Alicia_Silverstone_,0,6
Alimzhan_Tokhtakhounov_,0,7
Alison_Lohman_,116206,528
Allen_Iverson_,138681,1157
Allison_Janney_,143343,1288
Allyson_Felix_,149769,1430
Alvaro_Noboa_,129967,898
Alvaro_Silva_Calderon_,149720,1428
Alvaro_Uribe_,114597,501
Amanda_Beard_,86989,185
Amanda_Bynes_,158261,1557
Amanda_Coetzer_,165262,1618
Amber_Tamblyn_,121962,684
Amelia_Vega_,173387,1656
Amelie_Mauresmo_,142891,1279
Amer_al-Saadi_,124919,755
Amram_Mitzna_,126233,795
Ana_Guevara_,165396,1619
Ana_Palacio_,105401,332
Anastasia_Myskina_,139851,1188
Anders_Ebbeson_,184496,1675
Anders_Fogh_Rasmussen_,159378,1573
Andre_Agassi_,98015,257
Andrei_Mikhnevich_,91591,202
Andrew_Bunner_,0,8
Andrew_Cuomo_,145772,1344
Andrew_Niccol_,111301,431
Andrew_Weissmann_,139772,1183
Andy_Hebb_,120326,643
Andy_Roddick_,79808.8,166
Angela_Bassett_,141891,1253
Angela_Lansbury_,127321,819
Angela_Merkel_,118414,588
Angelina_Jolie_,114090,487
Angelo_Reyes_,0,9
