Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,760,1405
Aaron_Sorkin_,473,1065
Abdel_Nasser_Assidi_,361,868
Abdoulaye_Wade_,374,894
Abdullah_,318,786
Abdullah_Gul_,156,428
Abdullah_al-Attiyah_,1130,1625
Abdullatif_Sener_,110,307
Abel_Pacheco_,82,234
Abid_Hamid_Mahmud_Al-Tikriti_,1180,1639
Adam_Sandler_,880,1510
Adam_Scott_,1,1
Adel_Al-Jubeir_,2,4
Adolfo_Aguilar_Zinser_,475,1067
Adolfo_Rodriguez_Saa_,378,901
Adrian_McPherson_,1099,1615
Adrian_Nastase_,671,1316
Adrien_Brody_,491,1090
Ahmad_Masood_,225,592
Ahmed_Chalabi_,141,389
Ahmet_Necdet_Sezer_,3,7
Ai_Sugiyama_,529,1148
Aicha_El_Ouafi_,366,878
Aitor_Gonzalez_,9,25
Akbar_Hashemi_Rafsanjani_,239,624
Akhmed_Zakayev_,4,10
Al_Davis_,741,1389
Al_Gore_,633,1282
Al_Pacino_,646,1297
Al_Sharpton_,419,969
Alan_Ball_,58,166
Alan_Greenspan_,917,1532
Alan_Mulally_,354,855
Alastair_Campbell_,154,422
Albert_Costa_,330,809
Alberto_Fujimori_,773,1425
Alberto_Ruiz_Gallardon_,5,13
Albrecht_Mentz_,881,1511
Aldo_Paredes_,6,16
Alec_Baldwin_,242,631
Alejandro_Atchugarry_,612,1256
Alejandro_Avila_,830,1472
Alejandro_Toledo_,106,295
Aleksander_Kwasniewski_,955,1555
Alex_Barros_,174,471
Alex_Penelas_,300,756
Alex_Sink_,565,1199
Alexander_Downer_,163,444
Alexander_Losyukov_,557,1187
Alexander_Rumyantsev_,283,716
Alexandra_Stevenson_,7,19
Alexandra_Vodjanikova_,904,1526
Ali_Abbas_,344,837
Ali_Khamenei_,104,290
Ali_Naimi_,791,1439
Alice_Fisher_,664,1311
Alicia_Silverstone_,368,883
Alimzhan_Tokhtakhounov_,387,918
Alison_Lohman_,461,1039
Allen_Iverson_,8,22
Allison_Janney_,772,1423
Allyson_Felix_,194,523
Alvaro_Noboa_,339,827
Alvaro_Silva_Calderon_,610,1253
Alvaro_Uribe_,181,488
Amanda_Beard_,311,776
Amanda_Bynes_,51,148
Amanda_Coetzer_,708,1357
Amber_Tamblyn_,9,26
Amelia_Vega_,417,964
Amelie_Mauresmo_,933,1539
Amer_al-Saadi_,40,116
Amram_Mitzna_,10,28
Ana_Guevara_,1069,1606
Ana_Palacio_,3,8
Anastasia_Myskina_,913,1529
Anders_Ebbeson_,402,944
Anders_Fogh_Rasmussen_,581,1219
Andre_Agassi_,524,1141
Andrei_Mikhnevich_,697,1348
Andrew_Bunner_,384,913
Andrew_Cuomo_,167,454
Andrew_Niccol_,11,31
Andrew_Weissmann_,740,1388
Andy_Hebb_,349,844
Andy_Roddick_,954,1554
Angela_Bassett_,968,1561
Angela_Lansbury_,24,70
Angela_Merkel_,131,361
Angelina_Jolie_,352,850
Angelo_Reyes_,952,1552
Anibal_Ibarra_,683,1332
Ann_Veneman_,171,464
Anna_Kournikova_,519,1132
Anna_Nicole_Smith_,463,1043
Anne_Krueger_,506,1113
Anne_McLellan_,265,680
