Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,130935,760
Aaron_Sorkin_,124668,600
Abdel_Nasser_Assidi_,110274,361
Abdoulaye_Wade_,117079,451
Abdullah_,103664,318
Abdullah_Gul_,117434,456
Abdullatif_Sener_,159177,1485
Abel_Pacheco_,79758,254
Abid_Hamid_Mahmud_Al-Tikriti_,164643,1559
Adam_Sandler_,135076,880
Adam_Scott_,0,1
Adel_Al-Jubeir_,0,2
Adolfo_Aguilar_Zinser_,119072,475
Adolfo_Rodriguez_Saa_,134953,878
Adrian_McPherson_,143191,1127
Adrian_Nastase_,134794,873
Adrien_Brody_,125698,626
Ahmad_Masood_,143331,1134
Ahmed_Chalabi_,159003,1482
Ahmet_Necdet_Sezer_,0,3
Ai_Sugiyama_,148944,1280
Aicha_El_Ouafi_,110615,366
Aitor_Gonzalez_,155982,1433
Akbar_Hashemi_Rafsanjani_,144602,1168
Akhmed_Zakayev_,0,4
Al_Davis_,148855,1277
Al_Gore_,154513,1405
Al_Pacino_,161267,1517
Al_Sharpton_,146141,1210
Alan_Ball_,146958,1232
Alan_Greenspan_,147465,1238
Alan_Mulally_,155924,1431
Alastair_Campbell_,97698,291
Albert_Costa_,105171,330
Alberto_Fujimori_,144584,1166
Alberto_Ruiz_Gallardon_,0,5
Albrecht_Mentz_,152581,1357
Aldo_Paredes_,0,6
Alec_Baldwin_,134881,875
Alejandro_Atchugarry_,147567,1242
Alejandro_Avila_,178574,1648
Alejandro_Toledo_,102170,310
Aleksander_Kwasniewski_,137228,955
Alex_Barros_,130354,744
Alex_Penelas_,166965,1579
Alex_Sink_,175484,1629
Alexander_Downer_,125615,624
Alexander_Losyukov_,124794,608
Alexander_Rumyantsev_,115582,434
Alexandra_Stevenson_,0,7
Alexandra_Vodjanikova_,163026,1540
Ali_Abbas_,142955,1119
Ali_Khamenei_,143129,1123
Ali_Naimi_,132204,791
Alice_Fisher_,127445,664
Alicia_Silverstone_,110997,368
Alimzhan_Tokhtakhounov_,112370,387
Alison_Lohman_,121561,519
Allen_Iverson_,0,8
Allison_Janney_,134076,846
Allyson_Felix_,161773,1523
Alvaro_Noboa_,106946,339
Alvaro_Silva_Calderon_,145925,1207
Alvaro_Uribe_,111226,370
Amanda_Beard_,102431,311
Amanda_Bynes_,142080,1097
Amanda_Coetzer_,138715,1002
Amber_Tamblyn_,0,9
Amelia_Vega_,114438,417
Amelie_Mauresmo_,136692,933
Amer_al-Saadi_,138287,991
Amram_Mitzna_,0,10
Ana_Guevara_,141011,1069
Ana_Palacio_,117387,455
Anastasia_Myskina_,174512,1626
Anders_Ebbeson_,137995,983
Anders_Fogh_Rasmussen_,144585,1167
Andre_Agassi_,121693,528
Andrei_Mikhnevich_,128762,697
Andrew_Bunner_,121617,524
Andrew_Cuomo_,138915,1008
Andrew_Niccol_,0,11
Andrew_Weissmann_,130226,740
Andy_Hebb_,145331,1190
Andy_Roddick_,140982,1067
Angela_Bassett_,151967,1347
Angela_Lansbury_,176044,1632
Angela_Merkel_,169310,1600
Angelina_Jolie_,129037,703
Angelo_Reyes_,137165,952
Anibal_Ibarra_,130455,746
Ann_Veneman_,120417,495
