Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2170,610
Aaron_Sorkin_,2457,792
Abdel_Nasser_Assidi_,2712,980
Abdoulaye_Wade_,2340,711
Abdullah_,4374,1644
Abdullah_Gul_,3068,1223
Abdullah_al-Attiyah_,3955,1575
Abdullatif_Sener_,3280,1340
Abel_Pacheco_,3141,1261
Abid_Hamid_Mahmud_Al-Tikriti_,3985,1580
Adam_Sandler_,2369,730
Adam_Scott_,2901,1119
Adel_Al-Jubeir_,1888,422
Adolfo_Aguilar_Zinser_,4079,1601
Adolfo_Rodriguez_Saa_,3457,1423
Adrian_McPherson_,4105,1604
Adrian_Nastase_,2848,1086
Adrien_Brody_,2645,940
Ahmad_Masood_,3153,1269
Ahmed_Chalabi_,3184,1287
Ahmet_Necdet_Sezer_,2906,1124
Ai_Sugiyama_,3237,1322
Aicha_El_Ouafi_,2548,875
Aitor_Gonzalez_,3951,1573
Akbar_Hashemi_Rafsanjani_,811,36
Akhmed_Zakayev_,1795,371
Al_Davis_,3518,1451
Al_Gore_,2910,1128
Al_Pacino_,2252,650
Al_Sharpton_,4218,1617
Alan_Ball_,2928,1142
Alan_Greenspan_,2819,1066
Alan_Mulally_,2003,501
Alastair_Campbell_,2835,1082
Albert_Costa_,3823,1535
Alberto_Fujimori_,2780,1038
Alberto_Ruiz_Gallardon_,1425,191
Albrecht_Mentz_,2058,542
Aldo_Paredes_,2204,630
Alec_Baldwin_,2504,834
Alejandro_Atchugarry_,1859,404
Alejandro_Avila_,3262,1333
Alejandro_Toledo_,2789,1048
Aleksander_Kwasniewski_,2081,552
Alex_Barros_,3192,1291
Alex_Penelas_,2615,917
Alex_Sink_,1715,327
Alexander_Downer_,659,20
Alexander_Losyukov_,2527,852
Alexander_Rumyantsev_,2125,578
Alexandra_Stevenson_,2483,817
Alexandra_Vodjanikova_,3172,1280
Ali_Abbas_,2026,518
Ali_Khamenei_,3670,1499
Ali_Naimi_,1832,390
Alice_Fisher_,3352,1368
Alicia_Silverstone_,1813,378
Alimzhan_Tokhtakhounov_,2229,642
Alison_Lohman_,1293,143
Allen_Iverson_,3773,1524
Allison_Janney_,1991,494
Allyson_Felix_,3145,1264
Alvaro_Noboa_,2352,719
Alvaro_Silva_Calderon_,3239,1323
Alvaro_Uribe_,3800,1532
Amanda_Beard_,1158,106
Amanda_Bynes_,424,4
Amanda_Coetzer_,3210,1309
Amber_Tamblyn_,1584,259
Amelia_Vega_,534,11
Amelie_Mauresmo_,3212,1311
Amer_al-Saadi_,3285,1341
Amram_Mitzna_,1974,483
Ana_Guevara_,2443,783
Ana_Palacio_,1980,487
Anastasia_Myskina_,4433,1653
Anders_Ebbeson_,4208,1615
Anders_Fogh_Rasmussen_,3678,1501
Andre_Agassi_,2999,1180
Andrei_Mikhnevich_,3466,1426
Andrew_Bunner_,3201,1300
Andrew_Cuomo_,2079,551
Andrew_Niccol_,2978,1163
Andrew_Weissmann_,2175,616
Andy_Hebb_,1509,228
Andy_Roddick_,1709,324
Angela_Bassett_,3645,1490
Angela_Lansbury_,2457,793
Angela_Merkel_,2948,1151
Angelina_Jolie_,2551,878
Angelo_Reyes_,2901,1120
