Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,117677,725
Aaron_Sorkin_,150075,1532
Abdel_Nasser_Assidi_,124691,948
Abdoulaye_Wade_,119646,800
Abdullah_,142126,1419
Abdullah_Gul_,115374,653
Abdullah_al-Attiyah_,137823,1320
Abdullatif_Sener_,125594,982
Abel_Pacheco_,117362,717
Abid_Hamid_Mahmud_Al-Tikriti_,86157.7,132
Adam_Sandler_,108908,475
Adam_Scott_,144951,1465
Adel_Al-Jubeir_,125170,965
Adolfo_Aguilar_Zinser_,133928,1222
Adolfo_Rodriguez_Saa_,137597,1315
Adrian_McPherson_,159024,1617
Adrian_Nastase_,134777,1243
Adrien_Brody_,143624,1437
Ahmad_Masood_,122698,884
Ahmed_Chalabi_,144421,1455
Ahmet_Necdet_Sezer_,122383,880
Ai_Sugiyama_,110587,519
Aicha_El_Ouafi_,133461,1212
Aitor_Gonzalez_,0,1
Akbar_Hashemi_Rafsanjani_,73683,76
Akhmed_Zakayev_,130241,1114
Al_Davis_,122138,872
Al_Gore_,135103,1251
Al_Pacino_,98884.8,254
Al_Sharpton_,145131,1470
Alan_Ball_,56548,60
Alan_Greenspan_,108249,457
Alan_Mulally_,128143,1062
Alastair_Campbell_,96063,214
Albert_Costa_,130573,1128
Alberto_Fujimori_,132252,1171
Alberto_Ruiz_Gallardon_,0,2
Albrecht_Mentz_,111840,549
Aldo_Paredes_,129967,1108
Alec_Baldwin_,133605,1216
Alejandro_Atchugarry_,127069,1032
Alejandro_Avila_,125389,969
Alejandro_Toledo_,130243,1115
Aleksander_Kwasniewski_,137896,1322
Alex_Barros_,123199,901
Alex_Penelas_,91770.9,169
Alex_Sink_,127602,1048
Alexander_Downer_,107155,425
Alexander_Losyukov_,132891,1190
Alexander_Rumyantsev_,108510,466
Alexandra_Stevenson_,160752,1626
Alexandra_Vodjanikova_,128499,1071
Ali_Abbas_,131255,1141
Ali_Khamenei_,107342,432
Ali_Naimi_,109593,489
Alice_Fisher_,98454,249
Alicia_Silverstone_,116646,699
Alimzhan_Tokhtakhounov_,107771,444
Alison_Lohman_,99278,261
Allen_Iverson_,121735,860
Allison_Janney_,117687,726
Allyson_Felix_,115224,646
Alvaro_Noboa_,112787,575
Alvaro_Silva_Calderon_,111375,537
Alvaro_Uribe_,87933,143
Amanda_Beard_,104750,370
Amanda_Bynes_,100979,294
Amanda_Coetzer_,112569,569
Amber_Tamblyn_,96302.5,216
Amelia_Vega_,141748,1410
Amelie_Mauresmo_,170139,1660
Amer_al-Saadi_,94045.7,191
Amram_Mitzna_,118490,756
Ana_Guevara_,119400,795
Ana_Palacio_,101735,307
Anastasia_Myskina_,129722,1103
Anders_Ebbeson_,142112,1417
Anders_Fogh_Rasmussen_,138663,1347
Andre_Agassi_,129434,1092
Andrei_Mikhnevich_,80383,99
Andrew_Bunner_,110373,510
Andrew_Cuomo_,79720.8,95
Andrew_Niccol_,102790,327
Andrew_Weissmann_,126185,1003
Andy_Hebb_,125400,972
Andy_Roddick_,146620,1490
Angela_Bassett_,107157,426
Angela_Lansbury_,85154,125
Angela_Merkel_,112252,560
Angelina_Jolie_,90220.3,159
Angelo_Reyes_,109131,477
