Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1548,253
Aaron_Sorkin_,3678,1503
Abdel_Nasser_Assidi_,3720,1523
Abdoulaye_Wade_,2590,883
Abdullah_,3775,1543
Abdullah_Gul_,1974,489
Abdullah_al-Attiyah_,2651,924
Abdullatif_Sener_,2546,854
Abel_Pacheco_,3367,1367
Abid_Hamid_Mahmud_Al-Tikriti_,1949,468
Adam_Sandler_,2006,507
Adam_Scott_,4648,1671
Adel_Al-Jubeir_,2599,892
Adolfo_Aguilar_Zinser_,2744,996
Adolfo_Rodriguez_Saa_,3924,1575
Adrian_McPherson_,3987,1586
Adrian_Nastase_,3907,1570
Adrien_Brody_,2954,1139
Ahmad_Masood_,3043,1186
Ahmed_Chalabi_,2867,1083
Ahmet_Necdet_Sezer_,2173,616
Ai_Sugiyama_,3241,1296
Aicha_El_Ouafi_,2733,988
Aitor_Gonzalez_,3145,1243
Akbar_Hashemi_Rafsanjani_,1663,299
Akhmed_Zakayev_,2830,1061
Al_Davis_,2181,619
Al_Gore_,2843,1069
Al_Pacino_,1701,317
Al_Sharpton_,4084,1607
Alan_Ball_,848,47
Alan_Greenspan_,3359,1364
Alan_Mulally_,2831,1064
Alastair_Campbell_,1345,176
Albert_Costa_,3146,1246
Alberto_Fujimori_,3036,1184
Alberto_Ruiz_Gallardon_,2599,893
Albrecht_Mentz_,2853,1075
Aldo_Paredes_,2399,761
Alec_Baldwin_,2354,731
Alejandro_Atchugarry_,3068,1201
Alejandro_Avila_,2710,968
Alejandro_Toledo_,2431,784
Aleksander_Kwasniewski_,2803,1039
Alex_Barros_,1823,380
Alex_Penelas_,620,19
Alex_Sink_,3108,1221
Alexander_Downer_,1417,200
Alexander_Losyukov_,3200,1282
Alexander_Rumyantsev_,1756,342
Alexandra_Stevenson_,4385,1648
Alexandra_Vodjanikova_,4080,1606
Ali_Abbas_,2642,916
Ali_Khamenei_,2097,566
Ali_Naimi_,937,65
Alice_Fisher_,2307,701
Alicia_Silverstone_,2469,810
Alimzhan_Tokhtakhounov_,2137,592
Alison_Lohman_,1435,207
Allen_Iverson_,2864,1082
Allison_Janney_,2013,510
Allyson_Felix_,3800,1549
Alvaro_Noboa_,1912,441
Alvaro_Silva_Calderon_,2376,743
Alvaro_Uribe_,834,44
Amanda_Beard_,1929,455
Amanda_Bynes_,897,57
Amanda_Coetzer_,3482,1430
Amber_Tamblyn_,1215,133
Amelia_Vega_,3033,1183
Amelie_Mauresmo_,4282,1634
Amer_al-Saadi_,664,23
Amram_Mitzna_,1948,466
Ana_Guevara_,3461,1420
Ana_Palacio_,940,66
Anastasia_Myskina_,4245,1627
Anders_Ebbeson_,4312,1640
Anders_Fogh_Rasmussen_,4520,1660
Andre_Agassi_,2188,623
Andrei_Mikhnevich_,1853,403
Andrew_Bunner_,1681,307
Andrew_Cuomo_,302,3
Andrew_Niccol_,1323,170
Andrew_Weissmann_,3439,1408
Andy_Hebb_,2046,527
Andy_Roddick_,3291,1331
Angela_Bassett_,2722,979
Angela_Lansbury_,2069,543
Angela_Merkel_,1764,343
Angelina_Jolie_,803,39
Angelo_Reyes_,2854,1076
Anibal_Ibarra_,1269,152
