Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,302,749
Aaron_Sorkin_,1082,1594
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,395,919
Abdullah_,283,706
Abdullah_Gul_,886,1479
Abdullah_al-Attiyah_,809,1424
Abdullatif_Sener_,596,1221
Abel_Pacheco_,721,1345
Abid_Hamid_Mahmud_Al-Tikriti_,532,1138
Adam_Sandler_,309,761
Adam_Scott_,185,494
Adel_Al-Jubeir_,1216,1638
Adolfo_Aguilar_Zinser_,555,1167
Adolfo_Rodriguez_Saa_,73,211
Adrian_McPherson_,1020,1564
Adrian_Nastase_,89,254
Adrien_Brody_,390,909
Ahmad_Masood_,965,1521
Ahmed_Chalabi_,394,917
Ahmet_Necdet_Sezer_,719,1344
Ai_Sugiyama_,284,709
Aicha_El_Ouafi_,845,1451
Aitor_Gonzalez_,1528,1678
Akbar_Hashemi_Rafsanjani_,241,615
Akhmed_Zakayev_,178,477
Al_Davis_,65,189
Al_Gore_,154,415
Al_Pacino_,19,55
Al_Sharpton_,1022,1567
Alan_Ball_,496,1092
Alan_Greenspan_,528,1130
Alan_Mulally_,170,458
Alastair_Campbell_,633,1260
Albert_Costa_,171,461
Alberto_Fujimori_,837,1442
Alberto_Ruiz_Gallardon_,300,744
Albrecht_Mentz_,140,385
Aldo_Paredes_,452,1024
Alec_Baldwin_,244,622
Alejandro_Atchugarry_,383,896
Alejandro_Avila_,489,1081
Alejandro_Toledo_,156,420
Aleksander_Kwasniewski_,198,518
Alex_Barros_,2,4
Alex_Penelas_,310,763
Alex_Sink_,583,1205
Alexander_Downer_,156,421
Alexander_Losyukov_,161,433
Alexander_Rumyantsev_,291,722
Alexandra_Stevenson_,1016,1560
Alexandra_Vodjanikova_,689,1313
Ali_Abbas_,366,857
Ali_Khamenei_,1189,1630
Ali_Naimi_,420,968
Alice_Fisher_,566,1179
Alicia_Silverstone_,588,1212
Alimzhan_Tokhtakhounov_,558,1172
Alison_Lohman_,305,754
Allen_Iverson_,774,1396
Allison_Janney_,989,1539
Allyson_Felix_,1079,1593
Alvaro_Noboa_,393,914
Alvaro_Silva_Calderon_,816,1430
Alvaro_Uribe_,483,1071
Amanda_Beard_,526,1129
Amanda_Bynes_,53,155
Amanda_Coetzer_,726,1353
Amber_Tamblyn_,136,375
Amelia_Vega_,261,658
Amelie_Mauresmo_,450,1019
Amer_al-Saadi_,462,1041
Amram_Mitzna_,320,782
Ana_Guevara_,157,422
Ana_Palacio_,200,523
Anastasia_Myskina_,673,1295
Anders_Ebbeson_,997,1545
Anders_Fogh_Rasmussen_,984,1535
Andre_Agassi_,621,1246
Andrei_Mikhnevich_,582,1203
Andrew_Bunner_,653,1282
Andrew_Cuomo_,3,7
Andrew_Niccol_,185,495
Andrew_Weissmann_,10,28
Andy_Hebb_,374,876
Andy_Roddick_,755,1377
Angela_Bassett_,692,1317
Angela_Lansbury_,22,64
Angela_Merkel_,42,123
Angelina_Jolie_,80,230
Angelo_Reyes_,510,1109
Anibal_Ibarra_,833,1440
Ann_Veneman_,194,510
Anna_Kournikova_,90,257
Anna_Nicole_Smith_,469,1055
Anne_Krueger_,73,212
