Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,741,1337
Aaron_Sorkin_,214,550
Abdel_Nasser_Assidi_,371,848
Abdoulaye_Wade_,680,1271
Abdullah_,227,574
Abdullah_Gul_,305,733
Abdullah_al-Attiyah_,991,1522
Abdullatif_Sener_,891,1452
Abel_Pacheco_,357,825
Abid_Hamid_Mahmud_Al-Tikriti_,966,1507
Adam_Sandler_,36,105
Adam_Scott_,927,1481
Adel_Al-Jubeir_,369,843
Adolfo_Aguilar_Zinser_,858,1426
Adolfo_Rodriguez_Saa_,215,552
Adrian_McPherson_,483,1017
Adrian_Nastase_,118,331
Adrien_Brody_,295,711
Ahmad_Masood_,862,1430
Ahmed_Chalabi_,413,915
Ahmet_Necdet_Sezer_,453,984
Ai_Sugiyama_,133,367
Aicha_El_Ouafi_,173,460
Aitor_Gonzalez_,1478,1667
Akbar_Hashemi_Rafsanjani_,260,645
Akhmed_Zakayev_,341,791
Al_Davis_,623,1212
Al_Gore_,688,1282
Al_Pacino_,69,203
Al_Sharpton_,488,1025
Alan_Ball_,739,1334
Alan_Greenspan_,855,1424
Alan_Mulally_,139,381
Alastair_Campbell_,903,1462
Albert_Costa_,853,1422
Alberto_Fujimori_,872,1439
Alberto_Ruiz_Gallardon_,313,742
Albrecht_Mentz_,141,387
Aldo_Paredes_,1,1
Alec_Baldwin_,1072,1569
Alejandro_Atchugarry_,661,1254
Alejandro_Avila_,2,4
Alejandro_Toledo_,316,745
Aleksander_Kwasniewski_,570,1136
Alex_Barros_,376,854
Alex_Penelas_,92,265
Alex_Sink_,605,1191
Alexander_Downer_,170,454
Alexander_Losyukov_,816,1394
Alexander_Rumyantsev_,433,951
Alexandra_Stevenson_,283,685
Alexandra_Vodjanikova_,511,1065
Ali_Abbas_,383,864
Ali_Khamenei_,1023,1546
Ali_Naimi_,440,965
Alice_Fisher_,615,1200
Alicia_Silverstone_,110,310
Alimzhan_Tokhtakhounov_,431,949
Alison_Lohman_,497,1042
Allen_Iverson_,1064,1562
Allison_Janney_,457,990
Allyson_Felix_,1055,1556
Alvaro_Noboa_,411,912
Alvaro_Silva_Calderon_,959,1502
Alvaro_Uribe_,184,483
Amanda_Beard_,392,881
Amanda_Bynes_,63,186
Amanda_Coetzer_,999,1529
Amber_Tamblyn_,277,674
Amelia_Vega_,148,406
Amelie_Mauresmo_,1362,1656
Amer_al-Saadi_,176,466
Amram_Mitzna_,655,1248
Ana_Guevara_,174,463
Ana_Palacio_,218,556
Anastasia_Myskina_,3,7
Anders_Ebbeson_,857,1425
Anders_Fogh_Rasmussen_,1026,1548
Andre_Agassi_,694,1290
Andrei_Mikhnevich_,613,1197
Andrew_Bunner_,4,10
Andrew_Cuomo_,173,461
Andrew_Niccol_,287,693
Andrew_Weissmann_,878,1441
Andy_Hebb_,391,879
Andy_Roddick_,1003,1532
Angela_Bassett_,706,1302
Angela_Lansbury_,125,347
Angela_Merkel_,137,377
Angelina_Jolie_,170,455
Angelo_Reyes_,652,1245
Anibal_Ibarra_,1067,1567
Ann_Veneman_,154,420
Anna_Kournikova_,1279,1639
Anna_Nicole_Smith_,502,1051
Anne_Krueger_,539,1097
