Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,133676,965
Aaron_Sorkin_,156970,1556
Abdel_Nasser_Assidi_,140189,1194
Abdoulaye_Wade_,126915,734
Abdullah_,144066,1304
Abdullah_Gul_,99535,169
Abdullah_al-Attiyah_,131664,889
Abdullatif_Sener_,125737,680
Abel_Pacheco_,115342,388
Abid_Hamid_Mahmud_Al-Tikriti_,156101,1550
Adam_Sandler_,123935,625
Adam_Scott_,118657,466
Adel_Al-Jubeir_,120272,503
Adolfo_Aguilar_Zinser_,100593,179
Adolfo_Rodriguez_Saa_,137810,1123
Adrian_McPherson_,131943,904
Adrian_Nastase_,101590,186
Adrien_Brody_,135569,1033
Ahmad_Masood_,137006,1090
Ahmed_Chalabi_,126823,728
Ahmet_Necdet_Sezer_,128420,787
Ai_Sugiyama_,146121,1354
Aicha_El_Ouafi_,118142,453
Aitor_Gonzalez_,144879,1326
Akbar_Hashemi_Rafsanjani_,127357,744
Akhmed_Zakayev_,116931,417
Al_Davis_,149788,1440
Al_Gore_,131897,899
Al_Pacino_,136696,1080
Al_Sharpton_,135927,1049
Alan_Ball_,150225,1451
Alan_Greenspan_,133754,968
Alan_Mulally_,142204,1255
Alastair_Campbell_,129682,833
Albert_Costa_,128209,779
Alberto_Fujimori_,137769,1121
Alberto_Ruiz_Gallardon_,105111,222
Albrecht_Mentz_,129461,823
Aldo_Paredes_,119724,493
Alec_Baldwin_,136661,1079
Alejandro_Atchugarry_,127856,765
Alejandro_Avila_,99724,172
Alejandro_Toledo_,133205,946
Aleksander_Kwasniewski_,136265,1062
Alex_Barros_,129183,814
Alex_Penelas_,130546,856
Alex_Sink_,110013,294
Alexander_Downer_,172511,1652
Alexander_Losyukov_,140063,1190
Alexander_Rumyantsev_,0,1
Alexandra_Stevenson_,123553,615
Alexandra_Vodjanikova_,180094,1669
Ali_Abbas_,123212,606
Ali_Khamenei_,128751,799
Ali_Naimi_,122036,570
Alice_Fisher_,0,2
Alicia_Silverstone_,119607,491
Alimzhan_Tokhtakhounov_,168315,1639
Alison_Lohman_,122507,582
Allen_Iverson_,123409,610
Allison_Janney_,124186,635
Allyson_Felix_,85559,110
Alvaro_Noboa_,145047,1332
Alvaro_Silva_Calderon_,133118,942
Alvaro_Uribe_,120060,501
Amanda_Beard_,128735,797
Amanda_Bynes_,164263,1615
Amanda_Coetzer_,123241,607
Amber_Tamblyn_,107558,258
Amelia_Vega_,130916,868
Amelie_Mauresmo_,154514,1530
Amer_al-Saadi_,124486,645
Amram_Mitzna_,124015,628
Ana_Guevara_,115786,397
Ana_Palacio_,132723,927
Anastasia_Myskina_,169450,1644
Anders_Ebbeson_,146295,1357
Anders_Fogh_Rasmussen_,151005,1462
Andre_Agassi_,113705,350
Andrei_Mikhnevich_,149042,1418
Andrew_Bunner_,163470,1610
Andrew_Cuomo_,127338,743
Andrew_Niccol_,142984,1275
Andrew_Weissmann_,113713,351
Andy_Hebb_,110395,298
Andy_Roddick_,114135,365
Angela_Bassett_,123463,612
Angela_Lansbury_,182027,1670
Angela_Merkel_,143911,1299
Angelina_Jolie_,106481,241
Angelo_Reyes_,113974,359
