Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,139268,1127
Aaron_Sorkin_,125803,695
Abdel_Nasser_Assidi_,107041,289
Abdoulaye_Wade_,146822,1330
Abdullah_,138772,1108
Abdullah_Gul_,134202,955
Abdullah_al-Attiyah_,0,1
Abdullatif_Sener_,116573,451
Abel_Pacheco_,132420,912
Abid_Hamid_Mahmud_Al-Tikriti_,116064,442
Adam_Sandler_,137466,1052
Adam_Scott_,148272,1354
Adel_Al-Jubeir_,129824,812
Adolfo_Aguilar_Zinser_,146435,1318
Adolfo_Rodriguez_Saa_,124884,670
Adrian_McPherson_,115543,430
Adrian_Nastase_,132804,920
Adrien_Brody_,103880,250
Ahmad_Masood_,127603,748
Ahmed_Chalabi_,138769,1107
Ahmet_Necdet_Sezer_,99757,207
Ai_Sugiyama_,133154,926
Aicha_El_Ouafi_,120106,548
Akbar_Hashemi_Rafsanjani_,146626,1324
Akhmed_Zakayev_,158608,1516
Al_Davis_,0,2
Al_Gore_,161347,1554
Al_Pacino_,120564,557
Al_Sharpton_,135200,980
Alan_Ball_,143552,1252
Alan_Greenspan_,124755,665
Alan_Mulally_,131501,874
Alastair_Campbell_,161600,1556
Albert_Costa_,147729,1341
Alberto_Fujimori_,0,3
Alberto_Ruiz_Gallardon_,145272,1288
Albrecht_Mentz_,141197,1197
Aldo_Paredes_,140807,1184
Alec_Baldwin_,124224,652
Alejandro_Atchugarry_,109691,322
Alejandro_Avila_,129556,807
Alejandro_Toledo_,145123,1282
Aleksander_Kwasniewski_,155849,1488
Alex_Barros_,143649,1255
Alex_Penelas_,139703,1144
Alex_Sink_,0,4
Alexander_Downer_,127267,737
Alexander_Losyukov_,147356,1336
Alexander_Rumyantsev_,156106,1490
Alexandra_Stevenson_,126644,719
Alexandra_Vodjanikova_,0,5
Ali_Abbas_,102942,240
Ali_Khamenei_,109792,325
Ali_Naimi_,119539,535
Alice_Fisher_,131254,866
Alicia_Silverstone_,137545,1055
Alimzhan_Tokhtakhounov_,0,6
Alison_Lohman_,165842,1600
Allen_Iverson_,148505,1360
Allison_Janney_,134187,953
Allyson_Felix_,159265,1529
Alvaro_Noboa_,144548,1272
Alvaro_Silva_Calderon_,146790,1329
Alvaro_Uribe_,137402,1049
Amanda_Beard_,141638,1208
Amanda_Bynes_,135194,979
Amanda_Coetzer_,0,7
Amber_Tamblyn_,134695,969
Amelia_Vega_,170055,1625
Amelie_Mauresmo_,105049,263
Amer_al-Saadi_,158462,1512
Amram_Mitzna_,115665,435
Ana_Guevara_,142208,1224
Ana_Palacio_,145288,1289
Anastasia_Myskina_,174433,1644
Anders_Ebbeson_,121614,581
Anders_Fogh_Rasmussen_,106763,282
Andre_Agassi_,143706,1257
Andrei_Mikhnevich_,0,8
Andrew_Bunner_,128769,781
Andrew_Cuomo_,114757,418
Andrew_Niccol_,0,9
Andrew_Weissmann_,132479,914
Andy_Hebb_,127890,758
Andy_Roddick_,153271,1450
Angela_Bassett_,107503,294
Angela_Lansbury_,122471,610
Angela_Merkel_,160118,1540
Angelina_Jolie_,138286,1084
Angelo_Reyes_,159947,1536
Anibal_Ibarra_,126195,701
Ann_Veneman_,138660,1101
