Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,76631,87
Aaron_Sorkin_,143501,1262
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,125533,729
Abdullah_,149069,1378
Abdullah_Gul_,123928,688
Abdullah_al-Attiyah_,131055,902
Abdullatif_Sener_,138055,1114
Abel_Pacheco_,108591,332
Abid_Hamid_Mahmud_Al-Tikriti_,79450,98
Adam_Sandler_,124644,701
Adam_Scott_,115877,477
Adel_Al-Jubeir_,155786,1480
Adolfo_Aguilar_Zinser_,132688,949
Adolfo_Rodriguez_Saa_,89903,147
Adrian_McPherson_,139679,1166
Adrian_Nastase_,130340,874
Adrien_Brody_,106845,311
Ahmad_Masood_,0,2
Ahmed_Chalabi_,92678,161
Ahmet_Necdet_Sezer_,136330,1064
Ai_Sugiyama_,139035,1147
Aicha_El_Ouafi_,103595,268
Aitor_Gonzalez_,117960,527
Akbar_Hashemi_Rafsanjani_,120701,600
Akhmed_Zakayev_,75794.7,86
Al_Davis_,0,3
Al_Gore_,138468,1127
Al_Pacino_,130880,896
Al_Sharpton_,159960,1539
Alan_Ball_,142394,1239
Alan_Greenspan_,114476,443
Alan_Mulally_,144145,1277
Alastair_Campbell_,126863,772
Albert_Costa_,143665,1264
Alberto_Fujimori_,141993,1228
Alberto_Ruiz_Gallardon_,120090,579
Albrecht_Mentz_,0,4
Aldo_Paredes_,134498,1005
Alec_Baldwin_,123495,676
Alejandro_Atchugarry_,91704.5,156
Alejandro_Avila_,0,5
Alejandro_Toledo_,122294,644
Aleksander_Kwasniewski_,118757,541
Alex_Barros_,124156,689
Alex_Penelas_,146072,1320
Alex_Sink_,112608,405
Alexander_Downer_,118122,529
Alexander_Losyukov_,76980,88
Alexander_Rumyantsev_,141127,1204
Alexandra_Stevenson_,130004,866
Alexandra_Vodjanikova_,121383,614
Ali_Abbas_,155651,1478
Ali_Khamenei_,155275,1470
Ali_Naimi_,92458.5,159
Alice_Fisher_,125274,719
Alicia_Silverstone_,125405,724
Alimzhan_Tokhtakhounov_,122689,654
Alison_Lohman_,100106,224
Allen_Iverson_,125722,734
Allison_Janney_,135241,1036
Allyson_Felix_,151756,1427
Alvaro_Noboa_,159263,1523
Alvaro_Silva_Calderon_,69289,75
Alvaro_Uribe_,139846,1169
Amanda_Beard_,140765,1194
Amanda_Bynes_,102412,252
Amanda_Coetzer_,79005,97
Amber_Tamblyn_,154030,1453
Amelia_Vega_,121829,630
Amelie_Mauresmo_,147015,1339
Amer_al-Saadi_,98581.3,209
Amram_Mitzna_,0,6
Ana_Guevara_,101045,234
Ana_Palacio_,80945,102
Anastasia_Myskina_,133477,973
Anders_Ebbeson_,124811,706
Anders_Fogh_Rasmussen_,91115,153
Andre_Agassi_,163566,1578
Andrei_Mikhnevich_,77619,92
Andrew_Bunner_,117993,528
Andrew_Cuomo_,136463,1069
Andrew_Niccol_,131367,913
Andrew_Weissmann_,121770,626
Andy_Hebb_,118560,537
Andy_Roddick_,89664,145
Angela_Bassett_,125657,733
Angela_Lansbury_,102171,249
Angela_Merkel_,158450,1511
Angelina_Jolie_,156099,1486
Angelo_Reyes_,126664,763
