Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,117,328
Aaron_Sorkin_,1079,1567
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,1368,1661
Abdullah_,1203,1617
Abdullah_Gul_,314,759
Abdullah_al-Attiyah_,1218,1623
Abdullatif_Sener_,2,4
Abel_Pacheco_,452,993
Abid_Hamid_Mahmud_Al-Tikriti_,856,1438
Adam_Sandler_,34,96
Adam_Scott_,701,1312
Adel_Al-Jubeir_,493,1061
Adolfo_Aguilar_Zinser_,1106,1581
Adolfo_Rodriguez_Saa_,719,1330
Adrian_McPherson_,582,1179
Adrian_Nastase_,618,1228
Adrien_Brody_,399,902
Ahmad_Masood_,1299,1650
Ahmed_Chalabi_,419,938
Ahmet_Necdet_Sezer_,1094,1576
Ai_Sugiyama_,251,634
Aicha_El_Ouafi_,572,1165
Aitor_Gonzalez_,1505,1676
Akbar_Hashemi_Rafsanjani_,265,660
Akhmed_Zakayev_,3,7
Al_Davis_,194,514
Al_Gore_,1003,1529
Al_Pacino_,146,397
Al_Sharpton_,463,1012
Alan_Ball_,714,1325
Alan_Greenspan_,1046,1548
Alan_Mulally_,399,903
Alastair_Campbell_,404,914
Albert_Costa_,1140,1598
Alberto_Fujimori_,836,1423
Alberto_Ruiz_Gallardon_,4,10
Albrecht_Mentz_,5,13
Aldo_Paredes_,468,1018
Alec_Baldwin_,269,666
Alejandro_Atchugarry_,638,1247
Alejandro_Avila_,555,1145
Alejandro_Toledo_,569,1161
Aleksander_Kwasniewski_,389,889
Alex_Barros_,382,875
Alex_Penelas_,326,779
Alex_Sink_,593,1194
Alexander_Downer_,730,1338
Alexander_Losyukov_,32,91
Alexander_Rumyantsev_,291,711
Alexandra_Stevenson_,252,637
Alexandra_Vodjanikova_,6,16
Ali_Abbas_,7,19
Ali_Khamenei_,1001,1528
Ali_Naimi_,438,968
Alice_Fisher_,304,738
Alicia_Silverstone_,8,22
Alimzhan_Tokhtakhounov_,165,444
Alison_Lohman_,488,1052
Allen_Iverson_,338,805
Allison_Janney_,502,1075
Allyson_Felix_,1049,1550
Alvaro_Noboa_,219,562
Alvaro_Silva_Calderon_,271,669
Alvaro_Uribe_,325,776
Amanda_Beard_,9,25
Amanda_Bynes_,499,1071
Amanda_Coetzer_,1126,1594
Amber_Tamblyn_,10,28
Amelia_Vega_,5,14
Amelie_Mauresmo_,465,1016
Amer_al-Saadi_,482,1040
Amram_Mitzna_,331,789
Ana_Guevara_,189,500
Ana_Palacio_,3,8
Anastasia_Myskina_,1122,1592
Anders_Ebbeson_,1116,1588
Anders_Fogh_Rasmussen_,924,1486
Andre_Agassi_,1230,1628
Andrei_Mikhnevich_,327,781
Andrew_Bunner_,11,31
Andrew_Cuomo_,175,468
Andrew_Niccol_,909,1477
Andrew_Weissmann_,196,518
Andy_Hebb_,32,92
Andy_Roddick_,312,754
Angela_Bassett_,404,915
Angela_Lansbury_,55,154
Angela_Merkel_,47,132
Angelina_Jolie_,458,1002
Angelo_Reyes_,447,986
Anibal_Ibarra_,1059,1553
Ann_Veneman_,177,473
Anna_Kournikova_,489,1053
Anna_Nicole_Smith_,491,1058
