Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,226,571
Aaron_Sorkin_,25,71
Abdel_Nasser_Assidi_,438,969
Abdoulaye_Wade_,353,823
Abdullah_,207,526
Abdullah_Gul_,278,678
Abdullah_al-Attiyah_,670,1279
Abdullatif_Sener_,390,882
Abel_Pacheco_,676,1284
Abid_Hamid_Mahmud_Al-Tikriti_,963,1527
Adam_Sandler_,211,537
Adam_Scott_,119,317
Adel_Al-Jubeir_,1219,1631
Adolfo_Aguilar_Zinser_,1092,1587
Adolfo_Rodriguez_Saa_,437,967
Adrian_McPherson_,1207,1629
Adrian_Nastase_,248,613
Adrien_Brody_,377,859
Ahmad_Masood_,686,1290
Ahmed_Chalabi_,385,875
Ahmet_Necdet_Sezer_,769,1382
Ai_Sugiyama_,269,659
Aicha_El_Ouafi_,578,1172
Aitor_Gonzalez_,929,1507
Akbar_Hashemi_Rafsanjani_,234,589
Akhmed_Zakayev_,52,151
Al_Davis_,242,605
Al_Gore_,690,1295
Al_Pacino_,34,97
Al_Sharpton_,741,1351
Alan_Ball_,99,274
Alan_Greenspan_,220,558
Alan_Mulally_,126,333
Alastair_Campbell_,898,1492
Albert_Costa_,899,1494
Alberto_Fujimori_,823,1437
Alberto_Ruiz_Gallardon_,284,690
Albrecht_Mentz_,266,652
Aldo_Paredes_,1413,1666
Alec_Baldwin_,238,598
Alejandro_Atchugarry_,275,672
Alejandro_Avila_,170,439
Alejandro_Toledo_,216,549
Aleksander_Kwasniewski_,573,1165
Alex_Barros_,377,860
Alex_Penelas_,188,484
Alex_Sink_,551,1131
Alexander_Downer_,231,585
Alexander_Losyukov_,428,953
Alexander_Rumyantsev_,88,250
Alexandra_Stevenson_,754,1364
Alexandra_Vodjanikova_,479,1037
Ali_Abbas_,356,829
Ali_Khamenei_,1169,1617
Ali_Naimi_,412,928
Alice_Fisher_,1,1
Alicia_Silverstone_,925,1505
Alimzhan_Tokhtakhounov_,2,4
Alison_Lohman_,290,700
Allen_Iverson_,1277,1647
Allison_Janney_,964,1528
Allyson_Felix_,789,1403
Alvaro_Noboa_,383,873
Alvaro_Silva_Calderon_,294,705
Alvaro_Uribe_,175,450
Amanda_Beard_,419,941
Amanda_Bynes_,56,162
Amanda_Coetzer_,789,1404
Amber_Tamblyn_,342,802
Amelia_Vega_,250,618
Amelie_Mauresmo_,857,1464
Amer_al-Saadi_,455,1001
Amram_Mitzna_,159,410
Ana_Guevara_,152,395
Ana_Palacio_,199,509
Anastasia_Myskina_,1370,1663
Anders_Ebbeson_,1447,1671
Anders_Fogh_Rasmussen_,3,7
Andre_Agassi_,310,737
Andrei_Mikhnevich_,841,1453
Andrew_Bunner_,625,1231
Andrew_Cuomo_,163,420
Andrew_Niccol_,879,1483
Andrew_Weissmann_,41,118
Andy_Hebb_,121,321
Andy_Roddick_,550,1129
Angela_Bassett_,486,1048
Angela_Lansbury_,4,10
Angela_Merkel_,46,133
Angelina_Jolie_,309,735
Angelo_Reyes_,771,1384
Anibal_Ibarra_,642,1244
Ann_Veneman_,203,516
Anna_Kournikova_,255,629
Anna_Nicole_Smith_,458,1008
Anne_Krueger_,25,72
Anne_McLellan_,261,640
