Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,215,580
Aaron_Sorkin_,862,1481
Abdel_Nasser_Assidi_,623,1251
Abdoulaye_Wade_,311,785
Abdullah_,70,204
Abdullah_Gul_,60,175
Abdullah_al-Attiyah_,936,1527
Abdullatif_Sener_,580,1205
Abel_Pacheco_,497,1093
Abid_Hamid_Mahmud_Al-Tikriti_,1089,1615
Adam_Sandler_,359,881
Adam_Scott_,1040,1587
Adel_Al-Jubeir_,741,1379
Adolfo_Aguilar_Zinser_,655,1283
Adolfo_Rodriguez_Saa_,806,1436
Adrian_McPherson_,450,1025
Adrian_Nastase_,136,387
Adrien_Brody_,379,912
Ahmad_Masood_,1,1
Ahmed_Chalabi_,17,48
Ahmet_Necdet_Sezer_,917,1517
Ai_Sugiyama_,852,1475
Aicha_El_Ouafi_,1057,1595
Aitor_Gonzalez_,1267,1652
Akbar_Hashemi_Rafsanjani_,2,4
Akhmed_Zakayev_,203,552
Al_Davis_,6,16
Al_Gore_,33,96
Al_Pacino_,1122,1628
Al_Sharpton_,797,1428
Alan_Ball_,715,1353
Alan_Greenspan_,830,1457
Alan_Mulally_,370,899
Alastair_Campbell_,329,825
Albert_Costa_,764,1404
Alberto_Fujimori_,789,1422
Alberto_Ruiz_Gallardon_,282,722
Albrecht_Mentz_,891,1504
Aldo_Paredes_,452,1029
Alec_Baldwin_,502,1098
Alejandro_Atchugarry_,3,7
Alejandro_Avila_,150,421
Alejandro_Toledo_,958,1540
Aleksander_Kwasniewski_,507,1103
Alex_Barros_,349,864
Alex_Penelas_,106,303
Alex_Sink_,946,1533
Alexander_Downer_,157,437
Alexander_Losyukov_,105,300
Alexander_Rumyantsev_,409,957
Alexandra_Stevenson_,515,1118
Alexandra_Vodjanikova_,593,1223
Ali_Abbas_,355,875
Ali_Khamenei_,677,1306
Ali_Naimi_,415,964
Alice_Fisher_,138,392
Alicia_Silverstone_,85,245
Alimzhan_Tokhtakhounov_,557,1173
Alison_Lohman_,470,1058
Allen_Iverson_,681,1308
Allison_Janney_,83,240
Allyson_Felix_,758,1401
Alvaro_Noboa_,386,920
Alvaro_Silva_Calderon_,547,1158
Alvaro_Uribe_,302,767
Amanda_Beard_,535,1146
Amanda_Bynes_,59,172
Amanda_Coetzer_,65,190
Amber_Tamblyn_,342,851
Amelia_Vega_,229,609
Amelie_Mauresmo_,664,1297
Amer_al-Saadi_,464,1047
Amram_Mitzna_,826,1452
Ana_Guevara_,185,507
Ana_Palacio_,202,549
Anastasia_Myskina_,568,1184
Anders_Ebbeson_,842,1469
Anders_Fogh_Rasmussen_,408,954
Andre_Agassi_,568,1185
Andrei_Mikhnevich_,4,10
Andrew_Bunner_,404,947
Andrew_Cuomo_,159,442
Andrew_Niccol_,897,1510
Andrew_Weissmann_,780,1415
Andy_Hebb_,367,896
Andy_Roddick_,494,1088
Angela_Bassett_,811,1442
Angela_Lansbury_,21,60
Angela_Merkel_,44,129
Angelina_Jolie_,443,1011
Angelo_Reyes_,298,758
Anibal_Ibarra_,794,1424
Ann_Veneman_,204,554
Anna_Kournikova_,326,819
Anna_Nicole_Smith_,426,982
Anne_Krueger_,217,584
