Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.536508,67
Aaron_Sorkin_,0.696817,315
Abdel_Nasser_Assidi_,0.843635,740
Abdoulaye_Wade_,0.690037,297
Abdullah_,0.791185,571
Abdullah_Gul_,0.58339,118
Abdullah_al-Attiyah_,0.939957,1057
Abdullatif_Sener_,0.697391,317
Abel_Pacheco_,1.01622,1289
Abid_Hamid_Mahmud_Al-Tikriti_,1.07864,1444
Adam_Sandler_,1.12384,1527
Adam_Scott_,0.746208,427
Adel_Al-Jubeir_,0.943416,1068
Adolfo_Aguilar_Zinser_,0.810372,637
Adolfo_Rodriguez_Saa_,1.09499,1480
Adrian_McPherson_,0.695079,306
Adrian_Nastase_,0.910959,956
Adrien_Brody_,1.17498,1607
Ahmad_Masood_,0.757568,453
Ahmed_Chalabi_,0.66232,236
Ahmet_Necdet_Sezer_,0.726852,390
Ai_Sugiyama_,1.04675,1375
Aicha_El_Ouafi_,0.783071,532
Aitor_Gonzalez_,0.655153,223
Akbar_Hashemi_Rafsanjani_,0.739008,408
Akhmed_Zakayev_,0.859795,788
Al_Davis_,0.598673,141
Al_Gore_,0.792913,578
Al_Pacino_,0.908515,948
Al_Sharpton_,0.863991,805
Alan_Ball_,0.805669,620
Alan_Greenspan_,0.958199,1116
Alan_Mulally_,0.745095,422
Alastair_Campbell_,0.513547,43
Albert_Costa_,0.836257,713
Alberto_Fujimori_,0.90226,926
Alberto_Ruiz_Gallardon_,1.01315,1279
Albrecht_Mentz_,1.08854,1467
Aldo_Paredes_,0.688422,294
Alec_Baldwin_,1.04586,1370
Alejandro_Atchugarry_,1.25043,1658
Alejandro_Avila_,0.560798,86
Alejandro_Toledo_,0.970254,1153
Aleksander_Kwasniewski_,0.86001,791
Alex_Barros_,0.838512,716
Alex_Penelas_,0.948578,1089
Alex_Sink_,0.859911,790
Alexander_Downer_,0.58779,125
Alexander_Losyukov_,0.502999,33
Alexander_Rumyantsev_,1.15141,1569
Alexandra_Stevenson_,0.809728,633
Alexandra_Vodjanikova_,1.20375,1634
Ali_Abbas_,0.966625,1144
Ali_Khamenei_,0.858063,780
Ali_Naimi_,0.778088,513
Alice_Fisher_,0.901444,923
Alicia_Silverstone_,0.947341,1082
Alimzhan_Tokhtakhounov_,1.08904,1468
Alison_Lohman_,1.18092,1613
Allen_Iverson_,0.7456,425
Allison_Janney_,0.936518,1041
Allyson_Felix_,0.737714,405
Alvaro_Noboa_,1.03436,1336
Alvaro_Silva_Calderon_,1.09487,1478
Alvaro_Uribe_,0.904181,933
Amanda_Beard_,0.577316,106
Amanda_Bynes_,1.11691,1519
Amanda_Coetzer_,0.620097,169
Amber_Tamblyn_,1.07138,1433
Amelia_Vega_,1.10785,1502
Amelie_Mauresmo_,0.80477,615
Amer_al-Saadi_,0.674543,263
Amram_Mitzna_,0.827055,683
Ana_Guevara_,0.912721,966
Ana_Palacio_,0.63627,192
Anastasia_Myskina_,0.86164,797
Anders_Ebbeson_,1.14123,1549
Anders_Fogh_Rasmussen_,1.03339,1334
Andre_Agassi_,0.52513,59
Andrei_Mikhnevich_,0.514905,45
Andrew_Bunner_,0.560889,87
