Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,559,1140
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,2,4
Abdoulaye_Wade_,3,7
Abdullah_,571,1153
Abdullah_Gul_,294,709
Abdullah_al-Attiyah_,325,770
Abdullatif_Sener_,743,1351
Abel_Pacheco_,177,470
Abid_Hamid_Mahmud_Al-Tikriti_,1406,1670
Adam_Sandler_,58,165
Adam_Scott_,670,1283
Adel_Al-Jubeir_,1047,1569
Adolfo_Aguilar_Zinser_,295,712
Adolfo_Rodriguez_Saa_,833,1422
Adrian_McPherson_,703,1311
Adrian_Nastase_,1016,1548
Adrien_Brody_,341,798
Ahmad_Masood_,4,10
Ahmed_Chalabi_,407,901
Ahmet_Necdet_Sezer_,468,1003
Ai_Sugiyama_,85,239
Aicha_El_Ouafi_,631,1241
Aitor_Gonzalez_,643,1255
Akbar_Hashemi_Rafsanjani_,253,622
Akhmed_Zakayev_,335,788
Al_Davis_,1246,1635
Al_Gore_,323,764
Al_Pacino_,199,525
Al_Sharpton_,211,550
Alan_Ball_,712,1319
Alan_Greenspan_,347,806
Alan_Mulally_,391,874
Alastair_Campbell_,929,1495
Albert_Costa_,873,1448
Alberto_Fujimori_,267,656
Alberto_Ruiz_Gallardon_,5,13
Albrecht_Mentz_,279,679
Aldo_Paredes_,415,915
Alec_Baldwin_,224,571
Alejandro_Atchugarry_,517,1076
Alejandro_Avila_,803,1395
Alejandro_Toledo_,425,935
Aleksander_Kwasniewski_,6,16
Alex_Barros_,275,671
Alex_Penelas_,264,647
Alex_Sink_,379,853
Alexander_Downer_,289,698
Alexander_Losyukov_,455,982
Alexander_Rumyantsev_,428,941
Alexandra_Stevenson_,845,1431
Alexandra_Vodjanikova_,822,1411
Ali_Abbas_,7,19
Ali_Khamenei_,591,1182
Ali_Naimi_,435,953
Alice_Fisher_,287,695
Alicia_Silverstone_,334,787
Alimzhan_Tokhtakhounov_,113,312
Alison_Lohman_,205,539
Allen_Iverson_,439,962
Allison_Janney_,436,956
Allyson_Felix_,511,1068
Alvaro_Noboa_,8,22
Alvaro_Silva_Calderon_,262,642
Alvaro_Uribe_,526,1086
Amanda_Beard_,452,978
Amanda_Bynes_,423,931
Amanda_Coetzer_,1261,1638
Amber_Tamblyn_,319,757
Amelia_Vega_,253,623
Amelie_Mauresmo_,463,996
Amer_al-Saadi_,487,1035
Amram_Mitzna_,9,25
Ana_Guevara_,82,231
Ana_Palacio_,220,565
Anastasia_Myskina_,434,951
Anders_Ebbeson_,1128,1601
Anders_Fogh_Rasmussen_,615,1225
Andre_Agassi_,287,696
Andrei_Mikhnevich_,556,1136
Andrew_Bunner_,421,927
Andrew_Cuomo_,10,28
Andrew_Niccol_,502,1057
Andrew_Weissmann_,897,1473
Andy_Hebb_,384,861
Andy_Roddick_,694,1305
Angela_Bassett_,311,743
Angela_Lansbury_,34,97
Angela_Merkel_,45,129
Angelina_Jolie_,499,1052
Angelo_Reyes_,305,731
Anibal_Ibarra_,607,1213
Ann_Veneman_,311,744
Anna_Kournikova_,972,1519
Anna_Nicole_Smith_,497,1050
Anne_Krueger_,523,1082
Anne_McLellan_,275,672
